Date,Open,High,Low,Close,Adj Close,Volume,Clase
2017-09-11,50135.921875,50443.46875,50133.539063,50359.320313,50359.320313,127838400,0
2017-09-12,50385.800781,50699.5,50385.5,50480.960938,50480.960938,140528800,0
2017-09-13,50519.929688,50542.449219,50121.640625,50164.878906,50164.878906,194843900,0
2017-09-14,50094.898438,50225.121094,50017.371094,50107.859375,50107.859375,150641300,1
2017-09-15,50058.621094,50134.441406,49779.089844,49921.839844,49921.839844,499430300,0
2017-09-18,49953.140625,50326.558594,49953.140625,50258.421875,50258.421875,144074900,0
2017-09-19,50327.320313,50364.828125,50117.710938,50265.460938,50265.460938,99938300,0
2017-09-20,50312.789063,50430.378906,50173.519531,50363.949219,50363.949219,116644300,0
2017-09-21,50385.339844,50636.328125,50156.761719,50545.75,50545.75,134819900,-1
2017-09-22,50487.929688,50541.5,50282.191406,50313.511719,50313.511719,93499900,0
2017-09-25,50302.128906,50436.070313,50161.289063,50368.171875,50368.171875,120287900,0
2017-09-26,50462.578125,50472.378906,50261.269531,50359.46875,50359.46875,155382100,0
2017-09-27,50336.320313,50549.789063,49778.800781,50169.128906,50169.128906,167806500,1
2017-09-28,50063.828125,50228.128906,49920.210938,50137.0,50137.0,155395900,0
2017-09-29,50064.820313,50605.601563,50064.820313,50346.058594,50346.058594,149603900,0
2017-10-02,50499.171875,50629.160156,50350.871094,50501.160156,50501.160156,123720100,0
2017-10-03,50593.539063,50741.488281,50453.761719,50615.289063,50615.289063,123088100,0
2017-10-04,50653.53125,50750.300781,50511.039063,50565.289063,50565.289063,114875900,-1
2017-10-05,50631.359375,50909.480469,50425.089844,50480.921875,50480.921875,144114000,0
2017-10-06,50513.171875,50616.648438,50257.550781,50302.960938,50302.960938,129524300,0
2017-10-09,50584.269531,50584.269531,49980.511719,50071.941406,50071.941406,132773400,0
2017-10-10,50141.121094,50230.441406,49888.398438,49982.941406,49982.941406,175413500,0
2017-10-11,50011.5,50257.648438,49904.878906,50139.679688,50139.679688,207912300,0
2017-10-12,50148.621094,50306.078125,49858.261719,49962.789063,49962.789063,216997100,0
2017-10-13,50040.398438,50224.980469,49914.960938,49981.941406,49981.941406,212377900,0
2017-10-16,50029.820313,50230.039063,49673.21875,49721.011719,49721.011719,198365500,1
2017-10-17,49760.789063,50208.421875,49544.890625,50140.519531,50140.519531,301873400,0
2017-10-18,50112.5,50135.820313,49887.179688,49938.980469,49938.980469,194501600,0
2017-10-19,49914.148438,50057.011719,49760.761719,50000.25,50000.25,157806100,-1
2017-10-20,50207.871094,50582.621094,49896.628906,49988.710938,49988.710938,233690000,0
2017-10-23,50033.550781,50109.710938,49509.558594,49548.128906,49548.128906,144763200,0
2017-10-24,49612.851563,50194.738281,49612.851563,50157.21875,50157.21875,186209300,0
2017-10-25,50166.46875,50166.46875,48804.03125,48876.460938,48876.460938,278608900,0
2017-10-26,49004.300781,49388.761719,48954.300781,48986.839844,48986.839844,229442800,0
2017-10-27,49011.640625,49327.320313,48829.738281,49209.578125,49209.578125,208165100,0
2017-10-30,49250.789063,49252.550781,48779.039063,48855.269531,48855.269531,119903600,0
2017-10-31,48929.261719,48958.839844,48579.679688,48625.53125,48625.53125,164308100,0
2017-11-01,48700.160156,48829.828125,48261.078125,48334.449219,48334.449219,193082500,1
2017-11-03,48334.871094,48584.21875,47824.96875,48534.839844,48534.839844,222776400,0
2017-11-06,48623.410156,49061.429688,48281.121094,48967.011719,48967.011719,218478100,-1
2017-11-07,48946.128906,49276.46875,48879.488281,49004.519531,49004.519531,202635000,0
2017-11-08,49001.941406,49058.839844,48806.558594,48835.691406,48835.691406,119182000,0
2017-11-09,48731.878906,48927.449219,48633.769531,48713.511719,48713.511719,178080300,0
2017-11-10,48659.328125,48717.359375,47972.789063,48028.300781,48028.300781,201937200,0
2017-11-13,48013.101563,48103.078125,47662.378906,48002.429688,48002.429688,236423700,0
2017-11-14,47999.609375,48044.601563,47659.140625,47873.648438,47873.648438,157546600,1
2017-11-15,47853.828125,47958.121094,47471.128906,47690.800781,47690.800781,167190500,0
2017-11-16,47736.589844,48025.859375,47711.519531,47747.691406,47747.691406,140725300,0
