"Date","Open","High","Low","Close","Adj.Close","Volume","Clase"
"2018-03-06",47825.46875,48233.351563,47617.75,47884.628906,47884.628906,170956000,0
"2018-03-07",47815.699219,47831.921875,47529.769531,47662.121094,47662.121094,167836000,0
"2018-03-08",47710.210938,48285.769531,47696.320313,48240,48240,161788800,0
"2018-03-09",48242.621094,48809.320313,48208.75,48556.449219,48556.449219,157745200,0
"2018-03-12",48592.851563,48983.929688,48521.980469,48671.289063,48671.289063,155969600,0
"2018-03-13",48652.988281,48896.671875,48471.261719,48557.011719,48557.011719,181292600,0
"2018-03-14",48572.488281,48608.300781,48096.808594,48156.441406,48156.441406,130466800,1
"2018-03-15",48107.859375,48508.261719,47778.921875,47817.050781,47817.050781,144253200,0
"2018-03-16",47833.390625,47920.378906,47365.199219,47477.578125,47477.578125,626242600,0
"2018-03-20",47342.378906,47360.511719,46987.308594,47076.511719,47076.511719,204182100,0
"2018-03-21",47078.859375,47606.378906,46896.78125,47521.839844,47521.839844,243628900,0
"2018-03-22",47457.929688,47566.488281,47152.460938,47361.039063,47361.039063,174611400,0
"2018-03-23",47510.589844,47638.5,46450.679688,46515.929688,46515.929688,219398300,0
"2018-03-26",46621.050781,46938.929688,45895.101563,46858.460938,46858.460938,147884800,0
"2018-03-27",46876.46875,47045.191406,46727.21875,46793.578125,46793.578125,136838600,0
"2018-03-28",46860.839844,46876.609375,46041.390625,46124.851563,46124.851563,222370200,0
"2018-04-02",46124.851563,46589.628906,45785.410156,45826.640625,45826.640625,123635900,0
"2018-04-03",45940.640625,46753.390625,45868.039063,46684.058594,46684.058594,179119300,0
"2018-04-04",46541.101563,47521.730469,46320.050781,47457.460938,47457.460938,204725400,0
"2018-04-05",47438.261719,48172.941406,47418.449219,47951.75,47951.75,171675100,0
"2018-04-06",47863.601563,48091.199219,47655.429688,47926.109375,47926.109375,141523700,0
"2018-04-09",48008.898438,48307.359375,48000.921875,48058.960938,48058.960938,163936300,0
"2018-04-10",48099.878906,48490.789063,48099.328125,48331.511719,48331.511719,197041800,0
"2018-04-11",48253.839844,48571.410156,48186.519531,48532.140625,48532.140625,158662900,0
"2018-04-12",48550.011719,48828.050781,48335.53125,48782.558594,48782.558594,153658600,0
"2018-04-13",48817.171875,48828.898438,48560.261719,48768.300781,48768.300781,135504800,0
"2018-04-16",48750.488281,48840.351563,48378.351563,48434.390625,48434.390625,135388400,0
"2018-04-17",48420.511719,48965.941406,48340.039063,48933.609375,48933.609375,191182900,0
"2018-04-18",49032.921875,49187.558594,48964.328125,49090.738281,49090.738281,185636800,0
"2018-04-19",48881.679688,49193.050781,48574.25,48745.28125,48745.28125,186815800,0
"2018-04-20",48815.328125,48958.390625,48209.539063,48431.578125,48431.578125,145440100,0
