"fechaSen","fechaEjec","accion","precioEjec","regla"
"2013-02-21","2013-02-22","Compra",44067.4936085237,"IF Williams.R.14 is (-85.4,-77.2] and Adj.Close.RSI.14 is (32.3,37.5] THEN  is 1; (supportSize=3; laplace=0.8)"
"2013-03-01","2013-03-04","Venta por banda inferior",43757.6013576713,"IF Williams.R.14 is (-62.6,-40.4] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2013-04-02","2013-04-03","Compra",44047.6687795475,"IF Williams.R.14 is (-9.58,-5.54] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2013-04-05","2013-04-08","Venta por banda inferior",43207.05149439,"IF Williams.R.14 is (-62.6,-40.4] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2013-04-15","2013-04-16","Compra",43266.6958255713,"IF Williams.R.14 is (-85.4,-77.2] and Adj.Close.RSI.14 is (32.3,37.5] THEN  is 1; (supportSize=3; laplace=0.8)"
"2013-04-18","2013-04-19","Venta por banda inferior",42444.5523632813,"IF MFI.14 is (43.8,47.3] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2013-05-03","2013-05-06","Compra",42507.6936766325,"IF Adj.Close.RSI.14 is (49.1,51.3] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2013-05-14","2013-05-15","Venta por banda inferior",42013.38298878,"IF Comm.Chan.20.0.015 is (-79.5,-67.2] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2013-05-30","2013-05-31","Compra",41268.4646584537,"IF Adj.Close.RSI.14 is (49.1,51.3] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2013-06-03","2013-06-04","Venta por banda inferior",40891.97868189,"IF Williams.R.14 is (-62.6,-40.4] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2013-06-11","2013-06-12","Compra",39534.0025976562,"IF Williams.R.14 is (-85.4,-77.2] and Adj.Close.RSI.14 is (32.3,37.5] THEN  is 1; (supportSize=3; laplace=0.8)"
"2013-06-18","2013-06-19","Venta por banda inferior",39104.1450145238,"IF MFI.14 is (43.8,47.3] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
