"fechaSen","fechaEjec","accion","precioEjec","regla"
"2017-06-16","2017-06-19","Compra",49327.4211818913,"IF Adj.Close.RSI.14 is (49.1,51.3] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2017-06-19","2017-06-20","Venta por banda inferior",48959.5054101562,"IF Williams.R.14 is (-62.6,-40.4] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2017-06-20","2017-06-21","Compra",49172.12375,"IF Adj.Close.RSI.14 is [-Inf,53.7] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2017-06-21","2017-06-22","Venta por banda inferior",48817.9285987575,"IF Comm.Chan.20.0.015 is (-79.5,-67.2] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2017-06-22","2017-06-23","Compra",49128.9712161963,"IF Adj.Close.RSI.14 is [-Inf,53.7] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2017-06-30","2017-07-04","Venta por banda superior",49955.6728125,"IF Comm.Chan.20.0.015 is (109, Inf] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2017-07-13","2017-07-14","Compra",51188.7680225862,"IF Williams.R.14 is (-9.58,-5.54] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2017-08-09","2017-08-10","Venta por banda inferior",50805.788291265,"IF Williams.R.14 is (-62.6,-40.4] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2017-08-10","2017-08-11","Compra",50886.2186132812,"IF Adj.Close.RSI.14 is [-Inf,53.7] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2017-08-24","2017-08-25","Venta por banda superior",51347.4502734375,"IF MFI.14 is (43.8,47.3] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2017-08-25","2017-08-28","Compra",51435.2263819612,"IF Comm.Chan.20.0.015 is (77.2,89.7] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2017-08-30","2017-08-31","Venta por banda inferior",51005.545458735,"IF MFI.14 is (43.8,47.3] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2017-08-31","2017-09-01","Compra",51314.0256983675,"IF Adj.Close.RSI.14 is [-Inf,53.7] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2017-09-04","2017-09-05","Venta por banda inferior",50487.2039352975,"IF MFI.14 is (43.8,47.3] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2017-09-05","2017-09-06","Compra",50574.90711889,"IF Adj.Close.RSI.14 is [-Inf,53.7] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2017-09-12","2017-09-13","Venta por banda inferior",50206.214809695,"IF Comm.Chan.20.0.015 is (-79.5,-67.2] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2017-09-13","2017-09-14","Compra",50246.549209235,"IF Adj.Close.RSI.14 is [-Inf,53.7] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2017-10-17","2017-10-18","Venta por banda inferior",49886.4712504987,"IF MFI.14 is (43.8,47.3] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2017-10-18","2017-10-19","Compra",50033.6589357975,"IF Adj.Close.RSI.14 is [-Inf,53.7] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2017-10-20","2017-10-20","Venta fin periodo",50114.0259375,"No aplica"
