"fechaSen","fechaEjec","accion","precioEjec","regla"
"2019-04-11","2019-04-12","Compra",44823.3179101562,"IF Comm.Chan.20.0.015 is (77.2,89.7] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2019-04-29","2019-04-30","Venta por banda inferior",44509.73194311,"IF Williams.R.14 is (-62.6,-40.4] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2019-04-30","2019-05-02","Compra",44517.6963867187,"IF Adj.Close.RSI.14 is [-Inf,53.7] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2019-05-20","2019-05-21","Venta por banda inferior",43196.2095267413,"IF Williams.R.14 is (-62.6,-40.4] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2019-05-21","2019-05-22","Compra",43041.2096875,"IF Adj.Close.RSI.14 is [-Inf,53.7] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2019-06-10","2019-06-11","Venta por banda superior",43617.6182081325,"IF MFI.14 is (43.8,47.3] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2019-06-12","2019-06-13","Compra",43696.4530859375,"IF Williams.R.14 is (-9.58,-5.54] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2019-06-14","2019-06-17","Venta por banda inferior",43111.2817533038,"IF Williams.R.14 is (-62.6,-40.4] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2019-06-17","2019-06-18","Compra",43349.6076662663,"IF Adj.Close.RSI.14 is [-Inf,53.7] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2019-07-08","2019-07-09","Venta por banda inferior",43071.935054085,"IF MFI.14 is (43.8,47.3] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2019-07-09","2019-07-10","Compra",43038.3921146338,"IF Adj.Close.RSI.14 is [-Inf,53.7] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2019-07-16","2019-07-17","Venta por banda inferior",42687.8371584525,"IF Williams.R.14 is (-62.6,-40.4] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2019-07-17","2019-07-18","Compra",42090.2934036963,"IF Adj.Close.RSI.14 is [-Inf,53.7] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2019-07-30","2019-07-31","Venta por banda inferior",40717.5603515625,"IF Comm.Chan.20.0.015 is (-79.5,-67.2] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2019-07-31","2019-08-01","Compra",40742.38711889,"IF Adj.Close.RSI.14 is [-Inf,53.7] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2019-08-07","2019-08-08","Venta por banda inferior",40443.5829497175,"IF Williams.R.14 is (-62.6,-40.4] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
