"fechaSen","fechaEjec","accion","precioEjec","regla"
"2012-01-23","2012-01-24","Compra",37061.2501953125,"IF Adj.Close.RSI.14 is (49.1,51.3] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2012-01-31","2012-02-01","Venta por banda superior",37557.23292468,"IF Williams.R.14 is (-62.6,-40.4] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2012-02-03","2012-02-07","Compra",38151.7606888525,"IF Williams.R.14 is (-9.58,-5.54] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2012-02-13","2012-02-14","Venta por banda inferior",37894.8048487575,"IF Williams.R.14 is (-14.5,-6.99] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2012-02-14","2012-02-15","Compra",38049.8365915462,"IF Adj.Close.RSI.14 is (49.1,51.3] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2012-02-21","2012-02-22","Venta por banda inferior",37726.64816907,"IF Williams.R.14 is (-62.6,-40.4] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2012-02-22","2012-02-23","Compra",38010.9348928288,"IF Adj.Close.RSI.14 is (49.1,51.3] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2012-03-05","2012-03-06","Venta por banda inferior",37673.50401843,"IF MFI.14 is (43.8,47.3] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2012-03-16","2012-03-20","Compra",38223.079165415,"IF Williams.R.14 is (-9.58,-5.54] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2012-03-26","2012-03-27","Venta por banda superior",38879.3373487575,"IF Comm.Chan.20.0.015 is (109, Inf] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2012-04-10","2012-04-11","Compra",39310.85823743,"IF Adj.Close.RSI.14 is (49.1,51.3] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2012-04-23","2012-04-24","Venta por banda inferior",38788.8707226563,"IF Williams.R.14 is (-62.6,-40.4] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2012-05-03","2012-05-04","Compra",39553.14995618,"IF Comm.Chan.20.0.015 is (77.2,89.7] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2012-05-08","2012-05-09","Venta por banda inferior",38949.6513576713,"IF MFI.14 is (43.8,47.3] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2012-05-22","2012-05-23","Compra",37303.9315577425,"IF Williams.R.14 is (-85.4,-77.2] and Adj.Close.RSI.14 is (32.3,37.5] THEN  is 1; (supportSize=3; laplace=0.8)"
"2012-05-24","2012-05-24","Venta fin periodo",37453.2162745388,"No aplica"
