"fechaSen","fechaEjec","accion","precioEjec","regla"
"2016-09-28","2016-09-29","Compra",48119.91580604,"IF Comm.Chan.20.0.015 is (77.2,89.7] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2016-09-30","2016-10-03","Venta por banda inferior",47225.2912645238,"IF Williams.R.14 is (-62.6,-40.4] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2016-10-05","2016-10-06","Compra",48102.5756883512,"IF Comm.Chan.20.0.015 is (77.2,89.7] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2016-10-13","2016-10-14","Venta por banda inferior",47723.6613571725,"IF Williams.R.14 is (-62.6,-40.4] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2016-10-14","2016-10-17","Compra",47897.4606645637,"IF Adj.Close.RSI.14 is [-Inf,53.7] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2016-10-21","2016-10-24","Venta por banda superior",48338.2226657663,"IF MFI.14 is (43.8,47.3] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2016-10-25","2016-10-26","Compra",48044.5775390625,"IF Adj.Close.RSI.14 is (49.1,51.3] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2016-10-31","2016-11-01","Venta por banda inferior",47490.48988782,"IF Williams.R.14 is (-62.6,-40.4] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2016-11-01","2016-11-03","Compra",47199.9360446712,"IF Adj.Close.RSI.14 is [-Inf,53.7] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2016-11-09","2016-11-10","Venta por banda inferior",46550.5370658038,"IF MFI.14 is (43.8,47.3] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2016-11-10","2016-11-11","Compra",45353.8303367887,"IF Adj.Close.RSI.14 is [-Inf,53.7] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2016-12-01","2016-12-02","Venta por banda inferior",44633.1978956325,"IF Williams.R.14 is (-62.6,-40.4] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2016-12-02","2016-12-05","Compra",44932.3221632112,"IF Adj.Close.RSI.14 is [-Inf,53.7] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2016-12-08","2016-12-09","Venta por banda superior",46444.7475150225,"IF Comm.Chan.20.0.015 is (109, Inf] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2016-12-15","2016-12-16","Compra",45632.215971805,"IF Adj.Close.RSI.14 is (49.1,51.3] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2017-01-17","2017-01-18","Venta por banda superior",46082.9141311088,"IF Williams.R.14 is (-62.6,-40.4] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2017-01-27","2017-01-30","Compra",47304.4368797575,"IF Comm.Chan.20.0.015 is (77.2,89.7] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2017-01-30","2017-01-31","Venta por banda inferior",46968.0609525225,"IF Williams.R.14 is (-62.6,-40.4] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
