"fechaSen","fechaEjec","accion","precioEjec","regla"
"2008-06-23","2008-06-24","Compra",29413.7259375,"IF Comm.Chan.20.0.015 is (-119,-54.9] and MFI.14 is [-Inf,40] THEN  is 1; (supportSize=2; laplace=0.75)"
"2008-07-16","2008-07-17","Venta por banda inferior",28106.34319311,"IF Williams.R.14 is (-62.6,-40.4] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2008-07-22","2008-07-23","Compra",27709.5963547925,"IF Comm.Chan.20.0.015 is (-119,-54.9] and MFI.14 is [-Inf,40] THEN  is 1; (supportSize=2; laplace=0.75)"
"2008-07-23","2008-07-24","Venta por banda inferior",27397.0710131213,"IF Williams.R.14 is (-62.6,-40.4] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2008-07-24","2008-07-25","Compra",27109.2290625,"IF Comm.Chan.20.0.015 is (-119,-54.9] and MFI.14 is [-Inf,40] THEN  is 1; (supportSize=2; laplace=0.75)"
"2008-07-29","2008-07-30","Venta por banda superior",27425.808559695,"IF Williams.R.14 is (-62.6,-40.4] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2008-08-04","2008-08-05","Compra",26813.321215695,"IF Adj.Close.RSI.14 is [-Inf,31.5] and Dif.Aroon.25 is [-Inf,-67] THEN  is 1; (supportSize=2; laplace=0.75)"
"2008-08-06","2008-08-07","Venta por banda superior",27077.8310742188,"IF Williams.R.14 is (-62.6,-40.4] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2008-08-12","2008-08-13","Compra",26784.1978077425,"IF Adj.Close.RSI.14 is (31.5,44.1] and Dif.Aroon.25 is (-56,32] THEN  is 1; (supportSize=2; laplace=0.75)"
"2008-08-14","2008-08-15","Venta por banda superior",27230.3784375,"IF Adj.Close.RSI.14 is (51.8,54.8] THEN  is -1; (supportSize=3; laplace=0.8)"
"2008-08-18","2008-08-19","Compra",26741.5122584887,"IF Adj.Close.RSI.14 is (31.5,44.1] and Dif.Aroon.25 is (-56,32] THEN  is 1; (supportSize=2; laplace=0.75)"
"2008-08-26","2008-08-27","Venta por banda inferior",26156.7791235975,"IF MFI.14 is (43.8,47.3] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2008-09-09","2008-09-10","Compra",25657.8440239387,"IF Comm.Chan.20.0.015 is (-119,-54.9] and MFI.14 is [-Inf,40] THEN  is 1; (supportSize=2; laplace=0.75)"
"2008-09-18","2008-09-19","Venta por banda inferior",25313.8614257813,"IF Williams.R.14 is (-62.6,-40.4] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2008-09-23","2008-09-24","Compra",25028.5305225863,"IF Comm.Chan.20.0.015 is (-119,-54.9] and MFI.14 is [-Inf,40] THEN  is 1; (supportSize=2; laplace=0.75)"
"2008-09-25","2008-09-26","Venta por banda superior",25390.9582396838,"IF Adj.Close.RSI.14 is (51.8,54.8] THEN  is -1; (supportSize=3; laplace=0.8)"
"2008-09-29","2008-09-30","Compra",24495.58625,"IF Adj.Close.RSI.14 is (31.5,44.1] and Dif.Aroon.25 is (-56,32] THEN  is 1; (supportSize=2; laplace=0.75)"
"2008-09-30","2008-10-01","Venta por banda superior",24789.2465625,"IF Williams.R.14 is (-62.6,-40.4] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2008-10-01","2008-10-02","Compra",24557.1401419775,"IF Adj.Close.RSI.14 is (49.1,51.3] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2008-10-13","2008-10-14","Venta por banda inferior",22592.671684695,"IF Williams.R.14 is (-62.6,-40.4] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
