"Date","Open","High","Low","Close","Adj.Close","Volume","Clase"
"2016-01-12",40717.988281,41070.929688,40717.988281,41022.738281,41022.738281,217279500,0
"2016-01-13",41026.550781,41270.941406,40463.640625,41008.78125,41008.78125,207644900,0
"2016-01-14",41026.550781,41385.53125,40731.800781,41352.75,41352.75,162045600,0
"2016-01-15",41350.300781,41350.300781,40298.019531,40847.699219,40847.699219,258729300,0
"2016-01-18",40842.820313,40854.640625,40440.359375,40604.789063,40604.789063,36417700,0
"2016-01-19",40611.851563,41136.488281,40494.058594,40809.25,40809.25,220643500,0
"2016-01-20",40807.21875,40845.03125,39924.089844,40844.410156,40844.410156,239363100,0
"2016-01-21",40833.269531,41339.488281,40557.328125,41166.878906,41166.878906,252258400,1
"2016-01-22",41207.980469,41744.421875,41207.980469,41621.308594,41621.308594,252181900,0
"2016-01-25",41623.230469,41678.351563,41344.25,41476.351563,41476.351563,142720900,0
"2016-01-26",41474.449219,42037.558594,41451.199219,41932.390625,41932.390625,189517800,0
"2016-01-27",41923.429688,42394.089844,41823.878906,42109.890625,42109.890625,356684100,0
"2016-01-28",42101.078125,42445.449219,42055.269531,42393.019531,42393.019531,247397500,-1
"2016-01-29",42386.230469,43631.179688,42370.980469,43630.769531,43630.769531,376037300,1
"2016-02-02",43639.921875,43639.921875,42884.511719,43092.488281,43092.488281,341856100,0
"2016-02-03",43120.671875,43306.378906,42916.011719,43257.539063,43257.539063,264681900,0
"2016-02-04",43255.101563,44260.230469,43255.101563,43751.929688,43751.929688,359740800,0
"2016-02-05",43759,43833.761719,43215.96875,43229.671875,43229.671875,221241100,0
"2016-02-08",43229.789063,43229.789063,42546.628906,42774.851563,42774.851563,201984900,0
"2016-02-09",42775.691406,42887.390625,42192.789063,42399.191406,42399.191406,325409400,0
"2016-02-10",42401.910156,42936.859375,42268.859375,42535.738281,42535.738281,243093300,0
"2016-02-11",42540.460938,42540.460938,41757.398438,42359.261719,42359.261719,221208600,0
"2016-02-12",42351.121094,42635.648438,42275.789063,42416.441406,42416.441406,186017400,0
"2016-02-15",42414.808594,43223.960938,42414.808594,43205.910156,43205.910156,59431500,0
