"Date","Open","High","Low","Close","Adj.Close","Volume","Clase"
"2017-02-03",47097.511719,47228.648438,46801.769531,47225.101563,47225.101563,249033100,1
"2017-02-07",47228.039063,47258.289063,46614.378906,46728.949219,46728.949219,301439900,0
"2017-02-08",46767.21875,46985.230469,46639.210938,46921.710938,46921.710938,209949100,0
"2017-02-09",46907.011719,47461.601563,46850.089844,47232.171875,47232.171875,221049300,0
"2017-02-10",47222.941406,48115.980469,47123.03125,47797.039063,47797.039063,185209300,0
"2017-02-13",47798.378906,47904.730469,47391.480469,47661.691406,47661.691406,174042300,0
"2017-02-14",47650.238281,47687.128906,47279.429688,47391.238281,47391.238281,176260000,0
"2017-02-15",47392.441406,47467.140625,47059.679688,47161.738281,47161.738281,191221800,0
"2017-02-16",47165.679688,47444.269531,47121.179688,47293.851563,47293.851563,181649900,0
"2017-02-17",47303.050781,47386.171875,47005.421875,47164.710938,47164.710938,134640300,0
"2017-02-20",47159.160156,47612.289063,47046.398438,47083.808594,47083.808594,32289600,0
"2017-02-21",47089.121094,47638.519531,47089.121094,47614.988281,47614.988281,207680600,0
"2017-02-22",47614.691406,47654.640625,47194.578125,47195.679688,47195.679688,171101300,0
"2017-02-23",47197.191406,47482.609375,46842.460938,47206.359375,47206.359375,231075800,0
"2017-02-24",47215.558594,47215.558594,46587.929688,47047.671875,47047.671875,183014900,0
"2017-02-27",47040.949219,47464.25,46859.570313,47349.199219,47349.199219,181160700,0
"2017-02-28",47352.449219,47378.089844,46692.46875,46856.789063,46856.789063,252313600,0
"2017-03-01",46853.671875,47564.351563,46853.671875,47467.949219,47467.949219,103945000,0
"2017-03-02",47458.691406,47513.898438,46960.25,47288.660156,47288.660156,179056300,0
"2017-03-03",47292.300781,47574.46875,47001.988281,47414.570313,47414.570313,117699900,0
"2017-03-06",47407.289063,47891.328125,46995.609375,47883.589844,47883.589844,144357200,0
"2017-03-07",47883.988281,47886.238281,47406.289063,47419.160156,47419.160156,170254200,0
"2017-03-08",47410.191406,47688.769531,47298.71875,47539.21875,47539.21875,132044700,0
"2017-03-09",47538.820313,47563.371094,47072.570313,47263.921875,47263.921875,158224100,0
"2017-03-10",47262.910156,47481.691406,47026.371094,47102.308594,47102.308594,135301800,0
"2017-03-13",47093.308594,47288.75,46965.878906,47101.140625,47101.140625,131668800,0
"2017-03-14",47095.78125,47181.230469,46597.578125,47087.96875,47087.96875,197609500,0
"2017-03-15",47087.769531,47583.601563,46905.53125,47470.308594,47470.308594,177679600,0
"2017-03-16",47496,48333.609375,47333.789063,48056.558594,48056.558594,234060900,-1
"2017-03-17",48066.820313,48626.121094,47924.890625,48593.441406,48593.441406,462274100,0
"2017-03-21",48593.640625,49240.089844,48422.839844,48589.050781,48589.050781,249738100,0
"2017-03-22",48592.261719,48612.609375,48201.808594,48487.300781,48487.300781,185331900,0
"2017-03-23",48481.148438,48898.320313,48437,48676.910156,48676.910156,173728800,0
"2017-03-24",48675.191406,49105.308594,48595.078125,49083.851563,49083.851563,179849100,0
"2017-03-27",49082.890625,49312.988281,48743.808594,49312.988281,49312.988281,175804400,0
"2017-03-28",49310.769531,49523.941406,49194.71875,49339.238281,49339.238281,162489000,0
"2017-03-29",49335.808594,49335.808594,48941.480469,49036.519531,49036.519531,183677000,1
"2017-03-30",49032.089844,49068.480469,48719.628906,48863.300781,48863.300781,141769700,0
"2017-03-31",48863.128906,48925.441406,48541.558594,48541.558594,48541.558594,242628600,0
"2017-04-03",48549.230469,49008.808594,48461.269531,48819.070313,48819.070313,109546900,0
"2017-04-04",48799.089844,49342.800781,48791.429688,49342.769531,49342.769531,188628300,0
"2017-04-05",49339.238281,49560.898438,49118.210938,49207.609375,49207.609375,214897000,0
"2017-04-06",49207.769531,49313.730469,48838.851563,49012.421875,49012.421875,132479200,0
"2017-04-07",49012.21875,49393.25,48887.078125,49343.640625,49343.640625,116844000,0
"2017-04-10",49339.648438,49590.851563,49163.308594,49540.261719,49540.261719,81926600,0
"2017-04-11",49540.761719,49753.570313,49102.800781,49637.929688,49637.929688,112015500,0
"2017-04-12",49607.289063,49661.078125,48871.890625,48955.820313,48955.820313,126062800,0
"2017-04-17",48969.039063,49222.960938,48844.011719,49011.558594,49011.558594,112262300,0
"2017-04-18",49010.21875,49012.589844,48335.980469,48762.53125,48762.53125,121096300,0
"2017-04-19",48765.550781,48975.441406,48727.679688,48873.839844,48873.839844,163694400,0
"2017-04-20",48882.269531,49145.910156,48741.050781,49144.960938,49144.960938,166674700,0
"2017-04-21",49131.738281,49131.738281,48727.738281,48967.828125,48967.828125,106781600,0
"2017-04-24",48969.691406,49504.589844,48969.691406,49413.261719,49413.261719,123272600,0
"2017-04-25",49411.339844,49821.46875,49411.339844,49808.050781,49808.050781,226004300,0
"2017-04-26",49807.851563,50147.039063,49130.5,49565.160156,49565.160156,246934400,0
"2017-04-27",49552.320313,49649.46875,49184.121094,49440.960938,49440.960938,235220900,0
"2017-04-28",49444.980469,49478.261719,49151.898438,49261.328125,49261.328125,136204200,0
"2017-05-02",49260.121094,49646.609375,49220.769531,49588.839844,49588.839844,182421900,0
"2017-05-03",49540.300781,49757.960938,49070.308594,49099.980469,49099.980469,146088900,0
"2017-05-04",49098.058594,49312.070313,48867.371094,48998.109375,48998.109375,157693300,0
"2017-05-05",48994.679688,49485.738281,48963.878906,49485.671875,49485.671875,150140300,0
"2017-05-08",49491.421875,49582.488281,49346.089844,49505.859375,49505.859375,108643700,0
"2017-05-09",49503.039063,50026.558594,49503.039063,49939.46875,49939.46875,163963400,-1
"2017-05-10",49941.488281,50154.328125,49850.101563,49930.539063,49930.539063,177816000,0
"2017-05-11",49930.730469,49937.070313,49458.058594,49530.53125,49530.53125,183473200,0
"2017-05-12",49531.871094,49566.949219,49228.539063,49426.078125,49426.078125,156644800,0
"2017-05-15",49433.949219,49733.5,49338.730469,49678.960938,49678.960938,161443500,0
"2017-05-16",49680.101563,49817.308594,49404.628906,49459.621094,49459.621094,224573600,0
"2017-05-17",49457.898438,49460.96875,48731.539063,48747.949219,48747.949219,210945200,0
"2017-05-18",48759.261719,48759.261719,48146,48322.238281,48322.238281,182504900,0
"2017-05-19",48322.238281,49172.648438,48274.621094,49067.46875,49067.46875,201004300,0
"2017-05-22",49056.730469,49415.890625,48793.238281,48943.460938,48943.460938,160767200,0
"2017-05-23",48945.980469,49119.898438,48771.769531,49042.519531,49042.519531,141986200,0
"2017-05-24",49045.140625,49581.988281,49045.140625,49494.398438,49494.398438,153607000,0
