"fechaSen","fechaEjec","accion","precioEjec","regla"
"2018-03-08","2018-03-09","Compra",48630.3077443912,"IF Adj.Close.RSI.14 is (48.7,56.4] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2018-03-13","2018-03-14","Venta por banda inferior",48231.6733007813,"IF Comm.Chan.20.0.015 is (28,66.1] THEN  is -1; (supportSize=2; laplace=0.75)"
"2018-03-21","2018-03-22","Compra",47477.8732960237,"IF Dif.Aroon.25 is (-69,-46] and Adj.Close.RSI.14 is (33.4,41.1] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2018-03-22","2018-03-23","Venta por banda inferior",46926.97836939,"IF Comm.Chan.20.0.015 is (-86.1,-48] and MFI.14 is (36.4,42.6] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2018-03-23","2018-03-26","Compra",46533.0581645637,"IF Adj.Close.RSI.14 is (25.8,33.4] and Dif.Aroon.25 is [-Inf,-69] THEN  is 1; (supportSize=2; laplace=0.75)"
"2018-04-02","2018-04-03","Venta por banda inferior",46194.93805689,"IF Adj.Close.RSI.14 is [-Inf,25.8] and Dif.Aroon.25 is [-Inf,-69] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2018-04-03","2018-04-04","Compra",47038.1928515625,"IF Dif.Aroon.25 is (-69,-46] and Adj.Close.RSI.14 is (41.1,48.7] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2018-04-05","2018-04-06","Venta por banda superior",47753.6311673663,"IF Comm.Chan.20.0.015 is (28,66.1] THEN  is -1; (supportSize=2; laplace=0.75)"
"2018-04-06","2018-04-09","Compra",48274.5259765625,"IF Williams.R.14 is (-25.5,-13.5] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2018-04-17","2018-04-18","Venta por banda superior",48953.2535011013,"IF Williams.R.14 is (-13.5, Inf] THEN  is -1; (supportSize=3; laplace=0.8)"
"2018-04-18","2018-04-19","Compra",49005.8595164762,"IF Adj.Close.RSI.14 is (64,71.6] THEN  is 1; (supportSize=3; laplace=0.8)"
