"fechaSen","fechaEjec","accion","precioEjec","regla"
"2017-06-22","2017-06-23","Compra",49128.9712161963,"IF Comm.Chan.20.0.015 is (-131,-82.7] THEN  is 1; (supportSize=2; laplace=0.75)"
"2017-06-30","2017-07-04","Venta por banda superior",49955.6728125,"IF Williams.R.14 is (-12.4, Inf] THEN  is -1; (supportSize=3; laplace=0.8)"
"2017-07-04","2017-07-05","Compra",50306.34089368,"IF Williams.R.14 is (-24.7,-12.4] and Adj.Close.RSI.14 is (75.1, Inf] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2017-07-05","2017-07-06","Venta por banda inferior",49954.346059695,"IF Williams.R.14 is (-12.4, Inf] THEN  is -1; (supportSize=3; laplace=0.8)"
"2017-07-12","2017-07-13","Compra",50986.317846805,"IF Williams.R.14 is (-24.7,-12.4] and Adj.Close.RSI.14 is (75.1, Inf] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2017-07-24","2017-07-25","Venta por banda superior",51519.1800295463,"IF Williams.R.14 is (-12.4, Inf] THEN  is -1; (supportSize=3; laplace=0.8)"
"2017-07-27","2017-07-28","Compra",51235.7954544775,"IF Adj.Close.RSI.14 is (54.9,61.6] and Dif.Aroon.25 is (73, Inf] THEN  is 1; (supportSize=2; laplace=0.75)"
"2017-08-09","2017-08-10","Venta por banda inferior",50805.788291265,"IF Dif.Aroon.25 is (43,58] and Williams.R.14 is (-61.8,-49.4] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2017-08-10","2017-08-11","Compra",50886.2186132812,"IF Comm.Chan.20.0.015 is (-131,-82.7] THEN  is 1; (supportSize=2; laplace=0.75)"
"2017-09-05","2017-09-06","Venta por banda inferior",50322.66319311,"IF Comm.Chan.20.0.015 is [-Inf,-131] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2017-09-06","2017-09-07","Compra",50523.9538819612,"IF Dif.Aroon.25 is [-Inf,-17] and MFI.14 is (55.3,60] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2017-09-07","2017-09-08","Venta por banda inferior",49961.9461528425,"IF Comm.Chan.20.0.015 is [-Inf,-131] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2017-09-11","2017-09-12","Compra",50668.85625,"IF Comm.Chan.20.0.015 is (-131,-82.7] THEN  is 1; (supportSize=2; laplace=0.75)"
"2017-09-21","2017-09-22","Venta por banda inferior",50285.8160887425,"IF MFI.14 is (41.4,46] THEN  is -1; (supportSize=3; laplace=0.8)"
"2017-09-22","2017-09-25","Compra",50424.42638722,"IF MFI.14 is (36.7,41.4] and Williams.R.14 is (-61.8,-49.4] THEN  is 1; (supportSize=2; laplace=0.75)"
"2017-09-26","2017-09-27","Venta por banda inferior",50038.884184695,"IF Comm.Chan.20.0.015 is (-34.8,13.1] and MFI.14 is (36.7,41.4] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
