"fechaSen","fechaEjec","accion","precioEjec","regla"
"2009-11-17","2009-11-18","Compra",31257.910840345,"IF Williams.R.14 is (-14.1, Inf] and Adj.Close.RSI.14 is (68.4,76.5] and Comm.Chan.20.0.015 is (59.6,91.6] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2009-11-18","2009-11-19","Venta por banda inferior",30735.93243189,"IF MFI.14 is (65,70.4] THEN  is -1; (supportSize=2; laplace=0.75)"
"2009-11-19","2009-11-20","Compra",30812.8556645637,"IF Dif.Aroon.25 is (26,43.5] and Williams.R.14 is (-26.4,-14.1] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2009-11-24","2009-11-25","Venta por banda superior",31070.6238797063,"IF MFI.14 is (65,70.4] THEN  is -1; (supportSize=2; laplace=0.75)"
"2009-11-26","2009-11-27","Compra",30818.5035380363,"IF Williams.R.14 is (-63.2,-50.9] THEN  is 1; (supportSize=3; laplace=0.8)"
"2009-12-04","2009-12-07","Venta por banda superior",32066.6325,"IF Adj.Close.RSI.14 is (60.3,68.4] and Williams.R.14 is (-14.1, Inf] THEN  is -1; (supportSize=2; laplace=0.75)"
"2009-12-08","2009-12-09","Compra",31763.6857960238,"IF Dif.Aroon.25 is (78.5, Inf] and Adj.Close.RSI.14 is (52.2,60.3] THEN  is 1; (supportSize=3; laplace=0.8)"
"2009-12-22","2009-12-23","Venta por banda superior",32294.40149439,"IF Dif.Aroon.25 is (61,78.5] THEN  is -1; (supportSize=2; laplace=0.75)"
"2009-12-23","2009-12-24","Compra",32606.40256861,"IF Williams.R.14 is (-14.1, Inf] and Adj.Close.RSI.14 is (68.4,76.5] and Comm.Chan.20.0.015 is (59.6,91.6] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2010-01-20","2010-01-21","Venta por banda inferior",31587.593840145,"IF Comm.Chan.20.0.015 is [-Inf,-68.6] and Dif.Aroon.25 is (43.5,61] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2010-01-28","2010-01-29","Compra",30749.602221805,"IF Adj.Close.RSI.14 is (27.8,36] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2010-02-04","2010-02-05","Venta por banda inferior",30202.69951923,"IF Dif.Aroon.25 is [-Inf,-26.5] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2010-02-10","2010-02-11","Compra",30917.6864234025,"IF Williams.R.14 is (-63.2,-50.9] THEN  is 1; (supportSize=3; laplace=0.8)"
"2010-02-15","2010-02-16","Venta por banda superior",31279.809565305,"IF Dif.Aroon.25 is [-Inf,-26.5] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2010-02-22","2010-02-23","Compra",31889.0286452075,"IF MFI.14 is (75.8,81.1] and Comm.Chan.20.0.015 is (124, Inf] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2010-03-03","2010-03-04","Venta por banda superior",32215.9233764025,"IF Comm.Chan.20.0.015 is (91.6,124] and Adj.Close.RSI.14 is (68.4,76.5] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2010-03-05","2010-03-08","Compra",32548.7039943912,"IF Williams.R.14 is (-14.1, Inf] and Adj.Close.RSI.14 is (68.4,76.5] and Comm.Chan.20.0.015 is (59.6,91.6] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2010-03-18","2010-03-19","Venta por banda superior",32820.800947515,"IF MFI.14 is (65,70.4] THEN  is -1; (supportSize=2; laplace=0.75)"
