"fechaSen","fechaEjec","accion","precioEjec","regla"
"2008-06-12","2008-06-13","Compra",30560.9217359025,"IF Adj.Close.RSI.14 is [-Inf,31.4] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2008-06-16","2008-06-17","Venta por banda inferior",30060.8246264025,"IF Comm.Chan.20.0.015 is (-144,-95.8] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2008-06-17","2008-06-18","Compra",29735.6390648787,"IF Dif.Aroon.25 is [-Inf,-37] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2008-06-19","2008-06-20","Venta por banda inferior",29440.5637354763,"IF Comm.Chan.20.0.015 is (-144,-95.8] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2008-06-20","2008-06-23","Compra",29547.41381573,"IF Dif.Aroon.25 is [-Inf,-37] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2008-06-23","2008-06-24","Venta por banda inferior",29267.0240625,"IF Comm.Chan.20.0.015 is (-144,-95.8] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2008-06-24","2008-06-25","Compra",29622.1911132812,"IF Dif.Aroon.25 is [-Inf,-37] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2008-07-03","2008-07-04","Venta por banda inferior",28377.1936668675,"IF Comm.Chan.20.0.015 is (-144,-95.8] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2008-07-04","2008-07-07","Compra",28463.6016677938,"IF Dif.Aroon.25 is [-Inf,-37] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2008-07-07","2008-07-08","Venta por banda inferior",28267.63913862,"IF Comm.Chan.20.0.015 is (-144,-95.8] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2008-07-08","2008-07-09","Compra",28501.120034305,"IF Dif.Aroon.25 is [-Inf,-37] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2008-07-09","2008-07-10","Venta por banda inferior",27731.248125,"IF Comm.Chan.20.0.015 is (-144,-95.8] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2008-07-10","2008-07-11","Compra",27644.519028195,"IF Dif.Aroon.25 is [-Inf,-37] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2008-07-14","2008-07-15","Venta por banda inferior",27223.1416917075,"IF Comm.Chan.20.0.015 is (-144,-95.8] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2008-07-15","2008-07-16","Compra",27714.2877420125,"IF Dif.Aroon.25 is [-Inf,-37] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2008-07-25","2008-07-28","Venta por banda inferior",26887.6125,"IF Comm.Chan.20.0.015 is (-144,-95.8] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2008-07-28","2008-07-29","Compra",27076.5880930737,"IF Dif.Aroon.25 is [-Inf,-37] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2008-07-30","2008-07-31","Venta por banda superior",27401.868559695,"IF Williams.R.14 is (-63.3,-51.5] and MFI.14 is (38.3,45.3] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2008-07-31","2008-08-01","Compra",27265.4741701725,"IF Dif.Aroon.25 is [-Inf,-37] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2008-08-04","2008-08-05","Venta por banda inferior",26679.588940305,"IF Comm.Chan.20.0.015 is (-144,-95.8] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2008-08-05","2008-08-06","Compra",27194.46212177,"IF Dif.Aroon.25 is [-Inf,-37] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2008-08-22","2008-08-25","Venta por banda inferior",26577.9286894013,"IF Comm.Chan.20.0.015 is (-95.8,-48] and Adj.Close.RSI.14 is (45.1,51.9] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2008-08-25","2008-08-26","Compra",26225.4597194262,"IF Dif.Aroon.25 is [-Inf,-37] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2008-09-09","2008-09-10","Venta por banda inferior",25529.8747270613,"IF Comm.Chan.20.0.015 is (-144,-95.8] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2008-09-10","2008-09-11","Compra",25472.3022241837,"IF Dif.Aroon.25 is [-Inf,-37] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2008-09-12","2008-09-15","Venta por banda inferior",24956.5713431475,"IF Comm.Chan.20.0.015 is (-144,-95.8] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
