"fechaSen","fechaEjec","accion","precioEjec","regla"
"2011-09-05","2011-09-06","Compra",34220.9131545475,"IF Comm.Chan.20.0.015 is (11.1,53.3] THEN  is 1; (supportSize=2; laplace=0.75)"
"2011-09-07","2011-09-08","Venta por banda superior",34900.2143845162,"IF Williams.R.14 is (-38.5,-26.2] THEN  is -1; (supportSize=2; laplace=0.75)"
"2011-09-08","2011-09-09","Compra",34262.1155130713,"IF Comm.Chan.20.0.015 is (11.1,53.3] THEN  is 1; (supportSize=2; laplace=0.75)"
"2011-09-14","2011-09-15","Venta por banda superior",34843.5672951713,"IF Williams.R.14 is (-50.7,-38.5] THEN  is -1; (supportSize=2; laplace=0.75)"
"2011-09-15","2011-09-19","Compra",35019.410278195,"IF Comm.Chan.20.0.015 is (11.1,53.3] THEN  is 1; (supportSize=2; laplace=0.75)"
"2011-09-19","2011-09-20","Venta por banda inferior",34716.5613872175,"IF Williams.R.14 is (-38.5,-26.2] THEN  is -1; (supportSize=2; laplace=0.75)"
"2011-09-20","2011-09-21","Compra",34474.5064943913,"IF Williams.R.14 is (-62.9,-50.7] THEN  is 1; (supportSize=2; laplace=0.75)"
"2011-09-21","2011-09-22","Venta por banda inferior",32953.3700610975,"IF MFI.14 is (34.4,39.7] THEN  is -1; (supportSize=2; laplace=0.75)"
"2011-09-22","2011-09-23","Compra",32463.1860451725,"IF Adj.Close.RSI.14 is (23.8,32.5] and Comm.Chan.20.0.015 is [-Inf,-158] THEN  is 1; (supportSize=2; laplace=0.75)"
"2011-09-23","2011-09-26","Venta por banda superior",32965.1851757813,"IF Comm.Chan.20.0.015 is (-158,-116] and Adj.Close.RSI.14 is (23.8,32.5] THEN  is -1; (supportSize=3; laplace=0.8)"
"2011-09-26","2011-09-27","Compra",34025.86620618,"IF Williams.R.14 is (-62.9,-50.7] THEN  is 1; (supportSize=2; laplace=0.75)"
"2011-09-27","2011-09-28","Venta por banda inferior",33623.6403811088,"IF Williams.R.14 is (-50.7,-38.5] THEN  is -1; (supportSize=2; laplace=0.75)"
"2011-09-28","2011-09-29","Compra",33911.48330604,"IF Williams.R.14 is (-62.9,-50.7] THEN  is 1; (supportSize=2; laplace=0.75)"
"2011-09-29","2011-09-30","Venta por banda inferior",33244.3760742188,"IF Williams.R.14 is (-50.7,-38.5] THEN  is -1; (supportSize=2; laplace=0.75)"
"2011-09-30","2011-10-03","Compra",33308.7947951725,"IF Williams.R.14 is (-62.9,-50.7] THEN  is 1; (supportSize=2; laplace=0.75)"
"2011-10-11","2011-10-12","Venta por banda superior",34049.6527589138,"IF Williams.R.14 is (-38.5,-26.2] THEN  is -1; (supportSize=2; laplace=0.75)"
"2011-11-16","2011-11-17","Compra",36609.6768116488,"IF Comm.Chan.20.0.015 is (11.1,53.3] THEN  is 1; (supportSize=2; laplace=0.75)"
"2011-11-25","2011-11-28","Venta por banda inferior",35179.4598342338,"IF Comm.Chan.20.0.015 is (-158,-116] and Adj.Close.RSI.14 is (23.8,32.5] THEN  is -1; (supportSize=3; laplace=0.8)"
"2011-11-29","2011-11-30","Compra",36383.44663111,"IF Williams.R.14 is (-62.9,-50.7] THEN  is 1; (supportSize=2; laplace=0.75)"
"2011-12-01","2011-12-02","Venta por banda superior",36704.55745593,"IF Williams.R.14 is (-38.5,-26.2] THEN  is -1; (supportSize=2; laplace=0.75)"
"2011-12-02","2011-12-05","Compra",36999.2831640625,"IF Comm.Chan.20.0.015 is (11.1,53.3] THEN  is 1; (supportSize=2; laplace=0.75)"
"2011-12-13","2011-12-14","Venta por banda inferior",36133.2607617188,"IF Williams.R.14 is (-38.5,-26.2] THEN  is -1; (supportSize=2; laplace=0.75)"
"2011-12-14","2011-12-15","Compra",36232.2590577425,"IF Williams.R.14 is (-62.9,-50.7] THEN  is 1; (supportSize=2; laplace=0.75)"
"2011-12-16","2011-12-19","Venta por banda inferior",35913.9802589138,"IF Williams.R.14 is (-50.7,-38.5] THEN  is -1; (supportSize=2; laplace=0.75)"
"2011-12-19","2011-12-20","Compra",36086.7320850863,"IF Adj.Close.RSI.14 is (32.5,41.2] and Dif.Aroon.25 is (-52,-30] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2011-12-21","2011-12-22","Venta por banda superior",36756.1235301488,"IF Williams.R.14 is (-50.7,-38.5] THEN  is -1; (supportSize=2; laplace=0.75)"
"2011-12-28","2011-12-29","Compra",36996.1503515625,"IF Comm.Chan.20.0.015 is (11.1,53.3] THEN  is 1; (supportSize=2; laplace=0.75)"
"2012-01-03","2012-01-04","Venta por banda superior",37320.6987895612,"IF Comm.Chan.20.0.015 is (95.5, Inf] THEN  is -1; (supportSize=2; laplace=0.75)"
"2012-01-05","2012-01-09","Compra",36856.9966944612,"IF Comm.Chan.20.0.015 is (11.1,53.3] THEN  is 1; (supportSize=2; laplace=0.75)"
"2012-01-12","2012-01-12","Venta fin periodo",37264.7491696725,"No aplica"
