"fechaSen","fechaEjec","accion","precioEjec","regla"
"2019-08-13","2019-08-14","Compra",39054.0753024837,"IF Williams.R.14 is [-Inf,-86.2] and Comm.Chan.20.0.015 is (-108,-70.4] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2019-08-14","2019-08-15","Venta por banda inferior",38465.4956400225,"IF MFI.14 is (27.2,36.2] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2019-08-20","2019-08-21","Compra",40009.5498294775,"IF MFI.14 is (45.3,54.4] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2019-08-27","2019-08-28","Venta por banda superior",40721.1334279838,"IF Williams.R.14 is (-13.3, Inf] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2019-08-28","2019-08-29","Compra",41621.5287109375,"IF Comm.Chan.20.0.015 is (82.1,120] THEN  is 1; (supportSize=2; laplace=0.75)"
"2019-08-29","2019-08-30","Venta por banda superior",42183.72754407,"IF Williams.R.14 is (-13.3, Inf] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2019-09-03","2019-09-04","Compra",42236.2628858675,"IF Adj.Close.RSI.14 is (57.5,65.3] and MFI.14 is (72.6, Inf] THEN  is 1; (supportSize=2; laplace=0.75)"
"2019-09-05","2019-09-06","Venta por banda superior",42719.2194436088,"IF Williams.R.14 is (-13.3, Inf] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2019-09-06","2019-09-09","Compra",43000.904096805,"IF Comm.Chan.20.0.015 is (82.1,120] THEN  is 1; (supportSize=2; laplace=0.75)"
"2019-09-20","2019-09-23","Venta por banda superior",43357.9779201713,"IF Williams.R.14 is (-13.3, Inf] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2019-09-26","2019-09-27","Compra",43003.5454492187,"IF MFI.14 is (45.3,54.4] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2019-10-08","2019-10-09","Venta por banda inferior",42520.00973157,"IF Williams.R.14 is (-74.1,-61.9] and Comm.Chan.20.0.015 is (-70.4,-32.2] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2019-10-09","2019-10-10","Compra",42852.0230568913,"IF MFI.14 is (45.3,54.4] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2019-10-16","2019-10-17","Venta por banda superior",43381.3743604763,"IF Williams.R.14 is (-13.3, Inf] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2019-10-17","2019-10-18","Compra",43435.1373632812,"IF MFI.14 is (45.3,54.4] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2019-12-02","2019-12-03","Venta por banda inferior",42276.2398242188,"IF MFI.14 is (36.2,45.3] and Adj.Close.RSI.14 is (26.4,34.2] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
