"fechaSen","fechaEjec","accion","precioEjec","regla"
"2014-07-28","2014-07-29","Compra",44680.140546875,"IF MFI.14 is (57.7,62.1] THEN  is 1; (supportSize=3; laplace=0.8)"
"2014-08-04","2014-08-05","Venta por banda inferior",44381.3038186088,"IF Comm.Chan.20.0.015 is (63,97.2] and Williams.R.14 is (-20.4,-10.2] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2014-08-05","2014-08-06","Compra",44511.80669972,"IF Adj.Close.RSI.14 is (55.9,60.7] THEN  is 1; (supportSize=2; laplace=0.75)"
"2014-08-06","2014-08-07","Venta por banda inferior",44191.90350561,"IF Comm.Chan.20.0.015 is (28.9,63] and MFI.14 is (44.4,48.8] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2014-08-12","2014-08-13","Compra",44956.32538111,"IF MFI.14 is (40,44.4] THEN  is 1; (supportSize=3; laplace=0.8)"
"2014-08-15","2014-08-18","Venta por banda inferior",44642.368271235,"IF MFI.14 is [-Inf,40] and Williams.R.14 is (-30.6,-20.4] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2014-08-18","2014-08-19","Compra",44971.398125,"IF MFI.14 is (40,44.4] THEN  is 1; (supportSize=3; laplace=0.8)"
"2014-08-28","2014-08-29","Venta por banda superior",45465.831796875,"IF Comm.Chan.20.0.015 is (63,97.2] and Williams.R.14 is (-10.2, Inf] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2014-09-05","2014-09-08","Compra",46492.6331350163,"IF Williams.R.14 is (-20.4,-10.2] and Adj.Close.RSI.14 is (75.1, Inf] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2014-10-28","2014-10-29","Venta por banda inferior",44012.8561523438,"IF MFI.14 is [-Inf,40] and Williams.R.14 is (-30.6,-20.4] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2014-10-29","2014-10-30","Compra",44444.4492725863,"IF MFI.14 is (40,44.4] THEN  is 1; (supportSize=3; laplace=0.8)"
"2014-11-11","2014-11-12","Venta por banda inferior",43874.9030714138,"IF Williams.R.14 is (-51,-40.8] and Comm.Chan.20.0.015 is (-5.25,28.9] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2014-11-24","2014-11-25","Compra",44714.1217725863,"IF MFI.14 is (40,44.4] THEN  is 1; (supportSize=3; laplace=0.8)"
"2014-12-02","2014-12-02","Venta fin periodo",43118.2837354763,"No aplica"
