"fechaSen","fechaEjec","accion","precioEjec","regla"
"2013-11-08","2013-11-11","Compra",39942.742602915,"IF Comm.Chan.20.0.015 is [-Inf,-134] THEN  is 1; (supportSize=2; laplace=0.75)"
"2013-11-11","2013-11-12","Venta por banda inferior",39435.66375,"IF Williams.R.14 is (-87.7,-75.5] THEN  is -1; (supportSize=2; laplace=0.75)"
"2013-11-14","2013-11-15","Compra",40889.930840345,"IF Williams.R.14 is (-51.1,-38.9] THEN  is 1; (supportSize=3; laplace=0.8)"
"2013-11-28","2013-11-29","Venta por banda superior",42183.44310096,"IF MFI.14 is (69.2, Inf] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2013-12-05","2013-12-06","Compra",42348.151284305,"IF Williams.R.14 is (-38.9,-26.7] and Adj.Close.RSI.14 is (53.6,60.9] THEN  is 1; (supportSize=2; laplace=0.75)"
"2013-12-06","2013-12-09","Venta por banda inferior",42075.4422951713,"IF MFI.14 is (69.2, Inf] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2013-12-13","2013-12-16","Compra",42196.2372899137,"IF Williams.R.14 is (-51.1,-38.9] THEN  is 1; (supportSize=3; laplace=0.8)"
"2013-12-16","2013-12-17","Venta por banda inferior",41896.5605418675,"IF MFI.14 is (62.3,69.2] and Williams.R.14 is (-38.9,-26.7] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2013-12-17","2013-12-18","Compra",42012.9814648437,"IF Williams.R.14 is (-63.3,-51.1] and Comm.Chan.20.0.015 is (11.4,47.8] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2013-12-23","2013-12-26","Venta por banda superior",42469.2210061088,"IF Comm.Chan.20.0.015 is (47.8,84.2] and Adj.Close.RSI.14 is (60.9,68.3] THEN  is -1; (supportSize=2; laplace=0.75)"
"2013-12-27","2013-12-30","Compra",43003.0226610075,"IF Adj.Close.RSI.14 is (68.3, Inf] and MFI.14 is (55.3,62.3] THEN  is 1; (supportSize=2; laplace=0.75)"
"2014-01-03","2014-01-06","Venta por banda inferior",41728.2421579537,"IF Comm.Chan.20.0.015 is (-61.4,-25] THEN  is -1; (supportSize=2; laplace=0.75)"
"2014-01-10","2014-01-13","Compra",42360.467153195,"IF Williams.R.14 is (-38.9,-26.7] and Adj.Close.RSI.14 is (53.6,60.9] THEN  is 1; (supportSize=2; laplace=0.75)"
"2014-01-16","2014-01-17","Venta por banda inferior",41878.5704737575,"IF Dif.Aroon.25 is (-28,-12] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2014-01-22","2014-01-23","Compra",41846.9208641325,"IF Williams.R.14 is (-51.1,-38.9] THEN  is 1; (supportSize=3; laplace=0.8)"
"2014-01-23","2014-01-24","Venta por banda inferior",41082.3784425075,"IF Williams.R.14 is (-87.7,-75.5] THEN  is -1; (supportSize=2; laplace=0.75)"
"2014-01-24","2014-01-27","Compra",40765.2683984375,"IF Comm.Chan.20.0.015 is [-Inf,-134] THEN  is 1; (supportSize=2; laplace=0.75)"
"2014-01-28","2014-01-29","Venta por banda inferior",40501.8607181475,"IF Williams.R.14 is (-87.7,-75.5] THEN  is -1; (supportSize=2; laplace=0.75)"
"2014-01-29","2014-01-30","Compra",40936.596040415,"IF Comm.Chan.20.0.015 is [-Inf,-134] THEN  is 1; (supportSize=2; laplace=0.75)"
"2014-02-06","2014-02-07","Venta por banda inferior",40225.2492918675,"IF Williams.R.14 is (-87.7,-75.5] THEN  is -1; (supportSize=2; laplace=0.75)"
"2014-02-07","2014-02-10","Compra",40410.6496875,"IF Comm.Chan.20.0.015 is (-97.9,-61.4] and Adj.Close.RSI.14 is (38.8,46.2] THEN  is 1; (supportSize=2; laplace=0.75)"
"2014-02-18","2014-02-19","Venta por banda inferior",40036.4334520238,"IF Comm.Chan.20.0.015 is (-61.4,-25] THEN  is -1; (supportSize=2; laplace=0.75)"
"2014-02-25","2014-02-26","Compra",38989.0792335237,"IF Comm.Chan.20.0.015 is [-Inf,-134] THEN  is 1; (supportSize=2; laplace=0.75)"
"2014-02-28","2014-03-03","Venta por banda inferior",38447.2406104763,"IF Williams.R.14 is (-87.7,-75.5] THEN  is -1; (supportSize=2; laplace=0.75)"
"2014-03-04","2014-03-05","Compra",39209.3081202425,"IF Comm.Chan.20.0.015 is (-97.9,-61.4] and Adj.Close.RSI.14 is (38.8,46.2] THEN  is 1; (supportSize=2; laplace=0.75)"
"2014-03-06","2014-03-07","Venta por banda inferior",38872.5808448513,"IF Comm.Chan.20.0.015 is (-61.4,-25] THEN  is -1; (supportSize=2; laplace=0.75)"
"2014-03-07","2014-03-10","Compra",38797.0358693912,"IF Comm.Chan.20.0.015 is (-97.9,-61.4] and Adj.Close.RSI.14 is (38.8,46.2] THEN  is 1; (supportSize=2; laplace=0.75)"
"2014-03-12","2014-03-13","Venta por banda inferior",38186.9086964138,"IF Williams.R.14 is (-87.7,-75.5] THEN  is -1; (supportSize=2; laplace=0.75)"
