"fechaSen","fechaEjec","accion","precioEjec","regla"
"2018-07-16","2018-07-17","Compra",48626.0236232975,"IF Adj.Close.RSI.14 is (57.7,64.7] and Dif.Aroon.25 is (45,68.5] THEN  is 1; (supportSize=2; laplace=0.75)"
"2018-07-26","2018-07-27","Venta por banda superior",49429.7156104763,"IF Williams.R.14 is (-38.3,-26.5] THEN  is -1; (supportSize=2; laplace=0.75)"
"2018-07-27","2018-07-30","Compra",49873.2569774137,"IF MFI.14 is (50.7,55.9] and Dif.Aroon.25 is (68.5, Inf] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2018-08-01","2018-08-02","Venta por banda inferior",48999.3703420463,"IF Williams.R.14 is (-38.3,-26.5] THEN  is -1; (supportSize=2; laplace=0.75)"
"2018-08-13","2018-08-14","Compra",49151.3375390625,"IF Adj.Close.RSI.14 is (37,43.9] THEN  is 1; (supportSize=2; laplace=0.75)"
"2018-08-16","2018-08-17","Venta por banda inferior",47973.7942237575,"IF Adj.Close.RSI.14 is (30,37] THEN  is -1; (supportSize=2; laplace=0.75)"
"2018-08-17","2018-08-20","Compra",48682.0206888525,"IF Dif.Aroon.25 is (-49,-25.5] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2018-08-21","2018-08-22","Venta por banda superior",49402.8883158038,"IF Williams.R.14 is (-38.3,-26.5] THEN  is -1; (supportSize=2; laplace=0.75)"
"2018-08-22","2018-08-23","Compra",49989.7976024137,"IF Dif.Aroon.25 is (-49,-25.5] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2018-08-30","2018-08-31","Venta por banda inferior",49474.85638221,"IF Williams.R.14 is (-38.3,-26.5] THEN  is -1; (supportSize=2; laplace=0.75)"
"2018-09-04","2018-09-05","Compra",48833.2532960238,"IF Adj.Close.RSI.14 is (37,43.9] THEN  is 1; (supportSize=2; laplace=0.75)"
"2018-09-06","2018-09-07","Venta por banda inferior",48477.8551317113,"IF Adj.Close.RSI.14 is (30,37] THEN  is -1; (supportSize=2; laplace=0.75)"
"2018-09-07","2018-09-10","Compra",48930.2745412662,"IF Adj.Close.RSI.14 is (37,43.9] THEN  is 1; (supportSize=2; laplace=0.75)"
"2018-09-13","2018-09-14","Venta por banda superior",49468.0394826713,"IF Williams.R.14 is (-38.3,-26.5] THEN  is -1; (supportSize=2; laplace=0.75)"
"2018-09-21","2018-09-24","Compra",49382.8935008512,"IF Dif.Aroon.25 is (-49,-25.5] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2018-10-03","2018-10-04","Venta por banda inferior",48609.480322515,"IF Adj.Close.RSI.14 is (30,37] THEN  is -1; (supportSize=2; laplace=0.75)"
"2018-10-04","2018-10-05","Compra",48490.9406640625,"IF Comm.Chan.20.0.015 is [-Inf,-101] and MFI.14 is [-Inf,35.2] THEN  is 1; (supportSize=3; laplace=0.8)"
"2018-10-10","2018-10-11","Venta por banda inferior",47722.1962795463,"IF Adj.Close.RSI.14 is (30,37] THEN  is -1; (supportSize=2; laplace=0.75)"
"2018-10-11","2018-10-12","Compra",47693.7769431087,"IF Dif.Aroon.25 is (-49,-25.5] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2018-10-22","2018-10-23","Venta por banda inferior",46445.2053515625,"IF Adj.Close.RSI.14 is (30,37] THEN  is -1; (supportSize=2; laplace=0.75)"
"2018-10-23","2018-10-24","Compra",46384.9485789762,"IF Comm.Chan.20.0.015 is [-Inf,-101] and MFI.14 is [-Inf,35.2] THEN  is 1; (supportSize=3; laplace=0.8)"
"2018-10-25","2018-10-26","Venta por banda inferior",45783.1205714138,"IF Adj.Close.RSI.14 is (30,37] THEN  is -1; (supportSize=2; laplace=0.75)"
"2018-10-26","2018-10-29","Compra",44913.4782960237,"IF Comm.Chan.20.0.015 is [-Inf,-101] and MFI.14 is [-Inf,35.2] THEN  is 1; (supportSize=3; laplace=0.8)"
"2018-11-05","2018-11-06","Venta por banda superior",46431.4643995388,"IF Williams.R.14 is (-38.3,-26.5] THEN  is -1; (supportSize=2; laplace=0.75)"
"2018-11-09","2018-11-12","Compra",43821.9163524137,"IF Adj.Close.RSI.14 is (37,43.9] THEN  is 1; (supportSize=2; laplace=0.75)"
"2018-11-12","2018-11-13","Venta por banda inferior",42745.5635742188,"IF Adj.Close.RSI.14 is (30,37] THEN  is -1; (supportSize=2; laplace=0.75)"
