"fechaSen","fechaEjec","accion","precioEjec","regla"
"2007-05-17","2007-05-18","Compra",30761.437399965,"IF MFI.14 is (58.7,64.2] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2007-05-23","2007-05-24","Venta por banda inferior",30562.1433839138,"IF Dif.Aroon.25 is (61,76.5] THEN  is -1; (supportSize=2; laplace=0.75)"
"2007-05-24","2007-05-25","Compra",30595.7635056087,"IF MFI.14 is (58.7,64.2] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2007-06-08","2007-06-11","Venta por banda superior",31601.6728125,"IF Williams.R.14 is (-50,-37.5] THEN  is -1; (supportSize=2; laplace=0.75)"
"2007-06-12","2007-06-13","Compra",31780.2015920475,"IF MFI.14 is (58.7,64.2] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2007-06-22","2007-06-25","Venta por banda inferior",31366.895991585,"IF MFI.14 is (53.2,58.7] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2007-06-25","2007-06-26","Compra",31147.3039577075,"IF Adj.Close.RSI.14 is (31.9,39.6] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2007-06-26","2007-06-27","Venta por banda inferior",30503.2704271838,"IF Williams.R.14 is [-Inf,-87.5] THEN  is -1; (supportSize=2; laplace=0.75)"
"2007-06-27","2007-06-28","Compra",31029.57482184,"IF MFI.14 is (58.7,64.2] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2007-07-02","2007-07-03","Venta por banda superior",31684.8841841962,"IF MFI.14 is (64.2,69.7] THEN  is -1; (supportSize=3; laplace=0.8)"
"2007-07-03","2007-07-04","Compra",32341.7827077075,"IF Adj.Close.RSI.14 is (62.6,70.3] and Dif.Aroon.25 is [-Inf,-16.5] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2007-07-04","2007-07-05","Venta por banda inferior",32083.5598021838,"IF MFI.14 is (64.2,69.7] THEN  is -1; (supportSize=3; laplace=0.8)"
"2007-07-05","2007-07-06","Compra",32431.6621193913,"IF Adj.Close.RSI.14 is (62.6,70.3] and Dif.Aroon.25 is [-Inf,-16.5] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2007-07-06","2007-07-09","Venta por banda inferior",32220.6615014025,"IF Adj.Close.RSI.14 is (70.3, Inf] and Comm.Chan.20.0.015 is (59.6,100] THEN  is -1; (supportSize=3; laplace=0.8)"
"2007-07-09","2007-07-10","Compra",31960.7269755363,"IF MFI.14 is (58.7,64.2] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2007-07-17","2007-07-18","Venta por banda inferior",31745.946965145,"IF MFI.14 is (64.2,69.7] THEN  is -1; (supportSize=3; laplace=0.8)"
"2007-07-24","2007-07-25","Compra",31390.9819459888,"IF Adj.Close.RSI.14 is (31.9,39.6] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2007-08-03","2007-08-06","Venta por banda inferior",29364.0465234375,"IF Williams.R.14 is [-Inf,-87.5] THEN  is -1; (supportSize=2; laplace=0.75)"
"2007-08-09","2007-08-10","Compra",29449.1345507812,"IF Adj.Close.RSI.14 is (31.9,39.6] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2007-08-14","2007-08-15","Venta por banda inferior",28437.53364984,"IF Williams.R.14 is [-Inf,-87.5] THEN  is -1; (supportSize=2; laplace=0.75)"
"2007-08-15","2007-08-16","Compra",27359.7639943912,"IF MFI.14 is (47.6,53.2] and Dif.Aroon.25 is [-Inf,-16.5] THEN  is 1; (supportSize=2; laplace=0.75)"
"2007-08-22","2007-08-23","Venta por banda superior",29366.3600610975,"IF Williams.R.14 is (-50,-37.5] THEN  is -1; (supportSize=2; laplace=0.75)"
"2007-08-27","2007-08-28","Compra",29826.8753763525,"IF Adj.Close.RSI.14 is (62.6,70.3] and Dif.Aroon.25 is [-Inf,-16.5] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2007-08-28","2007-08-29","Venta por banda inferior",29435.6064332925,"IF MFI.14 is (42.1,47.6] and Adj.Close.RSI.14 is (47.3,55] THEN  is -1; (supportSize=3; laplace=0.8)"
"2007-08-29","2007-08-30","Compra",29803.799274965,"IF MFI.14 is (47.6,53.2] and Dif.Aroon.25 is [-Inf,-16.5] THEN  is 1; (supportSize=2; laplace=0.75)"
"2007-09-03","2007-09-04","Venta por banda superior",30724.576127805,"IF MFI.14 is (64.2,69.7] THEN  is -1; (supportSize=3; laplace=0.8)"
"2007-09-05","2007-09-06","Compra",30944.2526734025,"IF Adj.Close.RSI.14 is (62.6,70.3] and MFI.14 is (75.3, Inf] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2007-09-10","2007-09-11","Venta por banda inferior",30024.649665465,"IF Williams.R.14 is (-50,-37.5] THEN  is -1; (supportSize=2; laplace=0.75)"
"2007-09-12","2007-09-13","Compra",30364.3514577075,"IF Williams.R.14 is (-62.5,-50] and Dif.Aroon.25 is (45.5,61] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2007-09-13","2007-09-14","Venta por banda inferior",30164.6542452938,"IF Williams.R.14 is (-50,-37.5] THEN  is -1; (supportSize=2; laplace=0.75)"
"2007-09-14","2007-09-17","Compra",29972.6050023787,"IF Williams.R.14 is (-62.5,-50] and Dif.Aroon.25 is (45.5,61] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2007-09-18","2007-09-18","Venta fin periodo",30192.98753205,"No aplica"
