"fechaSen","fechaEjec","accion","precioEjec","regla"
"2010-03-31","2010-04-05","Compra",33606.8192482975,"IF Williams.R.14 is (-35.4,-24.3] and Comm.Chan.20.0.015 is (70.1,117] THEN  is 1; (supportSize=2; laplace=0.75)"
"2010-04-14","2010-04-15","Venta por banda superior",34028.63122596,"IF Adj.Close.RSI.14 is (77.7, Inf] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2010-04-16","2010-04-19","Compra",33539.9865677588,"IF MFI.14 is (46.5,53.7] and Dif.Aroon.25 is (76, Inf] THEN  is 1; (supportSize=2; laplace=0.75)"
"2010-04-28","2010-04-29","Venta por banda inferior",32956.5116015625,"IF Adj.Close.RSI.14 is (34.1,42.8] THEN  is -1; (supportSize=2; laplace=0.75)"
"2010-04-29","2010-04-30","Compra",33032.4004539762,"IF Dif.Aroon.25 is (-44,-24] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2010-05-04","2010-05-05","Venta por banda inferior",31836.6240014025,"IF Williams.R.14 is [-Inf,-80] and Dif.Aroon.25 is [-Inf,-44] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2010-05-06","2010-05-07","Compra",31369.9294459887,"IF MFI.14 is (24.8,32] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2010-05-11","2010-05-12","Venta por banda superior",32187.4702734375,"IF Adj.Close.RSI.14 is (34.1,42.8] THEN  is -1; (supportSize=2; laplace=0.75)"
"2010-05-14","2010-05-17","Compra",31722.2572880363,"IF MFI.14 is (24.8,32] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2010-05-18","2010-05-19","Venta por banda inferior",30911.0881715738,"IF Williams.R.14 is [-Inf,-80] and Dif.Aroon.25 is [-Inf,-44] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2010-05-21","2010-05-24","Compra",30827.7071536963,"IF MFI.14 is (24.8,32] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2010-05-28","2010-05-31","Venta por banda superior",31757.1834520237,"IF Williams.R.14 is (-46.6,-35.4] and Dif.Aroon.25 is [-Inf,-44] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2010-05-31","2010-06-01","Compra",31696.0023609025,"IF Adj.Close.RSI.14 is (51.6,60.3] and MFI.14 is (46.5,53.7] THEN  is 1; (supportSize=2; laplace=0.75)"
"2010-06-02","2010-06-03","Venta por banda inferior",31375.72445112,"IF Williams.R.14 is (-46.6,-35.4] and Dif.Aroon.25 is [-Inf,-44] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2010-06-08","2010-06-09","Compra",31362.8071922575,"IF Dif.Aroon.25 is (-44,-24] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2010-06-10","2010-06-11","Venta por banda superior",31878.6884985975,"IF MFI.14 is (53.7,60.9] and Williams.R.14 is (-13.2, Inf] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2010-06-11","2010-06-14","Compra",32401.6018045125,"IF Dif.Aroon.25 is (-44,-24] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2010-07-02","2010-07-05","Venta por banda inferior",31328.3977514025,"IF Adj.Close.RSI.14 is (34.1,42.8] THEN  is -1; (supportSize=2; laplace=0.75)"
"2010-07-08","2010-07-09","Compra",32025.679968575,"IF Adj.Close.RSI.14 is (51.6,60.3] and MFI.14 is (46.5,53.7] THEN  is 1; (supportSize=2; laplace=0.75)"
"2010-07-23","2010-07-26","Venta por banda superior",32840.19375,"IF Comm.Chan.20.0.015 is (117, Inf] THEN  is -1; (supportSize=3; laplace=0.8)"
"2010-07-27","2010-07-28","Compra",32703.8800295475,"IF Williams.R.14 is (-35.4,-24.3] and Comm.Chan.20.0.015 is (70.1,117] THEN  is 1; (supportSize=2; laplace=0.75)"
"2010-08-04","2010-08-04","Venta fin periodo",32780.2385451713,"No aplica"
