"fechaSen","fechaEjec","accion","precioEjec","regla"
"2012-10-03","2012-10-04","Compra",41346.1388286262,"IF Dif.Aroon.25 is (72, Inf] and Adj.Close.RSI.14 is (61.3,69] THEN  is 1; (supportSize=2; laplace=0.75)"
"2012-10-05","2012-10-08","Venta por banda superior",41795.544184695,"IF Williams.R.14 is (-13.3, Inf] THEN  is -1; (supportSize=3; laplace=0.8)"
"2012-10-11","2012-10-12","Compra",41842.6504492187,"IF Dif.Aroon.25 is (72, Inf] and Adj.Close.RSI.14 is (61.3,69] THEN  is 1; (supportSize=2; laplace=0.75)"
"2012-10-16","2012-10-17","Venta por banda superior",42483.275625,"IF Williams.R.14 is (-13.3, Inf] THEN  is -1; (supportSize=3; laplace=0.8)"
"2012-10-25","2012-10-26","Compra",41985.782778195,"IF MFI.14 is (42.5,51.3] and Williams.R.14 is (-73.7,-61.6] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2012-11-06","2012-11-07","Venta por banda inferior",41248.041372195,"IF Dif.Aroon.25 is (24,48] and Williams.R.14 is (-85.8,-73.7] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2012-11-08","2012-11-09","Compra",40752.6979882812,"IF Adj.Close.RSI.14 is [-Inf,30.8] and MFI.14 is (33.7,42.5] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2012-11-20","2012-11-21","Venta por banda superior",41271.9112354763,"IF Williams.R.14 is (-49.6,-37.5] THEN  is -1; (supportSize=2; laplace=0.75)"
"2012-12-26","2012-12-27","Compra",43641.2216020637,"IF Dif.Aroon.25 is (72, Inf] and Adj.Close.RSI.14 is (61.3,69] THEN  is 1; (supportSize=2; laplace=0.75)"
"2013-01-02","2013-01-03","Venta por banda superior",44312.0730323513,"IF Williams.R.14 is (-13.3, Inf] THEN  is -1; (supportSize=3; laplace=0.8)"
"2013-02-01","2013-02-05","Compra",45699.6556350163,"IF Dif.Aroon.25 is (72, Inf] and Adj.Close.RSI.14 is (61.3,69] THEN  is 1; (supportSize=2; laplace=0.75)"
"2013-02-06","2013-02-07","Venta por banda inferior",45081.946260015,"IF Williams.R.14 is (-49.6,-37.5] THEN  is -1; (supportSize=2; laplace=0.75)"
