"fechaSen","fechaEjec","accion","precioEjec","regla"
"2007-09-19","2007-09-20","Compra",30549.2725681088,"IF Adj.Close.RSI.14 is (51.3,58] THEN  is 1; (supportSize=2; laplace=0.75)"
"2007-09-25","2007-09-26","Venta por banda inferior",30274.1094140625,"IF Comm.Chan.20.0.015 is (-16.5,22.2] and Dif.Aroon.25 is (25.5,49] THEN  is -1; (supportSize=2; laplace=0.75)"
"2007-09-27","2007-09-28","Compra",30476.0704882812,"IF Adj.Close.RSI.14 is (51.3,58] THEN  is 1; (supportSize=2; laplace=0.75)"
"2007-10-05","2007-10-08","Venta por banda superior",31546.7158228163,"IF Williams.R.14 is (-11.9, Inf] and Adj.Close.RSI.14 is (64.8,71.5] THEN  is -1; (supportSize=3; laplace=0.8)"
"2007-10-09","2007-10-10","Compra",32140.33111566,"IF Williams.R.14 is (-23.9,-11.9] and Adj.Close.RSI.14 is (71.5, Inf] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2007-10-25","2007-10-26","Venta por banda inferior",31886.3743139025,"IF Williams.R.14 is (-71.6,-59.7] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2007-10-26","2007-10-29","Compra",32304.103784305,"IF Adj.Close.RSI.14 is (51.3,58] THEN  is 1; (supportSize=2; laplace=0.75)"
"2007-11-13","2007-11-14","Venta por banda inferior",29766.2328735975,"IF Williams.R.14 is (-71.6,-59.7] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2007-11-26","2007-11-27","Compra",28000.211706355,"IF Adj.Close.RSI.14 is [-Inf,31] and Dif.Aroon.25 is [-Inf,-68.5] THEN  is 1; (supportSize=2; laplace=0.75)"
"2007-11-30","2007-12-03","Venta por banda superior",29701.7343674887,"IF Comm.Chan.20.0.015 is (22.2,61] and MFI.14 is (58.4,65.2] THEN  is -1; (supportSize=2; laplace=0.75)"
"2007-12-10","2007-12-11","Compra",30950.2931273787,"IF Dif.Aroon.25 is (25.5,49] and Comm.Chan.20.0.015 is (99.7, Inf] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2007-12-11","2007-12-13","Venta por banda inferior",29920.2365479763,"IF MFI.14 is (78.7, Inf] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2007-12-17","2007-12-18","Compra",29205.1961475862,"IF Adj.Close.RSI.14 is (31,37.8] and Dif.Aroon.25 is (25.5,49] THEN  is 1; (supportSize=2; laplace=0.75)"
"2007-12-21","2007-12-24","Venta por banda superior",29680.9320117188,"IF Comm.Chan.20.0.015 is (-16.5,22.2] and Dif.Aroon.25 is (25.5,49] THEN  is -1; (supportSize=2; laplace=0.75)"
"2007-12-24","2007-12-26","Compra",30014.63364045,"IF Adj.Close.RSI.14 is (51.3,58] THEN  is 1; (supportSize=2; laplace=0.75)"
"2007-12-26","2007-12-27","Venta por banda inferior",29730.4972410863,"IF Comm.Chan.20.0.015 is (-16.5,22.2] and Dif.Aroon.25 is (25.5,49] THEN  is -1; (supportSize=2; laplace=0.75)"
"2008-01-03","2008-01-04","Compra",28614.9791677938,"IF Adj.Close.RSI.14 is (31,37.8] and Dif.Aroon.25 is (25.5,49] THEN  is 1; (supportSize=2; laplace=0.75)"
"2008-01-14","2008-01-15","Venta por banda inferior",28181.948627805,"IF Williams.R.14 is (-71.6,-59.7] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2008-01-16","2008-01-17","Compra",27150.54694361,"IF Adj.Close.RSI.14 is [-Inf,31] and Dif.Aroon.25 is [-Inf,-68.5] THEN  is 1; (supportSize=2; laplace=0.75)"
"2008-01-30","2008-01-30","Venta fin periodo",28372.201296075,"No aplica"
