"fechaSen","fechaEjec","accion","precioEjec","regla"
"2016-05-30","2016-05-31","Compra",45834.7307617187,"IF Williams.R.14 is (-21.7,-11.9] and Adj.Close.RSI.14 is (61.2,66.6] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2016-06-17","2016-06-20","Venta por banda inferior",45528.5028515625,"IF Comm.Chan.20.0.015 is (-64.5,-34.7] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2016-06-20","2016-06-21","Compra",45746.3364991487,"IF Comm.Chan.20.0.015 is (-4.9,24.9] and Adj.Close.RSI.14 is (55.9,61.2] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2016-06-24","2016-06-27","Venta por banda inferior",44284.6106104763,"IF Comm.Chan.20.0.015 is (-64.5,-34.7] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2016-06-27","2016-06-28","Compra",44740.8133350862,"IF Adj.Close.RSI.14 is [-Inf,39.7] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2016-07-07","2016-07-08","Venta por banda superior",45430.4595117187,"IF Comm.Chan.20.0.015 is (-4.9,24.9] and Adj.Close.RSI.14 is (45.1,50.5] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2016-07-08","2016-07-11","Compra",46095.9525,"IF Comm.Chan.20.0.015 is (24.9,54.7] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2016-07-15","2016-07-18","Venta por banda superior",46742.95325721,"IF MFI.14 is (71.6, Inf] and Adj.Close.RSI.14 is (66.6,72] THEN  is -1; (supportSize=2; laplace=0.75)"
"2016-07-27","2016-07-28","Compra",46753.9096975162,"IF Comm.Chan.20.0.015 is (24.9,54.7] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2016-08-09","2016-08-10","Venta por banda superior",47614.7351372175,"IF Adj.Close.RSI.14 is (72, Inf] THEN  is -1; (supportSize=2; laplace=0.75)"
"2016-08-23","2016-08-24","Compra",47822.302534305,"IF Adj.Close.RSI.14 is (39.7,45.1] and Williams.R.14 is (-60.8,-51] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2016-08-31","2016-09-01","Venta por banda inferior",47366.50180689,"IF Comm.Chan.20.0.015 is (-64.5,-34.7] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
