"fechaSen","fechaEjec","accion","precioEjec","regla"
"2011-09-13","2011-09-14","Compra",34361.8016068213,"IF Comm.Chan.20.0.015 is (-55.3,-39.8] THEN  is 1; (supportSize=3; laplace=0.8)"
"2011-09-15","2011-09-19","Venta por banda superior",34844.749877805,"IF Williams.R.14 is (-39.6,-17.6] THEN  is -1; (supportSize=3; laplace=0.8)"
"2011-09-21","2011-09-22","Compra",33118.5498609025,"IF Williams.R.14 is (-77.4,-71.7] THEN  is 1; (supportSize=3; laplace=0.8)"
"2011-09-27","2011-09-28","Venta por banda superior",33623.6403811088,"IF Williams.R.14 is (-59.3,-39.6] and Comm.Chan.20.0.015 is (-39.8,-18.7] THEN  is -1; (supportSize=2; laplace=0.75)"
"2011-09-28","2011-09-29","Compra",33911.48330604,"IF Comm.Chan.20.0.015 is (-55.3,-39.8] THEN  is 1; (supportSize=3; laplace=0.8)"
"2011-09-29","2011-09-30","Venta por banda inferior",33244.3760742188,"IF Williams.R.14 is (-59.3,-39.6] and Comm.Chan.20.0.015 is (-39.8,-18.7] THEN  is -1; (supportSize=2; laplace=0.75)"
"2011-09-30","2011-10-03","Compra",33308.7947951725,"IF MFI.14 is (48.8,54.3] and Williams.R.14 is (-59.3,-39.6] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2011-10-11","2011-10-12","Venta por banda superior",34049.6527589138,"IF Williams.R.14 is (-39.6,-17.6] THEN  is -1; (supportSize=3; laplace=0.8)"
"2011-10-13","2011-10-14","Compra",34903.27691882,"IF Williams.R.14 is (-17.6, Inf] and Dif.Aroon.25 is (-24,-16] THEN  is 1; (supportSize=2; laplace=0.75)"
"2011-10-17","2011-10-18","Venta por banda inferior",34445.9934084525,"IF Williams.R.14 is (-39.6,-17.6] THEN  is -1; (supportSize=3; laplace=0.8)"
"2011-10-18","2011-10-19","Compra",34835.2753077425,"IF Williams.R.14 is (-17.6, Inf] and Dif.Aroon.25 is (-24,-16] THEN  is 1; (supportSize=2; laplace=0.75)"
"2011-10-19","2011-10-20","Venta por banda inferior",34387.2909229763,"IF Williams.R.14 is (-39.6,-17.6] THEN  is -1; (supportSize=3; laplace=0.8)"
"2011-11-22","2011-11-23","Compra",35717.7709670475,"IF Comm.Chan.20.0.015 is (-55.3,-39.8] THEN  is 1; (supportSize=3; laplace=0.8)"
"2011-11-24","2011-11-25","Venta por banda inferior",35043.1276908038,"IF Comm.Chan.20.0.015 is (-146,-111] THEN  is -1; (supportSize=3; laplace=0.8)"
"2011-11-29","2011-11-30","Compra",36383.44663111,"IF Comm.Chan.20.0.015 is (-55.3,-39.8] THEN  is 1; (supportSize=3; laplace=0.8)"
"2011-11-30","2011-12-01","Venta por banda superior",36755.1708398438,"IF Williams.R.14 is (-39.6,-17.6] THEN  is -1; (supportSize=3; laplace=0.8)"
"2011-12-15","2011-12-16","Compra",36126.7028568212,"IF MFI.14 is (48.8,54.3] and Williams.R.14 is (-59.3,-39.6] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2011-12-22","2011-12-23","Venta por banda superior",37001.5845117187,"IF Williams.R.14 is (-39.6,-17.6] THEN  is -1; (supportSize=3; laplace=0.8)"
"2011-12-28","2011-12-29","Compra",36996.1503515625,"IF MFI.14 is (48.8,54.3] and Williams.R.14 is (-59.3,-39.6] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2012-01-03","2012-01-04","Venta por banda superior",37320.6987895612,"IF MFI.14 is (54.3,65.1] and Dif.Aroon.25 is (16.5, Inf] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
