"fechaSen","fechaEjec","accion","precioEjec","regla"
"2010-03-29","2010-03-30","Compra",33522.6170803288,"IF MFI.14 is (63.9,69.1] and Williams.R.14 is (-7.67, Inf] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2010-03-30","2010-03-31","Venta por banda inferior",33238.7651367188,"IF Comm.Chan.20.0.015 is (89.7,109] THEN  is -1; (supportSize=3; laplace=0.8)"
"2010-03-31","2010-04-05","Compra",33606.8192482975,"IF Comm.Chan.20.0.015 is (77.2,89.7] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2010-04-14","2010-04-15","Venta por banda superior",34028.63122596,"IF Comm.Chan.20.0.015 is (109, Inf] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2010-04-20","2010-04-21","Compra",33735.714902845,"IF Adj.Close.RSI.14 is (53.8,56.6] THEN  is 1; (supportSize=3; laplace=0.8)"
"2010-04-28","2010-04-29","Venta por banda inferior",32956.5116015625,"IF Comm.Chan.20.0.015 is [-Inf,-65.7] and Williams.R.14 is (-74.2,-38] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2010-05-10","2010-05-11","Compra",32280.1788867187,"IF Adj.Close.RSI.14 is (37.5,51] and MFI.14 is (24.1,42.6] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2010-05-14","2010-05-17","Venta por banda inferior",31564.0415409638,"IF Comm.Chan.20.0.015 is [-Inf,-65.7] and Williams.R.14 is (-74.2,-38] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2010-05-28","2010-05-31","Compra",31916.3673289762,"IF Adj.Close.RSI.14 is (51,53.8] and Dif.Aroon.25 is [-Inf,-53] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2010-06-11","2010-06-14","Venta por banda superior",32239.9978054875,"IF Comm.Chan.20.0.015 is (89.7,109] THEN  is -1; (supportSize=3; laplace=0.8)"
"2010-06-15","2010-06-16","Compra",32815.4247975512,"IF MFI.14 is (63.9,69.1] and Williams.R.14 is (-7.67, Inf] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2010-07-02","2010-07-05","Venta por banda inferior",31328.3977514025,"IF Comm.Chan.20.0.015 is [-Inf,-65.7] and Williams.R.14 is (-74.2,-38] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2010-07-07","2010-07-08","Compra",32032.47131861,"IF Adj.Close.RSI.14 is (53.8,56.6] THEN  is 1; (supportSize=3; laplace=0.8)"
"2010-07-22","2010-07-23","Venta por banda superior",32582.8241381213,"IF Comm.Chan.20.0.015 is (89.7,109] THEN  is -1; (supportSize=3; laplace=0.8)"
