"fechaSen","fechaEjec","accion","precioEjec","regla"
"2010-08-09","2010-08-10","Compra",32759.704790415,"IF Comm.Chan.20.0.015 is (51.8,89.6] and Williams.R.14 is (-24.2,-15.8] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2010-08-16","2010-08-17","Venta por banda inferior",32196.41173077,"IF Williams.R.14 is (-74.7,-54.9] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2010-08-18","2010-08-19","Compra",32277.15082795,"IF MFI.14 is (50.6,55.7] and Dif.Aroon.25 is (-28,40] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2010-08-19","2010-08-20","Venta por banda inferior",32073.8595042075,"IF Williams.R.14 is (-74.7,-54.9] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2010-08-20","2010-08-23","Compra",32335.8626710237,"IF MFI.14 is (50.6,55.7] and Dif.Aroon.25 is (-28,40] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2010-08-23","2010-08-24","Venta por banda inferior",31669.4774854763,"IF Williams.R.14 is (-74.7,-54.9] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2010-08-24","2010-08-25","Compra",31267.7498289762,"IF Adj.Close.RSI.14 is [-Inf,30.2] and Dif.Aroon.25 is [-Inf,-67] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2010-08-31","2010-09-01","Venta por banda superior",31952.9671804875,"IF Williams.R.14 is (-54.9,-43.1] and Adj.Close.RSI.14 is (44.4,51.2] THEN  is -1; (supportSize=2; laplace=0.75)"
"2010-09-07","2010-09-08","Compra",32566.703959585,"IF Comm.Chan.20.0.015 is (51.8,89.6] and Williams.R.14 is (-24.2,-15.8] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2010-09-13","2010-09-14","Venta por banda superior",32851.6903270238,"IF Williams.R.14 is (-10, Inf] and Comm.Chan.20.0.015 is (89.6,110] THEN  is -1; (supportSize=2; laplace=0.75)"
"2010-09-28","2010-09-29","Compra",33315.0095117187,"IF Comm.Chan.20.0.015 is (51.8,89.6] and Williams.R.14 is (-24.2,-15.8] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2010-10-07","2010-10-08","Venta por banda superior",34227.5058398438,"IF Williams.R.14 is (-15.8,-10] and Dif.Aroon.25 is (88, Inf] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2010-10-08","2010-10-11","Compra",34539.0424318912,"IF Dif.Aroon.25 is (74.5,84] and Adj.Close.RSI.14 is (73.9, Inf] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2010-10-26","2010-10-27","Venta por banda superior",35115.0470507812,"IF Williams.R.14 is (-10, Inf] and Comm.Chan.20.0.015 is (89.6,110] THEN  is -1; (supportSize=2; laplace=0.75)"
"2010-10-29","2010-11-01","Compra",35807.76100611,"IF Dif.Aroon.25 is (88, Inf] and Williams.R.14 is (-10, Inf] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2010-11-09","2010-11-10","Venta por banda superior",36178.2885351563,"IF MFI.14 is (68.4, Inf] and Williams.R.14 is (-38.9,-24.2] THEN  is -1; (supportSize=2; laplace=0.75)"
"2010-11-10","2010-11-11","Compra",36411.6673975863,"IF Williams.R.14 is (-24.2,-15.8] and Adj.Close.RSI.14 is (64.5,73.9] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2010-11-11","2010-11-12","Venta por banda inferior",36046.417866585,"IF MFI.14 is (68.4, Inf] and Williams.R.14 is (-38.9,-24.2] THEN  is -1; (supportSize=2; laplace=0.75)"
"2010-11-24","2010-11-25","Compra",37130.5205954525,"IF Dif.Aroon.25 is (88, Inf] and Williams.R.14 is (-10, Inf] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2010-11-25","2010-11-26","Venta por banda inferior",36746.7680714138,"IF Williams.R.14 is (-15.8,-10] and Dif.Aroon.25 is (88, Inf] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2010-11-29","2010-11-30","Compra",36912.484677985,"IF Comm.Chan.20.0.015 is (51.8,89.6] and Williams.R.14 is (-24.2,-15.8] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2010-12-14","2010-12-14","Venta fin periodo",37819.0162795463,"No aplica"
