"fechaSen","fechaEjec","accion","precioEjec","regla"
"2015-09-08","2015-09-09","Compra",43246.6379930387,"IF Adj.Close.RSI.14 is (49.3,50.4] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2015-09-09","2015-09-10","Venta por banda inferior",42667.0552589138,"IF Williams.R.14 is (-26.3,-12.5] and Dif.Aroon.25 is (-55,-23] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2015-09-21","2015-09-22","Compra",43442.881284305,"IF MFI.14 is (54.9,59.5] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2015-09-23","2015-09-24","Venta por banda inferior",42665.4654932887,"IF Williams.R.14 is (-59.7,-45.2] and Adj.Close.RSI.14 is (42.6,49.3] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2015-09-24","2015-09-25","Compra",42725.8686132813,"IF Comm.Chan.20.0.015 is [-Inf,-76.4] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2015-10-05","2015-10-06","Venta por banda superior",43480.4658548663,"IF Williams.R.14 is (-26.3,-12.5] and Dif.Aroon.25 is (-55,-23] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2015-10-07","2015-10-08","Compra",44023.328784305,"IF Dif.Aroon.25 is (4,36] and Williams.R.14 is (-26.3,-12.5] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2015-11-19","2015-11-20","Venta por banda superior",44680.688247195,"IF Adj.Close.RSI.14 is (54,57] THEN  is -1; (supportSize=3; laplace=0.8)"
"2015-11-27","2015-11-30","Compra",44006.8423585237,"IF Adj.Close.RSI.14 is (42.6,49.3] and MFI.14 is [-Inf,38.6] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2015-12-01","2015-12-02","Venta por banda inferior",43596.3005423663,"IF MFI.14 is (38.6,44.3] and Williams.R.14 is (-73,-59.7] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2015-12-02","2015-12-03","Compra",43234.1693992887,"IF Comm.Chan.20.0.015 is [-Inf,-76.4] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2016-01-11","2016-01-11","Venta fin periodo",40337.9765334525,"No aplica"
