"fechaSen","fechaEjec","accion","precioEjec","regla"
"2016-05-24","2016-05-25","Compra",45803.0521536962,"IF Adj.Close.RSI.14 is (49.3,55.1] THEN  is 1; (supportSize=2; laplace=0.75)"
"2016-06-15","2016-06-16","Venta por banda inferior",44790.7912064288,"IF Comm.Chan.20.0.015 is [-Inf,-31.5] and MFI.14 is (43,43.9] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2016-06-27","2016-06-28","Compra",44740.8133350862,"IF Adj.Close.RSI.14 is [-Inf,42.7] and Dif.Aroon.25 is [-Inf,-27] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2016-06-29","2016-06-30","Venta por banda superior",45579.2409229763,"IF Comm.Chan.20.0.015 is (-31.5,4.04] and Dif.Aroon.25 is [-Inf,-27] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2016-07-05","2016-07-06","Compra",45576.19736854,"IF Williams.R.14 is (-30.9,-22.8] THEN  is 1; (supportSize=3; laplace=0.8)"
"2016-07-11","2016-07-12","Venta por banda superior",46236.0362254612,"IF Comm.Chan.20.0.015 is (71.9,110] THEN  is -1; (supportSize=3; laplace=0.8)"
"2016-07-25","2016-07-26","Compra",47250.0551710237,"IF Williams.R.14 is (-30.9,-22.8] THEN  is 1; (supportSize=3; laplace=0.8)"
"2016-08-10","2016-08-11","Venta por banda superior",47954.1189257813,"IF Adj.Close.RSI.14 is (70, Inf] THEN  is -1; (supportSize=3; laplace=0.8)"
"2016-08-17","2016-08-18","Compra",48332.3909818212,"IF Williams.R.14 is (-30.9,-22.8] THEN  is 1; (supportSize=3; laplace=0.8)"
"2016-08-19","2016-08-22","Venta por banda inferior",48012.698671875,"IF Comm.Chan.20.0.015 is (71.9,110] THEN  is -1; (supportSize=3; laplace=0.8)"
"2016-08-22","2016-08-23","Compra",48200.3507664762,"IF Williams.R.14 is (-30.9,-22.8] THEN  is 1; (supportSize=3; laplace=0.8)"
"2016-08-23","2016-08-24","Venta por banda inferior",47583.787309695,"IF Dif.Aroon.25 is (32,46] and Williams.R.14 is (-62.3,-53.3] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2016-09-02","2016-09-05","Compra",47997.023403195,"IF Adj.Close.RSI.14 is (49.3,55.1] THEN  is 1; (supportSize=2; laplace=0.75)"
"2016-09-21","2016-09-22","Venta por banda inferior",47334.3168459525,"IF Comm.Chan.20.0.015 is (-31.5,4.04] and Dif.Aroon.25 is [-Inf,-27] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
