"fechaSen","fechaEjec","accion","precioEjec","regla"
"2018-03-07","2018-03-08","Compra",48111.022534305,"IF Comm.Chan.20.0.015 is (-79.5,-44.2] THEN  is 1; (supportSize=3; laplace=0.8)"
"2018-03-09","2018-03-12","Venta por banda superior",48631.0726908038,"IF Williams.R.14 is (-31.6,-24.6] and Adj.Close.RSI.14 is (57.6,63.6] THEN  is -1; (supportSize=3; laplace=0.8)"
"2018-03-12","2018-03-13","Compra",48805.6767139925,"IF Williams.R.14 is (-24.6,-15.2] THEN  is 1; (supportSize=3; laplace=0.8)"
"2018-03-13","2018-03-14","Venta por banda inferior",48231.6733007813,"IF Williams.R.14 is (-31.6,-24.6] and Adj.Close.RSI.14 is (57.6,63.6] THEN  is -1; (supportSize=3; laplace=0.8)"
"2018-03-21","2018-03-22","Compra",47477.8732960237,"IF Comm.Chan.20.0.015 is (-119,-85.8] THEN  is 1; (supportSize=3; laplace=0.8)"
"2018-03-28","2018-04-02","Venta por banda inferior",46072.0507321725,"IF Williams.R.14 is [-Inf,-90.8] and Dif.Aroon.25 is [-Inf,-86.5] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2018-04-03","2018-04-04","Compra",47038.1928515625,"IF Comm.Chan.20.0.015 is (-119,-85.8] THEN  is 1; (supportSize=3; laplace=0.8)"
"2018-05-08","2018-05-09","Venta por banda inferior",46372.524228765,"IF MFI.14 is (40.9,43.1] THEN  is -1; (supportSize=3; laplace=0.8)"
"2018-05-10","2018-05-11","Compra",46682.49136243,"IF Comm.Chan.20.0.015 is (-119,-85.8] THEN  is 1; (supportSize=3; laplace=0.8)"
"2018-05-14","2018-05-15","Venta por banda inferior",46132.6995117188,"IF Comm.Chan.20.0.015 is (-85.8,-79.5] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2018-05-15","2018-05-16","Compra",46468.1462895637,"IF Comm.Chan.20.0.015 is (-119,-85.8] THEN  is 1; (supportSize=3; laplace=0.8)"
"2018-05-16","2018-05-17","Venta por banda inferior",45974.7944826713,"IF Comm.Chan.20.0.015 is (-85.8,-79.5] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2018-05-17","2018-05-18","Compra",45701.8642673275,"IF Adj.Close.RSI.14 is [-Inf,30.1] and Dif.Aroon.25 is (-86.5,-74] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2018-05-21","2018-05-22","Venta por banda inferior",45259.1174564288,"IF Williams.R.14 is [-Inf,-90.8] and Dif.Aroon.25 is [-Inf,-86.5] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2018-05-22","2018-05-23","Compra",45720.2147170475,"IF Comm.Chan.20.0.015 is (-119,-85.8] THEN  is 1; (supportSize=3; laplace=0.8)"
"2018-05-25","2018-05-28","Venta por banda inferior",44946.27651843,"IF Williams.R.14 is [-Inf,-90.8] and Dif.Aroon.25 is [-Inf,-86.5] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2018-05-28","2018-05-29","Compra",44982.220034305,"IF Comm.Chan.20.0.015 is (-119,-85.8] THEN  is 1; (supportSize=3; laplace=0.8)"
"2018-06-07","2018-06-08","Venta por banda superior",45521.5242482963,"IF MFI.14 is (40.9,43.1] THEN  is -1; (supportSize=3; laplace=0.8)"
"2018-06-18","2018-06-19","Compra",46536.1655225862,"IF Williams.R.14 is (-24.6,-15.2] THEN  is 1; (supportSize=3; laplace=0.8)"
"2018-06-29","2018-07-02","Venta por banda superior",47013.13743189,"IF Williams.R.14 is (-15.2, Inf] and Dif.Aroon.25 is (64, Inf] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2018-07-10","2018-07-11","Compra",48995.8638867187,"IF Williams.R.14 is (-24.6,-15.2] THEN  is 1; (supportSize=3; laplace=0.8)"
"2018-07-13","2018-07-13","Venta fin periodo",48392.759809695,"No aplica"
