"fechaSen","fechaEjec","accion","precioEjec","regla"
"2014-12-03","2014-12-04","Compra",43042.4686866487,"IF Comm.Chan.20.0.015 is [-Inf,-97.4] THEN  is 1; (supportSize=2; laplace=0.75)"
"2014-12-17","2014-12-18","Venta por banda inferior",41761.8532326713,"IF Williams.R.14 is (-80.4,-66.4] and Adj.Close.RSI.14 is (28.8,41.5] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2014-12-18","2014-12-19","Compra",42713.4430959537,"IF Adj.Close.RSI.14 is (46.5,60.5] THEN  is 1; (supportSize=2; laplace=0.75)"
"2015-01-05","2015-01-06","Venta por banda inferior",40987.4152734375,"IF Williams.R.14 is (-66.4,-52.6] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2015-01-07","2015-01-08","Compra",42289.7713233675,"IF Adj.Close.RSI.14 is (46.5,60.5] THEN  is 1; (supportSize=2; laplace=0.75)"
"2015-01-09","2015-01-12","Venta por banda inferior",41985.78613782,"IF Comm.Chan.20.0.015 is (9.85,52] and Williams.R.14 is (-29.6,-12.5] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2015-01-20","2015-01-21","Compra",42147.7021927587,"IF Adj.Close.RSI.14 is (46.5,60.5] THEN  is 1; (supportSize=2; laplace=0.75)"
"2015-01-22","2015-01-23","Venta por banda superior",42764.05823718,"IF Williams.R.14 is (-4.34, Inf] THEN  is -1; (supportSize=2; laplace=0.75)"
"2015-01-23","2015-01-26","Compra",42702.7308350863,"IF Adj.Close.RSI.14 is (46.5,60.5] THEN  is 1; (supportSize=2; laplace=0.75)"
"2015-01-27","2015-01-28","Venta por banda inferior",42344.6426076713,"IF Comm.Chan.20.0.015 is (9.85,52] and Williams.R.14 is (-29.6,-12.5] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2015-01-28","2015-01-29","Compra",42064.7002834537,"IF Adj.Close.RSI.14 is (46.5,60.5] THEN  is 1; (supportSize=2; laplace=0.75)"
"2015-01-29","2015-01-30","Venta por banda inferior",41272.1002148438,"IF Williams.R.14 is (-66.4,-52.6] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2015-02-04","2015-02-05","Compra",42194.0913133512,"IF Adj.Close.RSI.14 is (46.5,60.5] THEN  is 1; (supportSize=2; laplace=0.75)"
"2015-02-16","2015-02-17","Venta por banda superior",42831.6875686088,"IF Williams.R.14 is (-12.5,-10.5] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2015-02-18","2015-02-19","Compra",43195.7552443913,"IF Adj.Close.RSI.14 is (46.5,60.5] THEN  is 1; (supportSize=2; laplace=0.75)"
"2015-02-23","2015-02-24","Venta por banda superior",43721.9115089138,"IF Williams.R.14 is (-4.34, Inf] THEN  is -1; (supportSize=2; laplace=0.75)"
"2015-02-24","2015-02-25","Compra",43931.5452100862,"IF MFI.14 is (63.1, Inf] and Williams.R.14 is (-10.5,-4.34] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2015-03-04","2015-03-05","Venta por banda inferior",43360.7522170463,"IF Williams.R.14 is (-66.4,-52.6] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2015-03-05","2015-03-06","Compra",43431.804834235,"IF Adj.Close.RSI.14 is (46.5,60.5] THEN  is 1; (supportSize=2; laplace=0.75)"
"2015-03-06","2015-03-09","Venta por banda inferior",43069.19582532,"IF Williams.R.14 is (-66.4,-52.6] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2015-03-10","2015-03-11","Compra",43227.7490915462,"IF Adj.Close.RSI.14 is (28.8,41.5] and Dif.Aroon.25 is (47.5,72] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2015-03-12","2015-03-13","Venta por banda superior",43812.3099464138,"IF Comm.Chan.20.0.015 is (9.85,52] and Williams.R.14 is (-29.6,-12.5] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2015-03-17","2015-03-18","Compra",44035.2941701725,"IF Adj.Close.RSI.14 is (46.5,60.5] THEN  is 1; (supportSize=2; laplace=0.75)"
"2015-03-26","2015-03-27","Venta por banda inferior",43268.1133007813,"IF Williams.R.14 is (-80.4,-66.4] and Adj.Close.RSI.14 is (28.8,41.5] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2015-03-27","2015-03-30","Compra",43903.1306007113,"IF Adj.Close.RSI.14 is (46.5,60.5] THEN  is 1; (supportSize=2; laplace=0.75)"
"2015-04-06","2015-04-07","Venta por banda superior",44815.8650831325,"IF Williams.R.14 is (-4.34, Inf] THEN  is -1; (supportSize=2; laplace=0.75)"
"2015-04-07","2015-04-08","Compra",45231.0201710237,"IF Adj.Close.RSI.14 is (63.7,72.2] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2015-04-24","2015-04-24","Venta fin periodo",45397.3666701713,"No aplica"
