"fechaSen","fechaEjec","accion","precioEjec","regla"
"2018-11-22","2018-11-23","Compra",41424.12823743,"IF Adj.Close.RSI.14 is [-Inf,29.4] and MFI.14 is (42.5,45.9] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2018-11-23","2018-11-26","Venta por banda inferior",40266.5364408038,"IF Dif.Aroon.25 is [-Inf,-80] and MFI.14 is [-Inf,41] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2018-12-31","2019-01-02","Compra",41987.2258298275,"IF Adj.Close.RSI.14 is (53.1,57.5] and Williams.R.14 is (-25.5,-20.4] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2019-01-04","2019-01-07","Venta por banda superior",42498.0725245388,"IF MFI.14 is (49.8,54.2] and Williams.R.14 is (-20.4, Inf] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2019-01-22","2019-01-23","Compra",43852.819590345,"IF Adj.Close.RSI.14 is (59.5,62.8] and Dif.Aroon.25 is (76, Inf] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2019-01-29","2019-01-30","Venta por banda inferior",43391.0493314288,"IF Dif.Aroon.25 is (48,76] and Comm.Chan.20.0.015 is (15.9,32.5] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2019-02-01","2019-02-05","Compra",44271.5121484375,"IF Comm.Chan.20.0.015 is (32.5,53.6] and Williams.R.14 is (-64,-54.7] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2019-02-07","2019-02-08","Venta por banda inferior",43260.0027689288,"IF Comm.Chan.20.0.015 is (-13.3,15.9] THEN  is -1; (supportSize=3; laplace=0.8)"
"2019-02-12","2019-02-13","Compra",42805.3519826725,"IF Dif.Aroon.25 is (-28,6] and Adj.Close.RSI.14 is (29.4,41.1] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2019-02-20","2019-02-21","Venta por banda superior",43210.1394581325,"IF Dif.Aroon.25 is (-28,6] and Adj.Close.RSI.14 is (41.1,51.1] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2019-02-26","2019-02-27","Compra",43532.0489600862,"IF Williams.R.14 is (-25.5,-20.4] and MFI.14 is (42.5,45.9] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2019-02-27","2019-02-28","Venta por banda inferior",42845.3583839138,"IF Comm.Chan.20.0.015 is (-13.3,15.9] THEN  is -1; (supportSize=3; laplace=0.8)"
"2019-02-28","2019-03-01","Compra",42763.5680954525,"IF Dif.Aroon.25 is (-28,6] and Adj.Close.RSI.14 is (29.4,41.1] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2019-03-05","2019-03-06","Venta por banda inferior",42033.8765479763,"IF Dif.Aroon.25 is [-Inf,-80] and MFI.14 is [-Inf,41] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2019-03-26","2019-03-27","Compra",43070.5426024137,"IF Adj.Close.RSI.14 is (53.1,57.5] and Williams.R.14 is (-25.5,-20.4] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2019-04-02","2019-04-02","Venta fin periodo",43311.508447515,"No aplica"
