"fechaSen","fechaEjec","accion","precioEjec","regla"
"2015-04-29","2015-04-30","Compra",44967.7229444612,"IF Adj.Close.RSI.14 is [-Inf,44.3] THEN  is 1; (supportSize=3; laplace=0.8)"
"2015-06-12","2015-06-15","Venta por banda inferior",44346.4049564288,"IF Comm.Chan.20.0.015 is [-Inf,-33.6] and Williams.R.14 is (-48.5,-40.4] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2015-06-15","2015-06-16","Compra",44587.3701367187,"IF Adj.Close.RSI.14 is [-Inf,44.3] THEN  is 1; (supportSize=3; laplace=0.8)"
"2015-06-19","2015-06-22","Venta por banda superior",45007.78836939,"IF MFI.14 is (53.7,60.1] THEN  is -1; (supportSize=2; laplace=0.75)"
"2015-06-29","2015-06-30","Compra",44931.8835694612,"IF Adj.Close.RSI.14 is [-Inf,44.3] THEN  is 1; (supportSize=3; laplace=0.8)"
"2015-07-07","2015-07-08","Venta por banda inferior",44613.63754407,"IF Comm.Chan.20.0.015 is [-Inf,-33.6] and Williams.R.14 is (-48.5,-40.4] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2015-07-08","2015-07-09","Compra",44822.95176257,"IF Adj.Close.RSI.14 is [-Inf,44.3] THEN  is 1; (supportSize=3; laplace=0.8)"
"2015-07-17","2015-07-20","Venta por banda superior",45328.3560351563,"IF Williams.R.14 is (-20.6,-8.07] THEN  is -1; (supportSize=2; laplace=0.75)"
"2015-07-22","2015-07-23","Compra",44859.0026024137,"IF Adj.Close.RSI.14 is [-Inf,44.3] THEN  is 1; (supportSize=3; laplace=0.8)"
"2015-07-29","2015-07-30","Venta por banda inferior",44213.4549609375,"IF Adj.Close.RSI.14 is (44.3,46.5] and Williams.R.14 is [-Inf,-54.9] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2015-07-30","2015-07-31","Compra",44669.3793364387,"IF Adj.Close.RSI.14 is [-Inf,44.3] THEN  is 1; (supportSize=3; laplace=0.8)"
"2015-08-11","2015-08-12","Venta por banda inferior",43911.2650636013,"IF MFI.14 is (53.7,60.1] THEN  is -1; (supportSize=2; laplace=0.75)"
"2015-08-12","2015-08-13","Compra",44146.3660794775,"IF Adj.Close.RSI.14 is [-Inf,44.3] THEN  is 1; (supportSize=3; laplace=0.8)"
"2015-08-31","2015-08-31","Venta fin periodo",43140.6339698513,"No aplica"
