"fechaSen","fechaEjec","accion","precioEjec","regla"
"2019-08-13","2019-08-14","Compra",39054.0753024837,"IF MFI.14 is (21.5,31.3] and Williams.R.14 is [-Inf,-88.3] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2019-08-21","2019-08-22","Venta por banda superior",40100.7020658038,"IF Adj.Close.RSI.14 is (50.5,58.6] THEN  is -1; (supportSize=2; laplace=0.75)"
"2019-08-28","2019-08-29","Compra",41621.5287109375,"IF MFI.14 is (59.1,69.2] and Comm.Chan.20.0.015 is (84.9, Inf] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2019-08-29","2019-08-30","Venta por banda superior",42183.72754407,"IF Williams.R.14 is (-18.8, Inf] and MFI.14 is (69.2, Inf] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2019-08-30","2019-09-02","Compra",42410.7037600163,"IF Dif.Aroon.25 is (-56,44] and MFI.14 is (69.2, Inf] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2019-09-02","2019-09-03","Venta por banda inferior",41875.8624173663,"IF Williams.R.14 is (-18.8, Inf] and MFI.14 is (69.2, Inf] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2019-09-03","2019-09-04","Compra",42236.2628858675,"IF Dif.Aroon.25 is (-56,44] and MFI.14 is (69.2, Inf] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2019-09-05","2019-09-06","Venta por banda superior",42719.2194436088,"IF Williams.R.14 is (-18.8, Inf] and MFI.14 is (69.2, Inf] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2019-09-06","2019-09-09","Compra",43000.904096805,"IF Dif.Aroon.25 is (44,64.5] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2019-09-09","2019-09-10","Venta por banda inferior",42524.8900786238,"IF Williams.R.14 is (-18.8, Inf] and MFI.14 is (69.2, Inf] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2019-09-10","2019-09-11","Compra",42752.69136243,"IF Dif.Aroon.25 is (44,64.5] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2019-09-20","2019-09-23","Venta por banda superior",43357.9779201713,"IF Williams.R.14 is (-18.8, Inf] and Comm.Chan.20.0.015 is (65,84.9] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2019-10-02","2019-10-03","Compra",42411.3146584537,"IF Dif.Aroon.25 is (44,64.5] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2019-10-10","2019-10-11","Venta por banda superior",43159.33125,"IF Adj.Close.RSI.14 is (50.5,58.6] THEN  is -1; (supportSize=2; laplace=0.75)"
"2019-10-24","2019-10-25","Compra",43705.4520898437,"IF Dif.Aroon.25 is (44,64.5] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2019-11-20","2019-11-21","Venta por banda inferior",43259.4494681475,"IF Adj.Close.RSI.14 is (50.5,58.6] THEN  is -1; (supportSize=2; laplace=0.75)"
"2019-11-29","2019-12-02","Compra",42812.7062600162,"IF Williams.R.14 is [-Inf,-88.3] and Dif.Aroon.25 is (-76.5,-56] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2019-12-18","2019-12-18","Venta fin periodo",44651.3223928275,"No aplica"
