"fechaSen","fechaEjec","accion","precioEjec","regla"
"2008-01-31","2008-02-01","Compra",29193.08489045,"IF Dif.Aroon.25 is (-64,-50] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2008-03-11","2008-03-12","Venta por banda superior",29510.2543063912,"IF Williams.R.14 is (-62.6,-40.4] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2008-03-14","2008-03-18","Compra",29336.223093575,"IF Comm.Chan.20.0.015 is (-76,-18.5] and Adj.Close.RSI.14 is (38.1,48.7] THEN  is 1; (supportSize=2; laplace=0.75)"
"2008-03-25","2008-03-26","Venta por banda superior",29829.2799394013,"IF MFI.14 is (45.9,48.6] and Williams.R.14 is (-22.6,-5.15] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2008-04-01","2008-04-02","Compra",31929.9255545125,"IF Adj.Close.RSI.14 is (73.2, Inf] and Dif.Aroon.25 is (47,68] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2008-04-02","2008-04-03","Venta por banda inferior",31454.07690705,"IF Adj.Close.RSI.14 is (65.2,73.2] and Williams.R.14 is (-22.6,-5.15] and Comm.Chan.20.0.015 is (129, Inf] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2008-04-03","2008-04-04","Compra",31723.440903195,"IF Adj.Close.RSI.14 is (73.2, Inf] and Dif.Aroon.25 is (47,68] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2008-04-14","2008-04-15","Venta por banda inferior",31229.1318895237,"IF Williams.R.14 is (-62.6,-40.4] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2008-04-18","2008-04-21","Compra",32010.2400981575,"IF Williams.R.14 is (-35.2,-22.6] and Comm.Chan.20.0.015 is (42.9,86.5] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2008-04-24","2008-04-25","Venta por banda inferior",31224.6226832925,"IF Williams.R.14 is (-62.6,-40.4] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2008-04-25","2008-04-28","Compra",31012.361975035,"IF Williams.R.14 is [-Inf,-88.7] and Comm.Chan.20.0.015 is (-115,-76] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2008-05-07","2008-05-08","Venta por banda inferior",30617.9283764025,"IF Williams.R.14 is (-88.7,-69.6] and Comm.Chan.20.0.015 is (-76,-18.5] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2008-05-08","2008-05-09","Compra",30691.0617044775,"IF Comm.Chan.20.0.015 is (-76,-18.5] and Adj.Close.RSI.14 is (38.1,48.7] THEN  is 1; (supportSize=2; laplace=0.75)"
"2008-05-14","2008-05-15","Venta por banda superior",31316.2134450113,"IF MFI.14 is (34.3,39.6] and Dif.Aroon.25 is (-50,28] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2008-05-20","2008-05-21","Compra",31442.22888434,"IF Williams.R.14 is (-35.2,-22.6] and Comm.Chan.20.0.015 is (42.9,86.5] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2008-05-21","2008-05-22","Venta por banda inferior",31154.893147035,"IF Williams.R.14 is (-62.6,-40.4] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2008-05-27","2008-05-28","Compra",31551.1264257812,"IF Comm.Chan.20.0.015 is (42.9,86.5] and Williams.R.14 is (-40.4,-35.2] THEN  is 1; (supportSize=2; laplace=0.75)"
"2008-06-06","2008-06-09","Venta por banda inferior",30886.489665465,"IF Williams.R.14 is (-88.7,-69.6] and Comm.Chan.20.0.015 is (-76,-18.5] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
