"fechaSen","fechaEjec","accion","precioEjec","regla"
"2016-01-12","2016-01-13","Compra",40969.4592430387,"IF Adj.Close.RSI.14 is (32.1,43.5] and Comm.Chan.20.0.015 is (-109,-46.7] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2016-01-26","2016-01-27","Venta por banda superior",42003.7119140625,"IF Comm.Chan.20.0.015 is (22.6,43.1] THEN  is -1; (supportSize=3; laplace=0.8)"
"2016-01-27","2016-01-28","Compra",42355.9852734375,"IF MFI.14 is (65.9,70.3] and Dif.Aroon.25 is (-64,-40] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2016-01-28","2016-01-29","Venta por banda superior",42893.5773783038,"IF Williams.R.14 is (-4.9, Inf] and Adj.Close.RSI.14 is (60.1,75] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2016-01-29","2016-02-02","Compra",43370.3723389925,"IF Adj.Close.RSI.14 is (75, Inf] and Dif.Aroon.25 is (57,69] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2016-02-09","2016-02-10","Venta por banda inferior",42496.3522265625,"IF Comm.Chan.20.0.015 is (22.6,43.1] THEN  is -1; (supportSize=3; laplace=0.8)"
"2016-02-15","2016-02-16","Compra",43207.6893016325,"IF Adj.Close.RSI.14 is (60.1,75] and Dif.Aroon.25 is (-4,57] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2016-03-01","2016-03-02","Venta por banda superior",44341.1758743975,"IF Williams.R.14 is (-4.9, Inf] and Adj.Close.RSI.14 is (60.1,75] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2016-03-03","2016-03-04","Compra",45110.7221289063,"IF Adj.Close.RSI.14 is (75, Inf] and Dif.Aroon.25 is (57,69] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2016-03-07","2016-03-08","Venta por banda inferior",44564.8184910863,"IF MFI.14 is (70.3, Inf] and Williams.R.14 is (-13.9,-4.9] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2016-04-04","2016-04-05","Compra",45544.6029544775,"IF Dif.Aroon.25 is (69, Inf] and Comm.Chan.20.0.015 is (43.1,81.1] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2016-05-03","2016-05-04","Venta por banda inferior",45241.2189553275,"IF Comm.Chan.20.0.015 is (22.6,43.1] THEN  is -1; (supportSize=3; laplace=0.8)"
