"fechaSen","fechaEjec","accion","precioEjec","regla"
"2013-11-07","2013-11-08","Compra",39822.1273632812,"IF Adj.Close.RSI.14 is [-Inf,34.7] and MFI.14 is [-Inf,38.7] THEN  is 1; (supportSize=2; laplace=0.75)"
"2013-11-11","2013-11-12","Venta por banda inferior",39435.66375,"IF Dif.Aroon.25 is (-56,2] THEN  is -1; (supportSize=2; laplace=0.75)"
"2013-11-12","2013-11-13","Compra",39563.4764896338,"IF Adj.Close.RSI.14 is [-Inf,34.7] and MFI.14 is [-Inf,38.7] THEN  is 1; (supportSize=2; laplace=0.75)"
"2013-11-13","2013-11-14","Venta por banda superior",39928.3040625,"IF Dif.Aroon.25 is (-56,2] THEN  is -1; (supportSize=2; laplace=0.75)"
"2013-11-19","2013-11-20","Compra",40872.8374318912,"IF Adj.Close.RSI.14 is (52.6,57.5] and MFI.14 is [-Inf,38.7] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2013-11-26","2013-11-27","Venta por banda superior",41327.751752805,"IF Dif.Aroon.25 is (-56,2] THEN  is -1; (supportSize=2; laplace=0.75)"
"2013-12-09","2013-12-10","Compra",42481.3388919775,"IF Williams.R.14 is (-27.2,-15.5] and Adj.Close.RSI.14 is (66.7, Inf] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2013-12-13","2013-12-16","Venta por banda inferior",41985.7822410862,"IF Dif.Aroon.25 is (40,52] and Adj.Close.RSI.14 is (49.1,52.6] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2013-12-16","2013-12-17","Compra",42106.5683641325,"IF Adj.Close.RSI.14 is (52.6,57.5] and Comm.Chan.20.0.015 is (32.4,48.2] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2013-12-23","2013-12-26","Venta por banda superior",42469.2210061088,"IF Williams.R.14 is (-15.5,-9.09] and MFI.14 is (51.1,54.4] THEN  is -1; (supportSize=2; laplace=0.75)"
"2014-01-02","2014-01-03","Compra",42163.9321193912,"IF Comm.Chan.20.0.015 is (-5.76,32.4] and Williams.R.14 is (-61.5,-41.2] THEN  is 1; (supportSize=2; laplace=0.75)"
"2014-01-07","2014-01-08","Venta por banda inferior",41548.2479592338,"IF Dif.Aroon.25 is (-56,2] THEN  is -1; (supportSize=2; laplace=0.75)"
"2014-01-10","2014-01-13","Compra",42360.467153195,"IF Williams.R.14 is (-41.2,-30.6] and Comm.Chan.20.0.015 is (-5.76,32.4] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2014-01-16","2014-01-17","Venta por banda inferior",41878.5704737575,"IF Dif.Aroon.25 is (-56,2] THEN  is -1; (supportSize=2; laplace=0.75)"
"2014-01-24","2014-01-27","Compra",40765.2683984375,"IF MFI.14 is (45.6,51.1] and Dif.Aroon.25 is [-Inf,-60] THEN  is 1; (supportSize=2; laplace=0.75)"
"2014-02-07","2014-02-10","Venta por banda inferior",40209.1003125,"IF Williams.R.14 is (-83.4,-61.5] and MFI.14 is (38.7,45.6] THEN  is -1; (supportSize=2; laplace=0.75)"
"2014-02-10","2014-02-11","Compra",40629.4551024137,"IF Adj.Close.RSI.14 is [-Inf,34.7] and MFI.14 is [-Inf,38.7] THEN  is 1; (supportSize=2; laplace=0.75)"
"2014-02-19","2014-02-20","Venta por banda inferior",39690.5405859375,"IF Williams.R.14 is (-83.4,-61.5] and MFI.14 is (38.7,45.6] THEN  is -1; (supportSize=2; laplace=0.75)"
"2014-02-20","2014-02-21","Compra",39912.3464891325,"IF Adj.Close.RSI.14 is [-Inf,34.7] and MFI.14 is [-Inf,38.7] THEN  is 1; (supportSize=2; laplace=0.75)"
"2014-03-06","2014-03-07","Venta por banda inferior",38872.5808448513,"IF Williams.R.14 is (-83.4,-61.5] and MFI.14 is (38.7,45.6] THEN  is -1; (supportSize=2; laplace=0.75)"
"2014-03-10","2014-03-11","Compra",38871.1210108675,"IF Adj.Close.RSI.14 is [-Inf,34.7] and MFI.14 is [-Inf,38.7] THEN  is 1; (supportSize=2; laplace=0.75)"
"2014-03-11","2014-03-12","Venta por banda inferior",38559.9834375,"IF Williams.R.14 is (-83.4,-61.5] and MFI.14 is (38.7,45.6] THEN  is -1; (supportSize=2; laplace=0.75)"
"2014-03-13","2014-03-14","Compra",37989.3067382813,"IF Adj.Close.RSI.14 is [-Inf,34.7] and MFI.14 is [-Inf,38.7] THEN  is 1; (supportSize=2; laplace=0.75)"
"2014-03-18","2014-03-18","Venta fin periodo",38310.5928520613,"No aplica"
