"fechaSen","fechaEjec","accion","precioEjec","regla"
"2017-06-16","2017-06-19","Compra",49327.4211818913,"IF Williams.R.14 is (-48.6,-37.3] THEN  is 1; (supportSize=3; laplace=0.8)"
"2017-06-19","2017-06-20","Venta por banda inferior",48959.5054101562,"IF Dif.Aroon.25 is (-25,28] and Comm.Chan.20.0.015 is (-17.7,1.03] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2017-06-26","2017-06-27","Compra",49198.6704201725,"IF Williams.R.14 is (-48.6,-37.3] THEN  is 1; (supportSize=3; laplace=0.8)"
"2017-06-30","2017-07-04","Venta por banda superior",49955.6728125,"IF Williams.R.14 is (-23.1, Inf] and Comm.Chan.20.0.015 is (71.5, Inf] THEN  is -1; (supportSize=3; laplace=0.8)"
"2017-07-28","2017-07-31","Compra",51258.8862399837,"IF Williams.R.14 is (-48.6,-37.3] THEN  is 1; (supportSize=3; laplace=0.8)"
"2017-09-05","2017-09-06","Venta por banda inferior",50322.66319311,"IF Williams.R.14 is [-Inf,-66.2] and Dif.Aroon.25 is [-Inf,-28] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2017-09-12","2017-09-13","Compra",50457.875034305,"IF Dif.Aroon.25 is [-Inf,-28] and Williams.R.14 is (-66.2,-60.8] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2017-09-13","2017-09-14","Venta por banda inferior",49995.942978765,"IF Williams.R.14 is [-Inf,-66.2] and Dif.Aroon.25 is [-Inf,-28] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2017-09-20","2017-09-21","Compra",50522.536284305,"IF Dif.Aroon.25 is [-Inf,-28] and Williams.R.14 is (-66.2,-60.8] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2017-10-16","2017-10-17","Venta por banda inferior",49751.964609375,"IF Williams.R.14 is [-Inf,-66.2] and Dif.Aroon.25 is [-Inf,-28] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2017-10-17","2017-10-18","Compra",50136.5287505012,"IF Williams.R.14 is (-60.8,-54.1] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2017-10-18","2017-10-19","Venta por banda inferior",49784.1145022025,"IF Williams.R.14 is [-Inf,-66.2] and Dif.Aroon.25 is [-Inf,-28] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
