"Date","Open","High","Low","Close","Adj.Close","Volume","Clase"
"2016-05-23",45159.328125,45349.828125,45046.300781,45236.160156,45236.160156,159540800,0
"2016-05-24",45233.988281,45523.898438,45226.699219,45497.460938,45497.460938,205438600,0
"2016-05-25",45496.640625,45882.730469,45494.929688,45710.941406,45710.941406,261125100,0
"2016-05-26",45705.519531,46080.820313,45688.640625,46039.691406,46039.691406,297591200,0
"2016-05-27",46040.230469,46220.628906,45996.738281,46124.148438,46124.148438,184564700,0
"2016-05-30",46119.539063,46204.449219,45936.230469,46017.210938,46017.210938,50463900,1
"2016-05-31",46026.148438,46069.128906,45371.730469,45459.449219,45459.449219,645087400,0
"2016-06-01",45468.539063,45612.441406,45268.839844,45557.609375,45557.609375,208113200,0
"2016-06-02",45549.589844,45745.808594,45458.851563,45508.308594,45508.308594,185821800,0
"2016-06-03",45508.460938,45933.511719,45450.46875,45928.230469,45928.230469,188390700,0
"2016-06-06",45929.308594,46114.949219,45821.398438,45857.730469,45857.730469,205844900,0
"2016-06-07",45852.28125,46277.140625,45852.28125,46124.628906,46124.628906,314238600,0
"2016-06-08",46127.621094,46545.320313,46015.859375,46263.839844,46263.839844,306667900,0
"2016-06-09",46266.269531,46308.050781,45660.351563,45662.710938,45662.710938,242848000,0
"2016-06-10",45655.941406,45655.941406,45163.449219,45177.5,45177.5,188095800,0
"2016-06-13",45170.460938,45180.640625,44709.179688,44930.25,44930.25,166801300,0
"2016-06-14",44935.03125,44968.539063,44389.238281,44570.589844,44570.589844,186815300,0
"2016-06-15",44562.730469,45107.050781,44491.121094,45011.21875,45011.21875,207926700,0
"2016-06-16",45017.449219,45225.398438,44580.699219,45225.398438,45225.398438,157370200,0
"2016-06-17",45227.699219,45394.878906,45106.710938,45306.21875,45306.21875,281640500,-1
"2016-06-20",45306.359375,45978.859375,45306.359375,45779.660156,45779.660156,174117300,1
"2016-06-21",45781.988281,45843.070313,45421.441406,45705.421875,45705.421875,174634600,0
"2016-06-22",45706.191406,45809.089844,45612.421875,45806.160156,45806.160156,141267100,0
"2016-06-23",45820.699219,46145.921875,45820.699219,46145.921875,46145.921875,154551700,0
"2016-06-24",46119.921875,46153.679688,44501,44885.820313,44885.820313,323558900,-1
"2016-06-27",44888.949219,44888.949219,43902.25,44282.03125,44282.03125,277445800,1
"2016-06-28",44297.589844,44960.890625,44297.589844,44714.539063,44714.539063,240293700,0
"2016-06-29",44725.808594,45584.789063,44700.429688,45466.371094,45466.371094,217069200,0
"2016-06-30",45466.371094,45967.21875,45419.730469,45966.488281,45966.488281,271556400,0
"2016-07-01",45973.199219,46251.808594,45831.328125,46213.269531,46213.269531,134616100,0
"2016-07-04",46213.269531,46429.050781,46135.089844,46201.328125,46201.328125,29013300,0
"2016-07-05",46200.21875,46341.238281,45669.660156,45819.601563,45819.601563,198145900,0
"2016-07-06",45819.621094,45820.210938,45104.871094,45304.75,45304.75,186619900,0
"2016-07-07",45300.230469,45655.761719,45215.140625,45394.371094,45394.371094,207536400,-1
"2016-07-08",45393.28125,45744.621094,45344.019531,45744.289063,45744.289063,163032200,1
"2016-07-11",45743.488281,46218.511719,45743.488281,46177.609375,46177.609375,176525200,0
"2016-07-12",46183.78125,46520.050781,46183.78125,46432.699219,46432.699219,231131900,0
"2016-07-13",46432.699219,46614.191406,46187.648438,46271.96875,46271.96875,190507900,0
"2016-07-14",46273.601563,46765.210938,46273.601563,46498.511719,46498.511719,241847800,0
"2016-07-15",46503.070313,46767.308594,46500.390625,46713.429688,46713.429688,198810600,-1
