Date,Open,High,Low,Close,Adj Close,Volume,Clase
2012-05-25,37546.511719,37682.078125,37422.519531,37486.25,37486.25,131510400,1
2012-05-28,37486.25,37857.769531,37486.25,37642.800781,37642.800781,31668400,-1
2012-05-29,37640.21875,38143.738281,37623.921875,38126.851563,38126.851563,176402600,0
2012-05-30,38126.320313,38126.320313,37812.988281,38070.671875,38070.671875,225851400,0
2012-05-31,38070.941406,38211.261719,37655.089844,37872.949219,37872.949219,912819400,0
2012-06-01,37870.261719,37870.261719,37138.769531,37182.371094,37182.371094,342354200,0
2012-06-04,37182.371094,37293.789063,36981.519531,37059.78125,37059.78125,215556400,1
2012-06-05,37057.589844,37162.941406,36933.199219,37089.359375,37089.359375,139177800,0
2012-06-06,37089.359375,37611.980469,37089.359375,37274.789063,37274.789063,213693000,0
2012-06-07,37277.351563,37606.429688,37155.601563,37247.339844,37247.339844,179570800,-1
2012-06-08,37249.480469,37355.941406,37123.289063,37323.910156,37323.910156,137523400,1
2012-06-11,37326.101563,37682.101563,37023.621094,37035.75,37035.75,157652400,0
2012-06-12,37097.320313,37271.0,36898.519531,37271.0,37271.0,176581400,0
2012-06-13,37266.699219,37288.480469,37110.628906,37142.148438,37142.148438,221401200,0
2012-06-14,37144.898438,37537.261719,37092.738281,37440.480469,37440.480469,199795400,0
2012-06-15,37440.691406,37894.351563,37365.039063,37738.578125,37738.578125,415060000,0
2012-06-18,37743.039063,38060.820313,37636.480469,38060.820313,38060.820313,156614200,0
2012-06-19,38060.820313,38760.269531,37985.890625,38688.648438,38688.648438,243869600,0
2012-06-20,38689.691406,39023.050781,38655.320313,38973.640625,38973.640625,213396800,0
2012-06-21,38974.089844,38977.859375,38512.589844,38515.941406,38515.941406,231964800,0
2012-06-22,38522.628906,39128.378906,38522.628906,39071.5,39071.5,194105600,0
2012-06-25,39070.941406,39222.699219,38964.578125,39157.511719,39157.511719,201301600,0
2012-06-26,39159.71875,39513.320313,39104.601563,39339.148438,39339.148438,287021000,0
2012-06-27,39339.339844,39908.410156,39220.078125,39490.679688,39490.679688,275045600,0
2012-06-28,39490.679688,39729.359375,39357.859375,39637.660156,39637.660156,154836200,0
2012-06-29,39638.21875,40248.421875,39638.21875,40199.550781,40199.550781,348380800,-1
2012-07-03,40108.921875,40550.230469,40087.269531,40434.710938,40434.710938,149448000,0
2012-07-04,40439.21875,40509.738281,40322.878906,40353.429688,40353.429688,48215600,0
2012-07-05,40348.179688,40400.570313,39949.628906,40040.691406,40040.691406,174588600,1
2012-07-06,40048.089844,40057.460938,39822.96875,39831.648438,39831.648438,123211800,0
2012-07-09,39831.300781,39970.539063,39692.429688,39963.261719,39963.261719,139973800,0
2012-07-10,40007.539063,40195.460938,39931.078125,40049.589844,40049.589844,165805400,0
2012-07-11,40048.671875,40286.089844,39913.339844,40221.800781,40221.800781,193389200,0
2012-07-12,40221.550781,40283.78125,39813.390625,40268.410156,40268.410156,185157200,0
2012-07-13,40267.691406,40582.570313,40211.121094,40498.46875,40498.46875,145145200,0
2012-07-16,40498.46875,40933.691406,40406.25,40910.800781,40910.800781,138286000,-1
2012-07-17,40910.851563,41296.589844,40885.601563,41273.019531,41273.019531,212000400,0
2012-07-18,41224.941406,41346.078125,40737.929688,40747.46875,40747.46875,160594800,0
2012-07-19,40747.539063,40801.109375,40476.871094,40752.53125,40752.53125,154882400,0
2012-07-20,40754.699219,40841.5,40638.308594,40808.730469,40808.730469,185224400,0
2012-07-23,40806.238281,40963.519531,40365.308594,40947.550781,40947.550781,136237000,1
2012-07-24,40948.128906,41013.921875,40566.78125,40697.871094,40697.871094,159961400,0
2012-07-25,40697.871094,40890.828125,40434.101563,40435.101563,40435.101563,140994200,0
2012-07-26,40442.699219,40983.449219,40442.699219,40977.320313,40977.320313,174592400,-1
2012-07-27,40978.929688,41600.589844,40789.988281,41476.480469,41476.480469,272049400,0
2012-07-30,41472.5,41525.230469,41187.71875,41333.109375,41333.109375,180439000,1
