"fechaSen","fechaEjec","accion","precioEjec","regla","puntaje_regla"
"2018-11-29","2018-11-30","Compra",41804.6141897038,"IF Adj.Close.RSI.14 is (44.7,51.9] THEN  is 1; (supportSize=6; laplace=0.875)",6.80767361552301
"2019-01-08","2019-01-09","Venta por banda superior",43690.1902293675,"IF Williams.R.14 is (-15, Inf] THEN  is -1; (supportSize=5; laplace=0.857142857142857)",6.08065722049002
