"fechaSen","fechaEjec","accion","precioEjec","regla"
"2019-04-15","2019-04-16","Compra",44965.0561380713,"IF MFI.14 is (54.8,60.9] THEN  is 1; (supportSize=5; laplace=0.857142857142857)"
"2019-04-17","2019-04-22","Venta por banda superior",45342.190502805,"IF Williams.R.14 is (-15, Inf] THEN  is -1; (supportSize=5; laplace=0.857142857142857)"
"2019-04-22","2019-04-23","Compra",45299.5230321012,"IF MFI.14 is (54.8,60.9] THEN  is 1; (supportSize=5; laplace=0.857142857142857)"
"2019-04-25","2019-04-26","Venta por banda inferior",44876.3891751788,"IF Adj.Close.RSI.14 is (51.9,59] THEN  is -1; (supportSize=7; laplace=0.888888888888889)"
"2019-04-26","2019-04-29","Compra",45061.21194361,"IF Comm.Chan.20.0.015 is (24.9,54.7] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2019-04-29","2019-04-30","Venta por banda inferior",44509.73194311,"IF Adj.Close.RSI.14 is (51.9,59] THEN  is -1; (supportSize=7; laplace=0.888888888888889)"
"2019-05-29","2019-05-30","Compra",43249.0620069612,"IF MFI.14 is (41.8,46.1] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2019-05-30","2019-05-31","Venta por banda inferior",42479.5505864362,"IF Adj.Close.RSI.14 is (51.9,59] THEN  is -1; (supportSize=7; laplace=0.888888888888889)"
"2019-06-03","2019-06-04","Compra",43429.2966258512,"IF Adj.Close.RSI.14 is (44.7,51.9] THEN  is 1; (supportSize=6; laplace=0.875)"
"2019-06-04","2019-06-05","Venta por banda inferior",43130.7817092338,"IF Adj.Close.RSI.14 is (51.9,59] THEN  is -1; (supportSize=7; laplace=0.888888888888889)"
"2019-06-05","2019-06-06","Compra",43275.5283984375,"IF MFI.14 is (41.8,46.1] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2019-06-11","2019-06-12","Venta por banda superior",43666.3846584525,"IF Williams.R.14 is (-15, Inf] THEN  is -1; (supportSize=5; laplace=0.857142857142857)"
"2019-06-12","2019-06-13","Compra",43696.4530859375,"IF MFI.14 is (54.8,60.9] THEN  is 1; (supportSize=5; laplace=0.857142857142857)"
"2019-06-13","2019-06-14","Venta por banda inferior",43129.3672851563,"IF Adj.Close.RSI.14 is (51.9,59] THEN  is -1; (supportSize=7; laplace=0.888888888888889)"
"2019-06-14","2019-06-17","Compra",43327.3784036963,"IF MFI.14 is (54.8,60.9] THEN  is 1; (supportSize=5; laplace=0.857142857142857)"
"2019-08-09","2019-08-09","Venta fin periodo",40205.5447706325,"No aplica"
