"fechaSen","fechaEjec","accion","precioEjec","regla"
"2014-12-03","2014-12-04","Compra",43042.4686866487,"IF Comm.Chan.20.0.015 is (-157,-110] THEN  is 1; (supportSize=3; laplace=0.8)"
"2014-12-18","2014-12-19","Venta por banda inferior",42500.4084670463,"IF Williams.R.14 is (-49.6,-37.4] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2014-12-19","2014-12-31","Compra",43142.2115625,"IF MFI.14 is (41.8,46.1] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2015-01-02","2015-01-05","Venta por banda inferior",41382.7291997175,"IF Williams.R.14 is (-38,-25.7] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2015-01-05","2015-01-06","Compra",41192.8659765625,"IF MFI.14 is (41.8,46.1] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2015-01-07","2015-01-08","Venta por banda superior",42078.8497706325,"IF Williams.R.14 is (-49.6,-37.4] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2015-01-12","2015-01-13","Compra",41866.6262552588,"IF Williams.R.14 is (-51.5,-39.7] THEN  is 1; (supportSize=3; laplace=0.8)"
"2015-01-13","2015-01-14","Venta por banda inferior",41090.6467823513,"IF Williams.R.14 is (-49.6,-37.4] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2015-01-15","2015-01-16","Compra",41233.7119774137,"IF MFI.14 is (58.7,64.2] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2015-01-21","2015-01-22","Venta por banda superior",42720.1214798663,"IF Williams.R.14 is (-38,-25.7] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2015-01-22","2015-01-23","Compra",42978.41441882,"IF MFI.14 is (58.7,64.2] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2015-01-28","2015-01-29","Venta por banda inferior",41854.9012795463,"IF Williams.R.14 is (-49.6,-37.4] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2015-02-04","2015-02-05","Compra",42194.0913133512,"IF MFI.14 is (58.7,64.2] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2015-02-05","2015-02-06","Venta por banda superior",42557.2406400225,"IF Williams.R.14 is (-38,-25.7] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2015-02-10","2015-02-11","Compra",42371.4437452425,"IF MFI.14 is (58.7,64.2] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2015-03-03","2015-03-04","Venta por banda superior",43259.410502805,"IF Williams.R.14 is (-38,-25.7] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2015-03-04","2015-03-05","Compra",43578.0993459537,"IF MFI.14 is (41.8,46.1] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2015-03-23","2015-03-24","Venta por banda superior",43982.7129497175,"IF Williams.R.14 is (-38,-25.7] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2015-03-25","2015-03-26","Compra",43463.4227443913,"IF Williams.R.14 is (-51.5,-39.7] THEN  is 1; (supportSize=3; laplace=0.8)"
"2015-03-31","2015-04-01","Venta por banda superior",43847.2068604763,"IF Williams.R.14 is (-49.6,-37.4] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2015-04-14","2015-04-15","Compra",45335.1548585237,"IF MFI.14 is (50.8,58] and Dif.Aroon.25 is (72.5, Inf] THEN  is 1; (supportSize=3; laplace=0.8)"
"2015-04-24","2015-04-24","Venta fin periodo",45397.3666701713,"No aplica"
