"fechaSen","fechaEjec","accion","precioEjec","regla"
"2013-07-03","2013-07-04","Compra",41151.9279492187,"IF MFI.14 is (58.7,64.2] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2013-07-08","2013-07-09","Venta por banda inferior",40147.2202438912,"IF Williams.R.14 is (-38,-25.7] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2013-07-09","2013-07-10","Compra",40178.3144383512,"IF MFI.14 is (58.7,64.2] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2013-07-15","2013-07-16","Venta por banda inferior",39734.25524439,"IF Williams.R.14 is (-38,-25.7] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2013-07-18","2013-07-19","Compra",40143.8123828125,"IF MFI.14 is (41.8,46.1] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2013-08-08","2013-08-09","Venta por banda superior",42336.5145407662,"IF MFI.14 is (64.2,69.7] THEN  is -1; (supportSize=3; laplace=0.8)"
"2013-08-09","2013-08-12","Compra",42544.1106640625,"IF MFI.14 is (58.7,64.2] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2013-08-16","2013-08-19","Venta por banda inferior",41595.0408398438,"IF Williams.R.14 is (-38,-25.7] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2013-08-19","2013-08-20","Compra",41681.1833350863,"IF Williams.R.14 is (-51.5,-39.7] THEN  is 1; (supportSize=3; laplace=0.8)"
"2013-09-09","2013-09-10","Venta por banda inferior",41174.3120948513,"IF Williams.R.14 is (-38,-25.7] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2013-09-10","2013-09-11","Compra",41885.2429930387,"IF MFI.14 is (58.7,64.2] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2013-09-12","2013-09-13","Venta por banda inferior",40861.6250686088,"IF Williams.R.14 is (-49.6,-37.4] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2013-10-01","2013-10-02","Compra",41258.7294431087,"IF Williams.R.14 is (-51.5,-39.7] THEN  is 1; (supportSize=3; laplace=0.8)"
"2013-10-02","2013-10-03","Venta por banda inferior",40950.9149564288,"IF Williams.R.14 is (-49.6,-37.4] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2013-10-09","2013-10-10","Compra",40383.3178568213,"IF Comm.Chan.20.0.015 is (-157,-110] THEN  is 1; (supportSize=3; laplace=0.8)"
"2013-10-11","2013-10-14","Venta por banda superior",40740.7424854763,"IF Williams.R.14 is (-49.6,-37.4] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2013-10-14","2013-10-15","Compra",40596.8836428287,"IF Williams.R.14 is (-51.5,-39.7] THEN  is 1; (supportSize=3; laplace=0.8)"
"2013-10-23","2013-10-24","Venta por banda inferior",40326.39618189,"IF Williams.R.14 is (-49.6,-37.4] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
