"fechaSen","fechaEjec","accion","precioEjec","regla"
"2018-07-16","2018-07-17","Compra",48626.0236232975,"IF MFI.14 is (54.8,60.9] THEN  is 1; (supportSize=5; laplace=0.857142857142857)"
"2018-07-24","2018-07-25","Venta por banda superior",49525.3470262425,"IF Williams.R.14 is (-15, Inf] THEN  is -1; (supportSize=5; laplace=0.857142857142857)"
"2018-07-25","2018-07-26","Compra",49804.356640625,"IF MFI.14 is (58.7,64.2] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2018-07-26","2018-07-27","Venta por banda inferior",49429.7156104763,"IF Williams.R.14 is (-38,-25.7] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2018-07-30","2018-07-31","Compra",49956.2099366487,"IF MFI.14 is (58.7,64.2] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2018-08-01","2018-08-02","Venta por banda inferior",48999.3703420463,"IF Williams.R.14 is (-38,-25.7] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2018-08-02","2018-08-03","Compra",49435.0039210238,"IF Adj.Close.RSI.14 is (44.7,51.9] THEN  is 1; (supportSize=6; laplace=0.875)"
"2018-08-03","2018-08-06","Venta por banda inferior",49114.914741585,"IF Adj.Close.RSI.14 is (51.9,59] THEN  is -1; (supportSize=7; laplace=0.888888888888889)"
"2018-08-06","2018-08-07","Compra",49866.0378024837,"IF MFI.14 is (54.8,60.9] THEN  is 1; (supportSize=5; laplace=0.857142857142857)"
"2018-08-08","2018-08-09","Venta por banda inferior",49463.9559670463,"IF Williams.R.14 is (-15, Inf] THEN  is -1; (supportSize=5; laplace=0.857142857142857)"
"2018-08-09","2018-08-10","Compra",48796.3017725863,"IF Adj.Close.RSI.14 is (44.7,51.9] THEN  is 1; (supportSize=6; laplace=0.875)"
"2018-08-21","2018-08-22","Venta por banda superior",49402.8883158038,"IF Adj.Close.RSI.14 is (51.9,59] THEN  is -1; (supportSize=7; laplace=0.888888888888889)"
"2018-08-22","2018-08-23","Compra",49989.7976024137,"IF MFI.14 is (58.7,64.2] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2018-08-30","2018-08-31","Venta por banda inferior",49474.85638221,"IF Williams.R.14 is (-38,-25.7] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2018-08-31","2018-09-03","Compra",49698.070102915,"IF Adj.Close.RSI.14 is (44.7,51.9] THEN  is 1; (supportSize=6; laplace=0.875)"
"2018-09-03","2018-09-04","Venta por banda inferior",49050.2973923287,"IF Williams.R.14 is (-49.6,-37.4] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2018-09-04","2018-09-05","Compra",48833.2532960238,"IF MFI.14 is (41.8,46.1] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2018-09-12","2018-09-13","Venta por banda superior",49324.0117823513,"IF Adj.Close.RSI.14 is (51.9,59] THEN  is -1; (supportSize=7; laplace=0.888888888888889)"
"2018-09-13","2018-09-14","Compra",49715.9995803287,"IF Comm.Chan.20.0.015 is (24.9,54.7] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2018-09-20","2018-09-21","Venta por banda inferior",49390.674785655,"IF Adj.Close.RSI.14 is (51.9,59] THEN  is -1; (supportSize=7; laplace=0.888888888888889)"
"2018-09-21","2018-09-24","Compra",49382.8935008512,"IF Adj.Close.RSI.14 is (44.7,51.9] THEN  is 1; (supportSize=6; laplace=0.875)"
"2018-11-05","2018-11-06","Venta por banda inferior",46431.4643995388,"IF Adj.Close.RSI.14 is (51.9,59] THEN  is -1; (supportSize=7; laplace=0.888888888888889)"
"2018-11-08","2018-11-09","Compra",43787.5063233675,"IF MFI.14 is (41.8,46.1] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2018-11-20","2018-11-20","Venta fin periodo",42000.1661132813,"No aplica"
