"fechaSen","fechaEjec","accion","precioEjec","regla"
"2012-10-02","2012-10-03","Compra",41217.00038111,"IF MFI.14 is (58.7,64.2] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2012-10-05","2012-10-08","Venta por banda superior",41795.544184695,"IF MFI.14 is (64.2,69.7] THEN  is -1; (supportSize=3; laplace=0.8)"
"2012-10-08","2012-10-09","Compra",41928.7910451725,"IF MFI.14 is (58.7,64.2] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2012-10-11","2012-10-12","Venta por banda inferior",41633.9589257813,"IF MFI.14 is (64.2,69.7] THEN  is -1; (supportSize=3; laplace=0.8)"
"2012-10-12","2012-10-15","Compra",41926.1085742187,"IF MFI.14 is (58.7,64.2] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2012-10-16","2012-10-17","Venta por banda superior",42483.275625,"IF MFI.14 is (64.2,69.7] THEN  is -1; (supportSize=3; laplace=0.8)"
"2012-10-19","2012-10-22","Compra",42260.5480568912,"IF MFI.14 is (58.7,64.2] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2012-10-22","2012-10-23","Venta por banda inferior",41846.5569581325,"IF Williams.R.14 is (-38,-25.7] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2012-10-23","2012-10-24","Compra",42183.6903758512,"IF Williams.R.14 is (-51.5,-39.7] THEN  is 1; (supportSize=3; laplace=0.8)"
"2012-11-20","2012-11-21","Venta por banda inferior",41271.9112354763,"IF Williams.R.14 is (-49.6,-37.4] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2012-12-06","2012-12-07","Compra",42800.028159305,"IF MFI.14 is (58.7,64.2] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2012-12-17","2012-12-18","Venta por banda superior",43494.04705128,"IF Adj.Close.RSI.14 is (70.3, Inf] and Comm.Chan.20.0.015 is (59.6,100] THEN  is -1; (supportSize=3; laplace=0.8)"
"2012-12-20","2012-12-21","Compra",43716.8359475163,"IF MFI.14 is (58.7,64.2] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2012-12-26","2012-12-27","Venta por banda inferior",43423.5596489363,"IF Williams.R.14 is (-38,-25.7] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2012-12-27","2012-12-28","Compra",43699.5858984375,"IF MFI.14 is (50.8,58] and Dif.Aroon.25 is (72.5, Inf] THEN  is 1; (supportSize=3; laplace=0.8)"
"2013-01-15","2013-01-16","Venta por banda superior",44703.46125,"IF Williams.R.14 is (-38,-25.7] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2013-01-24","2013-01-25","Compra",45578.0163576725,"IF MFI.14 is (58.7,64.2] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2013-02-06","2013-02-07","Venta por banda inferior",45081.946260015,"IF Williams.R.14 is (-49.6,-37.4] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2013-02-07","2013-02-08","Compra",45206.668427985,"IF MFI.14 is (41.8,46.1] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2013-02-14","2013-02-14","Venta fin periodo",43835.022554085,"No aplica"
