"fechaSen","fechaEjec","accion","precioEjec","regla"
"2018-11-22","2018-11-23","Compra",41424.12823743,"IF MFI.14 is (41.8,46.1] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2018-12-03","2018-12-04","Venta por banda superior",41885.4984229763,"IF Adj.Close.RSI.14 is (51.9,59] THEN  is -1; (supportSize=7; laplace=0.888888888888889)"
"2018-12-04","2018-12-05","Compra",41975.0666015625,"IF Adj.Close.RSI.14 is (44.7,51.9] THEN  is 1; (supportSize=6; laplace=0.875)"
"2018-12-05","2018-12-06","Venta por banda inferior",41501.9596729763,"IF Williams.R.14 is (-38,-25.7] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2018-12-06","2018-12-07","Compra",42153.8425052587,"IF Adj.Close.RSI.14 is (44.7,51.9] THEN  is 1; (supportSize=6; laplace=0.875)"
"2018-12-07","2018-12-10","Venta por banda inferior",41460.647197515,"IF Williams.R.14 is (-38,-25.7] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2018-12-10","2018-12-11","Compra",41335.3306255012,"IF MFI.14 is (41.8,46.1] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2018-12-14","2018-12-17","Venta por banda inferior",40834.7627048287,"IF Williams.R.14 is (-49.6,-37.4] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2018-12-19","2018-12-20","Compra",41634.475059095,"IF Adj.Close.RSI.14 is (44.7,51.9] THEN  is 1; (supportSize=6; laplace=0.875)"
"2018-12-20","2018-12-21","Venta por banda inferior",41363.5974609375,"IF Adj.Close.RSI.14 is (51.9,59] THEN  is -1; (supportSize=7; laplace=0.888888888888889)"
"2018-12-21","2018-12-24","Compra",41544.0307617188,"IF Adj.Close.RSI.14 is (44.7,51.9] THEN  is 1; (supportSize=6; laplace=0.875)"
"2018-12-26","2018-12-27","Venta por banda inferior",41178.576796875,"IF Adj.Close.RSI.14 is (51.9,59] THEN  is -1; (supportSize=7; laplace=0.888888888888889)"
"2018-12-27","2018-12-28","Compra",41522.251840695,"IF Adj.Close.RSI.14 is (44.7,51.9] THEN  is 1; (supportSize=6; laplace=0.875)"
"2019-01-02","2019-01-03","Venta por banda superior",41891.0957226563,"IF Williams.R.14 is (-15, Inf] THEN  is -1; (supportSize=5; laplace=0.857142857142857)"
"2019-01-07","2019-01-08","Compra",43411.6138571712,"IF MFI.14 is (54.8,60.9] THEN  is 1; (supportSize=5; laplace=0.857142857142857)"
"2019-01-16","2019-01-17","Venta por banda superior",43847.0626908038,"IF Williams.R.14 is (-15, Inf] THEN  is -1; (supportSize=5; laplace=0.857142857142857)"
"2019-01-23","2019-01-24","Compra",43747.4298194612,"IF Comm.Chan.20.0.015 is (24.9,54.7] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2019-01-29","2019-01-30","Venta por banda inferior",43391.0493314288,"IF Adj.Close.RSI.14 is (51.9,59] THEN  is -1; (supportSize=7; laplace=0.888888888888889)"
"2019-01-31","2019-02-01","Compra",44062.61816882,"IF Comm.Chan.20.0.015 is (24.9,54.7] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2019-02-06","2019-02-07","Venta por banda inferior",43729.0829882813,"IF Adj.Close.RSI.14 is (51.9,59] THEN  is -1; (supportSize=7; laplace=0.888888888888889)"
"2019-02-07","2019-02-08","Compra",43476.8448880713,"IF Adj.Close.RSI.14 is (44.7,51.9] THEN  is 1; (supportSize=6; laplace=0.875)"
"2019-02-27","2019-02-28","Venta por banda inferior",42845.3583839138,"IF Williams.R.14 is (-38,-25.7] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2019-03-15","2019-03-19","Compra",42587.4922851562,"IF Adj.Close.RSI.14 is (44.7,51.9] THEN  is 1; (supportSize=6; laplace=0.875)"
"2019-03-20","2019-03-21","Venta por banda superior",42999.64163061,"IF Williams.R.14 is (-15, Inf] THEN  is -1; (supportSize=5; laplace=0.857142857142857)"
"2019-03-21","2019-03-22","Compra",42710.7214648438,"IF MFI.14 is (54.8,60.9] THEN  is 1; (supportSize=5; laplace=0.857142857142857)"
"2019-03-29","2019-04-01","Venta por banda superior",43461.3945117188,"IF Williams.R.14 is (-15, Inf] THEN  is -1; (supportSize=5; laplace=0.857142857142857)"
