"fechaSen","fechaEjec","accion","precioEjec","regla"
"2011-04-29","2011-05-02","Compra",36914.6874366487,"IF Williams.R.14 is (-51.5,-39.7] THEN  is 1; (supportSize=3; laplace=0.8)"
"2011-05-25","2011-05-26","Venta por banda inferior",35506.43526843,"IF Williams.R.14 is (-38,-25.7] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2011-05-31","2011-06-01","Compra",35738.9546536963,"IF MFI.14 is (58.7,64.2] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2011-06-01","2011-06-02","Venta por banda inferior",35209.92060096,"IF MFI.14 is (64.2,69.7] THEN  is -1; (supportSize=3; laplace=0.8)"
"2011-06-02","2011-06-03","Compra",35362.0792678287,"IF Williams.R.14 is (-51.5,-39.7] THEN  is 1; (supportSize=3; laplace=0.8)"
"2011-06-06","2011-06-07","Venta por banda inferior",34706.2512890625,"IF MFI.14 is (64.2,69.7] THEN  is -1; (supportSize=3; laplace=0.8)"
"2011-06-09","2011-06-10","Compra",35122.6619045475,"IF Williams.R.14 is (-51.5,-39.7] THEN  is 1; (supportSize=3; laplace=0.8)"
"2011-06-10","2011-06-13","Venta por banda inferior",34897.9758543675,"IF MFI.14 is (64.2,69.7] THEN  is -1; (supportSize=3; laplace=0.8)"
"2011-06-15","2011-06-16","Compra",35420.5904149137,"IF MFI.14 is (58.7,64.2] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2011-06-28","2011-06-29","Venta por banda superior",36375.0434620388,"IF MFI.14 is (64.2,69.7] THEN  is -1; (supportSize=3; laplace=0.8)"
"2011-06-30","2011-07-01","Compra",36737.6541601562,"IF MFI.14 is (58.7,64.2] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2011-07-07","2011-07-08","Venta por banda inferior",36331.4125786237,"IF MFI.14 is (64.2,69.7] THEN  is -1; (supportSize=3; laplace=0.8)"
"2011-07-08","2011-07-11","Compra",36425.416528195,"IF MFI.14 is (58.7,64.2] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2011-07-11","2011-07-12","Venta por banda inferior",36190.2059324925,"IF Williams.R.14 is (-38,-25.7] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2011-07-13","2011-07-14","Compra",36368.287734375,"IF Williams.R.14 is (-51.5,-39.7] THEN  is 1; (supportSize=3; laplace=0.8)"
"2011-07-28","2011-07-29","Venta por banda inferior",35835.1465870388,"IF Williams.R.14 is (-38,-25.7] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2011-08-01","2011-08-02","Compra",35371.4326710238,"IF Williams.R.14 is (-51.5,-39.7] THEN  is 1; (supportSize=3; laplace=0.8)"
"2011-08-17","2011-08-18","Venta por banda inferior",33383.876059695,"IF MFI.14 is (42.1,47.6] and Adj.Close.RSI.14 is (47.3,55] THEN  is -1; (supportSize=3; laplace=0.8)"
"2011-08-22","2011-08-23","Compra",34203.2852100863,"IF Williams.R.14 is (-51.5,-39.7] THEN  is 1; (supportSize=3; laplace=0.8)"
"2011-08-25","2011-08-26","Venta por banda inferior",33650.6566551487,"IF Williams.R.14 is (-38,-25.7] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2011-08-26","2011-08-29","Compra",34636.2594774137,"IF MFI.14 is (58.7,64.2] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2011-08-30","2011-08-31","Venta por banda superior",35352.5923242187,"IF MFI.14 is (64.2,69.7] THEN  is -1; (supportSize=3; laplace=0.8)"
