"fechaSen","fechaEjec","accion","precioEjec","regla"
"2010-04-07","2010-04-08","Compra",33574.81756861,"IF MFI.14 is (58.7,64.2] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2010-04-26","2010-04-27","Venta por banda inferior",33117.9332081325,"IF Adj.Close.RSI.14 is (47.5,54.8] and MFI.14 is (43.7,50.8] THEN  is -1; (supportSize=3; laplace=0.8)"
"2010-04-29","2010-04-30","Compra",33032.4004539762,"IF Comm.Chan.20.0.015 is (-157,-110] THEN  is 1; (supportSize=3; laplace=0.8)"
"2010-05-26","2010-05-27","Venta por banda inferior",31613.508383415,"IF MFI.14 is (42.1,47.6] and Adj.Close.RSI.14 is (47.3,55] THEN  is -1; (supportSize=3; laplace=0.8)"
"2010-05-28","2010-05-31","Compra",31916.3673289762,"IF MFI.14 is (36.3,40.8] THEN  is 1; (supportSize=3; laplace=0.8)"
"2010-06-02","2010-06-03","Venta por banda inferior",31375.72445112,"IF MFI.14 is (42.1,47.6] and Adj.Close.RSI.14 is (47.3,55] THEN  is -1; (supportSize=3; laplace=0.8)"
"2010-06-09","2010-06-10","Compra",31653.1914991488,"IF MFI.14 is (58.7,64.2] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2010-06-14","2010-06-15","Venta por banda superior",32412.7951978162,"IF MFI.14 is (64.2,69.7] THEN  is -1; (supportSize=3; laplace=0.8)"
"2010-07-07","2010-07-08","Compra",32032.47131861,"IF Williams.R.14 is (-51.5,-39.7] THEN  is 1; (supportSize=3; laplace=0.8)"
"2010-07-19","2010-07-20","Venta por banda inferior",31739.8168214138,"IF MFI.14 is (64.2,69.7] THEN  is -1; (supportSize=3; laplace=0.8)"
"2010-07-29","2010-07-30","Compra",32407.451352915,"IF MFI.14 is (58.7,64.2] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2010-08-04","2010-08-04","Venta fin periodo",32780.2385451713,"No aplica"
