"fechaSen","fechaEjec","accion","precioEjec","regla"
"2014-07-30","2014-07-31","Compra",44057.77993139,"IF MFI.14 is (50.8,58] and Dif.Aroon.25 is (72.5, Inf] THEN  is 1; (supportSize=3; laplace=0.8)"
"2014-08-27","2014-08-28","Venta por banda superior",45359.6818214138,"IF MFI.14 is (64.2,69.7] THEN  is -1; (supportSize=3; laplace=0.8)"
"2014-09-09","2014-09-10","Compra",46041.987846805,"IF Williams.R.14 is (-51.5,-39.7] THEN  is 1; (supportSize=3; laplace=0.8)"
"2014-09-10","2014-09-11","Venta por banda inferior",45652.5435351563,"IF Williams.R.14 is (-49.6,-37.4] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2014-09-11","2014-09-12","Compra",45762.004477915,"IF MFI.14 is (58.7,64.2] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2014-10-24","2014-10-27","Venta por banda inferior",43494.2516160863,"IF Williams.R.14 is (-49.6,-37.4] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2014-10-29","2014-10-30","Compra",44444.4492725863,"IF MFI.14 is (41.8,46.1] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2014-11-04","2014-11-05","Venta por banda superior",44872.7362209525,"IF MFI.14 is (64.2,69.7] THEN  is -1; (supportSize=3; laplace=0.8)"
"2014-11-10","2014-11-11","Compra",44518.2133012825,"IF MFI.14 is (58.7,64.2] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2014-11-28","2014-12-01","Venta por banda inferior",43709.4271729763,"IF Williams.R.14 is (-49.6,-37.4] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
