"fechaSen","fechaEjec","accion","precioEjec","regla"
"2019-08-20","2019-08-21","Compra",40009.5498294775,"IF Adj.Close.RSI.14 is (44.7,51.9] THEN  is 1; (supportSize=6; laplace=0.875)"
"2019-08-27","2019-08-28","Venta por banda superior",40721.1334279838,"IF Williams.R.14 is (-15, Inf] THEN  is -1; (supportSize=5; laplace=0.857142857142857)"
"2019-09-18","2019-09-19","Compra",43145.640034305,"IF MFI.14 is (58.7,64.2] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2019-09-24","2019-09-25","Venta por banda inferior",42723.96341346,"IF Adj.Close.RSI.14 is (51.9,59] THEN  is -1; (supportSize=7; laplace=0.888888888888889)"
"2019-09-25","2019-09-26","Compra",43135.6502786963,"IF Comm.Chan.20.0.015 is (24.9,54.7] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2019-09-26","2019-09-27","Venta por banda inferior",42789.0639257813,"IF Adj.Close.RSI.14 is (51.9,59] THEN  is -1; (supportSize=7; laplace=0.888888888888889)"
"2019-09-27","2019-09-30","Compra",43111.0439943912,"IF Adj.Close.RSI.14 is (44.7,51.9] THEN  is 1; (supportSize=6; laplace=0.875)"
"2019-10-01","2019-10-02","Venta por banda inferior",42360.54805689,"IF Adj.Close.RSI.14 is (51.9,59] THEN  is -1; (supportSize=7; laplace=0.888888888888889)"
"2019-10-03","2019-10-04","Compra",43045.0787109375,"IF MFI.14 is (54.8,60.9] THEN  is 1; (supportSize=5; laplace=0.857142857142857)"
"2019-10-07","2019-10-08","Venta por banda inferior",42608.2514653425,"IF Adj.Close.RSI.14 is (51.9,59] THEN  is -1; (supportSize=7; laplace=0.888888888888889)"
"2019-10-14","2019-10-15","Compra",43446.4409422575,"IF MFI.14 is (41.8,46.1] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2019-11-01","2019-11-04","Venta por banda superior",43899.9204492187,"IF Adj.Close.RSI.14 is (51.9,59] THEN  is -1; (supportSize=7; laplace=0.888888888888889)"
"2019-11-05","2019-11-06","Compra",43699.6759670475,"IF Adj.Close.RSI.14 is (44.7,51.9] THEN  is 1; (supportSize=6; laplace=0.875)"
"2019-11-20","2019-11-21","Venta por banda inferior",43259.4494681475,"IF Adj.Close.RSI.14 is (51.9,59] THEN  is -1; (supportSize=7; laplace=0.888888888888889)"
"2019-11-21","2019-11-22","Compra",43512.2300047575,"IF MFI.14 is (54.8,60.9] THEN  is 1; (supportSize=5; laplace=0.857142857142857)"
"2019-11-25","2019-11-26","Venta por banda inferior",43017.9064017413,"IF Adj.Close.RSI.14 is (51.9,59] THEN  is -1; (supportSize=7; laplace=0.888888888888889)"
"2019-11-27","2019-11-28","Compra",43154.2258984375,"IF MFI.14 is (41.8,46.1] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2019-12-11","2019-12-13","Venta por banda superior",43798.3449464138,"IF Williams.R.14 is (-38,-25.7] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2019-12-13","2019-12-16","Compra",44426.8546141325,"IF MFI.14 is (41.8,46.1] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2019-12-18","2019-12-18","Venta fin periodo",44651.3223928275,"No aplica"
