"fechaSen","fechaEjec","accion","precioEjec","regla"
"2013-02-15","2013-02-18","Compra",44233.5737890625,"IF Comm.Chan.20.0.015 is (-157,-110] THEN  is 1; (supportSize=3; laplace=0.8)"
"2013-03-08","2013-03-11","Venta por banda inferior",43948.3342678275,"IF Williams.R.14 is (-38,-25.7] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2013-03-11","2013-03-12","Compra",43985.3042725862,"IF Williams.R.14 is (-51.5,-39.7] THEN  is 1; (supportSize=3; laplace=0.8)"
"2013-03-12","2013-03-13","Venta por banda inferior",43516.8103125,"IF Williams.R.14 is (-38,-25.7] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2013-03-13","2013-03-14","Compra",43447.970146735,"IF Comm.Chan.20.0.015 is (-157,-110] THEN  is 1; (supportSize=3; laplace=0.8)"
"2013-04-04","2013-04-05","Venta por banda inferior",43162.9666701713,"IF Williams.R.14 is (-38,-25.7] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2013-04-05","2013-04-08","Compra",43423.62819361,"IF MFI.14 is (58.7,64.2] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2013-04-15","2013-04-16","Venta por banda inferior",43050.9018314288,"IF MFI.14 is (64.2,69.7] THEN  is -1; (supportSize=3; laplace=0.8)"
"2013-04-18","2013-04-19","Compra",42657.3070117187,"IF MFI.14 is (41.8,46.1] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2013-04-25","2013-04-26","Venta por banda inferior",42114.9701807888,"IF MFI.14 is (64.2,69.7] THEN  is -1; (supportSize=3; laplace=0.8)"
"2013-04-26","2013-04-29","Compra",41963.2911423275,"IF Comm.Chan.20.0.015 is (-157,-110] THEN  is 1; (supportSize=3; laplace=0.8)"
"2013-05-30","2013-05-31","Venta por banda inferior",41062.6369045463,"IF Williams.R.14 is (-49.6,-37.4] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2013-06-03","2013-06-04","Compra",41096.95100611,"IF Williams.R.14 is (-51.5,-39.7] THEN  is 1; (supportSize=3; laplace=0.8)"
"2013-06-10","2013-06-11","Venta por banda inferior",40217.0510892413,"IF Williams.R.14 is (-49.6,-37.4] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2013-06-12","2013-06-13","Compra",39686.48245618,"IF Comm.Chan.20.0.015 is (-157,-110] THEN  is 1; (supportSize=3; laplace=0.8)"
"2013-06-26","2013-06-26","Venta fin periodo",38361.9231886012,"No aplica"
