"Date","Open","High","Low","Close","Adj.Close","Volume","Clase"
"2013-02-15",43878.949219,44219.289063,43816.378906,44152.960938,44152.960938,256174600,1
"2013-02-18",44158.289063,44226.441406,44020.089844,44141.921875,44141.921875,42082400,0
"2013-02-19",44146.898438,44783.359375,44146.898438,44639.761719,44639.761719,291076000,0
"2013-02-20",44641.089844,44641.089844,44263.199219,44299.558594,44299.558594,273447800,0
"2013-02-21",44292.230469,44313.488281,43874.191406,44136.601563,44136.601563,366254800,0
"2013-02-22",44135.921875,44145.960938,43769.238281,43875.730469,43875.730469,275683200,0
"2013-02-25",43867.46875,43943.308594,43467.160156,43497.199219,43497.199219,230532600,0
"2013-02-26",43498.53125,43593.039063,43294.71875,43489.199219,43489.199219,256603600,0
"2013-02-27",43490.179688,43782.410156,43465.179688,43772.890625,43772.890625,288684400,0
"2013-02-28",43774.890625,44193.988281,43615.339844,44120.988281,44120.988281,353080200,0
"2013-03-01",44100.921875,44100.921875,43771.910156,43995.71875,43995.71875,289317400,0
"2013-03-04",43995.71875,44019.109375,43715.429688,43871.308594,43871.308594,246771800,0
"2013-03-05",43875.96875,44226.070313,43875.96875,44017.121094,44017.121094,361234600,0
"2013-03-06",44017.980469,44257.179688,44007.25,44159.648438,44159.648438,304597000,0
"2013-03-07",44169.441406,44261.078125,43949.328125,43968.601563,43968.601563,253003400,0
"2013-03-08",43978.929688,44323.621094,43802.78125,44322.511719,44322.511719,319998400,0
"2013-03-11",44322.851563,44322.851563,43794.109375,44013.300781,44013.300781,321011000,0
"2013-03-12",44019.261719,44019.539063,43731.691406,43965.410156,43965.410156,359055200,0
"2013-03-13",43972.75,43976.761719,43274.988281,43278.109375,43278.109375,467366400,0
"2013-03-14",43278.109375,43644.210938,43035.03125,43348.519531,43348.519531,454178800,0
"2013-03-15",43348.519531,43389.300781,42604.988281,42605.050781,42605.050781,659465400,0
"2013-03-19",42632.460938,42885.410156,41881.308594,42060.609375,42060.609375,335554200,0
"2013-03-20",42047.269531,42509.851563,41974.851563,42497.96875,42497.96875,387862800,0
"2013-03-21",42487.519531,42564.628906,42292.648438,42531.070313,42531.070313,400790800,0
"2013-03-22",42560.648438,42726.339844,42454.421875,42686.679688,42686.679688,387736800,0
"2013-03-25",42686.019531,42902.769531,42591.46875,42900.828125,42900.828125,291253600,0
"2013-03-26",42904.828125,43666.449219,42904.828125,43664.730469,43664.730469,421084400,0
"2013-03-27",43665.71875,44087.339844,43408.351563,44077.089844,44077.089844,325048200,0
"2013-04-01",44052.261719,44263.359375,43913.121094,43932.519531,43932.519531,160765600,0
"2013-04-02",43932.5,44246.070313,43923.851563,44113.5,44113.5,240602800,0
"2013-04-03",44113.578125,44241.449219,43634.199219,43717.570313,43717.570313,254672000,0
"2013-04-04",43697.511719,43812.949219,43371.828125,43566.691406,43566.691406,191626600,0
"2013-04-05",43564.078125,43587.289063,42955,43244.25,43244.25,224572800,0
"2013-04-08",43247.589844,43456.371094,43174.308594,43430.988281,43430.988281,261603800,0
"2013-04-09",43432.988281,43991.941406,43345.589844,43973.179688,43973.179688,311133000,0
"2013-04-10",43979.53125,44466.738281,43979.53125,44380.828125,44380.828125,291611200,0
"2013-04-11",44400.441406,44422.660156,44178.519531,44408.429688,44408.429688,278139600,0
"2013-04-12",44401.210938,44401.210938,43860.070313,44004.269531,44004.269531,194226400,0
"2013-04-15",43987.519531,44034.230469,42983.648438,42984.378906,42984.378906,272928800,0
"2013-04-16",43006.199219,43311.398438,43006.199219,43223.691406,43223.691406,222348600,0
"2013-04-17",43232.25,43232.25,42418.839844,42610.910156,42610.910156,365442600,0
"2013-04-18",42610.988281,42615.5,42162.941406,42460.210938,42460.210938,277203000,0
"2013-04-19",42460.210938,42811.910156,42289.949219,42808.171875,42808.171875,350494000,0
"2013-04-22",42820.03125,42967.078125,42678.769531,42914.199219,42914.199219,228217600,0
"2013-04-23",42922.238281,43296.148438,42920.839844,43113.609375,43113.609375,198267800,0
"2013-04-24",43112.769531,43112.769531,42202.699219,42294.929688,42294.929688,257314800,0
"2013-04-25",42289.410156,42633.378906,42124.988281,42547.46875,42547.46875,339225600,0
"2013-04-26",42544.121094,42544.121094,41896.921875,41897,41897,268203600,0
