Date,Comm-Chan-20-0.015,Williams-R-14,mid_var_acum,Dif-Aroon-25,MFI-14,Adj Close-RSI-14,Clase
2014-09-08,120.94805500391328,-11.284282596751932,0.0013191172988853417,84.0,72.24141912208637,78.59936644316457,0
2014-09-09,76.39705463495406,-45.85101197158592,-0.004725274083896447,84.0,64.94351890300887,56.20000635440291,0
2014-09-10,50.60550790624224,-47.77908755973033,-0.004991142561663775,84.0,58.75149925516707,55.33072624951861,0
2014-09-11,22.17827483207849,-71.30378737639785,-0.003488326948342113,84.0,59.700285455477655,46.60906161622854,1
2014-09-12,11.031320080655352,-61.02506101682947,-0.0026017932818962475,64.0,59.65523582741629,51.65556741558006,0
2014-09-15,35.05284945994519,-55.99958296877225,0.005463868989298071,64.0,67.19243967676337,54.102907802089696,0
2014-09-17,53.66514392900199,-41.29844854304994,0.00230754661394994,64.0,67.74184601964063,60.8009097937661,-1
2014-09-18,68.90662499097895,-31.18778569376417,0.0020624834896183497,64.0,73.53083392385643,64.86930831568655,0
2014-09-19,13.83504592559439,-64.08211097593345,-0.003471495175684902,64.0,54.33200329079724,46.68146397049529,0
2014-09-22,-97.27638110583493,-83.82179526337559,-0.011408279164589752,60.0,51.74079229707672,34.179077484983175,0
2014-09-23,-141.31971794022365,-89.47985174957306,-0.006460272313049797,56.0,43.442651992205434,28.656100319088463,0
2014-09-24,-119.88344767235864,-83.5632335452928,0.00018163128528714267,-39.99999999999999,44.20045012485067,33.082939184929195,0
2014-09-25,-142.86754267078936,-91.86298536535259,-0.005349489520321993,-48.0,36.90563473946072,26.760693976130227,0
2014-09-26,-124.64142960484612,-86.51608765491568,-0.00103266256861545,-48.0,42.385183078342855,31.408898783204922,1
2014-09-29,-121.41104699891487,-76.43578776886855,-0.0037582858226901106,-48.0,43.230498501074294,32.07703089467692,-1
2014-09-30,-88.81055307442678,-69.00146420848341,0.005330023347637436,-48.0,50.49722366982439,36.57474254432123,0
2014-10-01,-114.06365767657846,-100.0,-0.004433242592100983,-64.0,49.63118284911644,23.71611379582244,1
2014-10-02,-134.16606426390896,-86.33219764988631,-0.012376961306983514,-68.0,48.170715975024144,22.118331746869565,0
2014-10-03,-87.36088209518405,-67.81702981134895,0.007460407058152541,-68.0,49.15220884539972,39.99840541584508,-1
2014-10-06,-47.11621233508903,-61.58089866927032,0.010042354718385216,-68.0,49.58420403055162,44.91332182192535,0
2014-10-07,-70.45413744302134,-74.0010992796715,-0.006186026671295086,-68.0,42.99530845300452,37.798153126929215,0
2014-10-08,-81.3489563494906,-76.12709187565275,-0.005281129350929392,-68.0,37.145747868305385,36.6513700340782,0
2014-10-09,-92.64107161501188,-92.30440123863518,-0.0020475919452559443,-88.0,40.968245450362,28.368218582799898,0
2014-10-10,-133.42989983744118,-99.98018781947141,-0.012876831777896447,-92.0,41.091032825853986,20.042446789450473,0
2014-10-13,-143.795645515712,-100.0,-0.009918020823466489,-96.0,41.707119492275346,16.959133584236458,0
2014-10-14,-128.28006744010466,-94.8122501758642,-0.002800841498294515,-68.0,41.547707141748184,20.65917692019333,1
2014-10-15,-135.53294903263617,-80.16344952904363,-0.009268841206977463,-76.0,37.40159486303529,18.61361541366382,0
2014-10-16,-122.91473527720905,-82.93322101869826,0.0007409957681721036,-80.0,31.87399154504918,17.806480843499724,0
2014-10-17,-84.76658018363925,-69.82801560340052,0.0096678525580558,-80.0,32.69480344429141,33.539926030986955,0
2014-10-20,-81.7923777233646,-71.96284956150427,-0.0014806235765308928,-80.0,26.097754934046193,32.37508839196782,0
2014-10-21,-51.34130873464408,-57.0380402845326,0.005476788101901109,-80.0,32.476689983698805,47.17436841005516,0
2014-10-22,-40.038118769353325,-63.479200129841786,0.004589261400220979,-80.0,32.43854036225443,42.53861413378333,0
2014-10-23,-25.92593592934498,-54.871725263741055,0.0009706403951112996,-76.0,32.15932190578478,50.09959254747739,0
2014-10-24,-20.91582212480972,-48.88172814289418,0.000458994511522981,-72.0,26.42921011759765,49.30464039342531,0
2014-10-27,-16.90134339614555,-39.657685566536195,-0.00182328721546543,-64.0,31.067861383451984,54.08063655787152,0
2014-10-28,22.872615089286167,-26.16413032436516,0.008834587117378723,-64.0,38.23329267718078,60.81315766388019,0
2014-10-29,43.75703874630779,-3.682483152784166,0.0030618814408958084,-48.0,44.17008962115472,65.83981322111936,0
2014-10-30,70.46401994545776,-0.0,0.004769630113151013,-48.0,50.7644034490389,73.05115503428718,0
2014-10-31,118.36439920721868,-4.836947729508856,0.012303728155594218,43.99999999999999,59.31540905560351,79.10126167233229,-1
2014-11-03,131.49218213512503,-0.970171356570985,0.004094770095206535,48.0,58.53671489520712,80.91637353174302,0
2014-11-04,112.29929777055074,-12.179614806042117,-0.00075892261212962,48.0,65.37216752940634,67.9165005732995,0
2014-11-05,106.85702314893204,-6.089727203061363,-0.0009650538902046257,48.0,72.02341665534125,71.24522471883928,0
2014-11-06,94.20279674730435,-16.332060482429597,0.0008704251771649574,48.0,65.14625224056473,62.39838324500402,0
2014-11-07,64.78300316482807,-28.507378064246602,-0.0061742190777478445,48.0,66.0739855404979,54.17870063969478,0
2014-11-10,47.883125150822735,-37.87007284099099,-0.003515168543315017,48.0,59.23242142026748,51.148922526855316,0
2014-11-11,26.581156499173332,-50.08612837554545,-0.00407900162059216,48.0,61.23984734979304,44.23114190797418,0
2014-11-12,-21.261233911255527,-80.67180139523704,-0.009510397482282773,48.0,53.49831145978065,31.804499297301444,0
2014-11-13,-47.27060137816237,-80.71411388707516,-0.006329991612242458,48.0,52.175253198720924,31.79024263157596,0
2014-11-14,-75.62666515000622,-96.06437333553909,-0.004051042256066006,48.0,45.651710838588194,25.43445155703121,1
2014-11-18,-80.92052442951403,-89.82774620449945,-0.0017612473944442764,48.0,47.03779801487985,30.579125471460472,0
2014-11-19,-34.86884462583823,-57.104627096885814,0.008148898554247497,48.00000000000001,48.11957614135649,51.033012180275065,0
2014-11-20,-13.945235686082542,-52.33761332534361,0.006301504835733773,48.0,48.404655391280826,53.343671639901686,0
2014-11-21,35.85874914587163,-30.205093154789942,0.010781410217780785,40.0,48.16439950120949,62.75814842911654,0
2014-11-24,38.67599138335537,-30.489957465709562,0.0022735396809585584,40.0,42.49836978744062,62.34000280940897,0
2014-11-25,21.90330194254992,-39.84867773981613,-0.0012723898843192138,-36.0,39.320241126738324,55.992784667799405,0
2014-11-26,25.32517117991444,-27.697314375821186,-0.0007732783003567834,-36.0,39.28436677306802,61.76081808079876,-1
2014-11-27,31.65327731788754,-13.687141365634599,0.0022933640914890585,-36.0,42.374318761734735,62.181692377051526,0
2014-11-28,-10.614704561725508,-44.599665901002815,-0.005336227912713931,-36.0,41.766438836892966,45.311272768076364,0
2014-12-01,-88.82115302236483,-94.08517538182984,-0.013796154112297287,-36.0,40.40140156268168,30.184673356545655,0
2014-12-02,-133.92675257132873,-94.73946375063237,-0.01352439223604096,-80.0,39.47941969664223,25.466592892471205,0
2014-12-03,-128.99606833744127,-78.783759930693,-0.00586032165076289,-80.0,46.11176526524836,28.944661295757573,0
2014-12-04,-124.67810285491221,-91.76168895626684,-0.0008819121695626819,-88.0,46.39910241934265,25.103815167987747,0
2014-12-05,-92.58935435742504,-73.61035740535007,0.0025900719474665213,-88.0,52.83584902779256,38.313678176305025,0
2014-12-08,-90.6521334340713,-86.25396080231167,0.0006207427976865354,-88.0,45.276228921145005,33.5567289129754,0
2014-12-09,-127.45871179824718,-92.70660601245761,-0.012396861162110473,-92.0,37.644268163930974,25.832354718682048,0
2014-12-10,-160.6063154193397,-97.85904400502179,-0.01649191011134432,-96.0,30.433449101790828,18.109095622620455,0
2014-12-11,-133.225797841887,-87.92722207316035,-0.0036340815713230556,-92.0,27.98758851752511,27.012070046109425,0
2014-12-15,-159.22597550429725,-95.49719031315117,-0.018315349037885786,-43.99999999999999,26.26900146833252,17.932724027752595,1
2014-12-16,-151.8847678544557,-87.49246431151265,-0.017336378566580213,-48.0,27.20979325293378,17.39728055287886,0
2014-12-17,-105.51779511841077,-72.36292631491119,0.01374579893064376,-48.0,31.643953063559522,33.66231322470128,0
2014-12-18,-43.733170400565456,-43.7324517967712,0.027013039491545765,-48.0,36.42569013635755,53.57407978264192,0
