Date,Comm-Chan-20-0.015,Williams-R-14,mid_var_acum,Dif-Aroon-25,MFI-14,Adj Close-RSI-14,Clase
2009-12-30,87.40077772650267,-30.144634765190624,-0.006727627752069698,88.0,51.073461232860545,63.845256701685685,1
2009-12-31,32.439404583362474,-59.36960970398436,-0.005212206353455873,88.0,44.4839506441112,47.24344067797468,0
2010-01-04,91.65199594370647,-2.5649273981746914,0.004004601265990448,96.0,52.605447659130064,66.67690380919554,0
2010-01-05,127.27684430246309,-24.187434016931228,0.01268019271713472,92.0,43.89366653724208,65.5516481366049,0
2010-01-06,108.81291728302601,-17.2777481151966,-0.0021367801487732763,72.0,52.57094651567463,67.91323440932726,0
2010-01-07,116.22355063073235,-0.6484455318458799,0.0027333268229869923,76.0,50.00689942033869,73.04471739547019,-1
2010-01-08,102.07483132453969,-13.278029999778276,0.0018093678090989052,76.0,50.859125947818555,64.31025050603216,0
2010-01-11,88.93054926713961,-10.62809834446073,-0.0015402649595140927,76.0,63.70492422168539,65.50578291480308,0
2010-01-12,70.00894095290195,-22.4567786677086,-0.0009434709344018355,76.0,63.00691621863953,58.10960448655547,0
2010-01-13,57.56354514399218,-24.91547834871238,-0.002419754582430822,76.0,63.483280093530865,59.70657996241293,0
2010-01-14,31.720105186012393,-35.79149137292927,-0.003962023388330516,76.0,46.667650727409686,53.89188173841285,0
2010-01-15,-17.762053190780097,-83.51195069852261,-0.004397984097381347,44.0,39.23411049056001,36.095249218896846,0
2010-01-18,-25.59859551718096,-61.00077584465955,-0.0036389928291862272,44.0,38.658259574465724,45.831708947770906,0
2010-01-19,-19.773585298697114,-61.989304890251475,0.0035806180318078695,44.0,31.752561892764334,45.480606903810084,0
2010-01-20,-115.4185883228192,-93.06700671170579,-0.008818233172455225,44.0,29.99242033469089,32.28234736994324,0
2010-01-21,-208.75320765875713,-98.75785153102304,-0.01675578403672562,-40.0,27.97523533271496,20.0100944856463,0
2010-01-22,-212.4729859389134,-91.1324767016887,-0.023824826421205536,-43.99999999999999,22.112978054687247,16.671445394299962,0
2010-01-25,-177.97003741652375,-100.0,-0.004505815823444448,-48.0,21.956480514671682,14.031723417947685,0
2010-01-26,-152.63255439943345,-84.588062578714,-0.009296965272733715,-48.0,23.258953108550145,21.356153355772214,1
2010-01-27,-133.57242116987877,-82.38201546818489,-0.003510373994245919,-48.0,17.555349131272038,20.907282227702378,0
2010-01-28,-101.56603719546274,-75.42284775418433,0.008244135730366198,-48.0,23.58595454931988,29.343294466832045,0
2010-01-29,-97.3881466033087,-89.3276801534011,0.001389457061934829,-64.0,17.94245802289032,23.332478807995596,0
2010-02-02,-77.86274146607651,-72.11077824361811,-0.00011687706971219569,-64.0,23.458657081441956,39.780315475161885,-1
2010-02-03,-45.46868929470989,-56.44847084349188,0.013398906351329787,-64.0,24.903474675455683,50.20867216195994,0
2010-02-04,-61.96399594286151,-80.30944180107612,-0.005543734938074252,-64.0,27.344067414791198,37.674260021299276,1
2010-02-05,-81.0976603271093,-73.82306036732136,-0.02036931652486429,-64.0,35.65353625326222,38.37615229692994,0
2010-02-08,-57.93250066127765,-73.12806271030956,0.012388196937347384,-64.0,38.120350542132,38.92567043488509,0
2010-02-09,-41.05090008812187,-64.86506022084814,0.005558094647514,-64.0,44.97979562151145,44.12054624604245,0
2010-02-10,-44.81662468787033,-63.158763027509785,-0.00469571980667749,-64.0,46.05376825219971,42.340053176781886,0
2010-02-11,-28.720038579821352,-37.479915590320815,0.005262860691104931,-64.0,53.074276471318235,45.80924536698513,0
2010-02-12,-19.56962039432542,-26.594340546026586,-0.000557554680682637,-56.0,59.496724551373106,51.250696625967386,0
2010-02-15,-0.13008480232591607,-24.379274158417694,0.006002759352879972,-56.0,64.71323870320158,52.3735449100833,0
2010-02-16,58.939468723448435,-0.0,0.011280487524436777,-48.00000000000001,64.56801196440284,68.13646891890302,0
2010-02-17,126.00931468192933,-0.0,0.013025274182116853,-48.0,75.4117338339223,72.4306448100823,0
2010-02-18,164.2524261363474,-2.014527694114419,0.005969494213241999,-44.0,75.40955468783233,76.54053971374366,-1
2010-02-19,152.91089786465153,-4.710542125247228,0.004088409849962504,-36.0,85.38927804734881,76.55964276386354,0
2010-02-22,128.49023951465722,-10.555465778282406,0.0018984069828287264,-36.0,77.2300122406102,69.7238258204031,0
2010-02-23,84.66350769436468,-18.36596028452809,-0.010524645679567124,-32.0,69.60055075597123,61.28653209031935,0
2010-02-24,79.18209598860693,-20.98365543947382,0.0023395498224108024,56.0,70.74510364259402,58.5467670344266,1
2010-02-25,46.46047094651945,-34.783144448317394,-0.009310168943131636,56.0,63.885910546363924,52.43445890636404,0
2010-02-26,49.74767325263045,-35.58192806323145,0.0038096259990747505,56.0,55.83867101926045,51.78308532852913,0
2010-03-01,53.3621465317265,-28.417197578000742,0.0017560770384665858,56.0,55.17836216503888,57.27601141141011,0
2010-03-02,72.33230285992136,-13.890831558687712,0.006079031757656006,56.0,62.43895291122852,66.92616635344964,0
2010-03-03,92.82296941224949,-4.338794284766651,0.008088589813648017,88.0,63.59739680016085,73.92382495606662,0
2010-03-04,83.90043924484576,-18.997463115569108,0.0025454245574012546,88.0,57.569156074176824,65.77229084338317,0
2010-03-05,91.14047693240423,-6.383602901135711,0.002248835364651036,96.0,59.810518367269026,71.40335434886633,0
2010-03-08,93.5657246605543,-1.3774280093053655,0.0030349822335720145,88.0,59.66852573316455,73.21858214401743,0
2010-03-09,89.48848503349116,-9.466614780192923,0.0017726842281859945,88.0,52.585352650953986,72.83003627278703,0
2010-03-10,90.34492617335414,-16.089378867011355,0.002600306283722764,88.0,44.56340843835962,72.22031642508779,0
2010-03-11,79.94451112281565,-8.736311679965333,-0.0035932538668540515,96.0,42.79475816947823,75.00971379620488,0
2010-03-12,88.47445330861862,-11.081004834855522,0.004026140657606314,92.0,44.38628553545628,72.84811279319624,0
2010-03-16,96.85709775728432,-3.6606857757057534,0.00047586876391103594,92.0,51.316267871493025,77.27598046483034,0
2010-03-17,116.40807538971221,-12.580876645528352,0.0068311551082334,96.0,59.309999978539324,79.26615977375056,0
2010-03-18,105.79671784947267,-2.0785259800934583,-0.001699351789290593,96.0,66.15969447365941,83.18392016252973,0
2010-03-19,105.09264036801133,-0.21530371504466853,0.0029600550671697867,96.0,75.24223988609373,84.24549202507768,0
2010-03-22,109.47673573968851,-3.62280848981401,0.004018492767845938,96.0,75.40363383295764,86.46238644761722,0
2010-03-23,122.38047376722929,-3.4677491872251065,0.006988740670976101,64.0,75.73321768903928,89.57597310699798,0
2010-03-24,104.58110451425067,-22.58750391199389,0.0015347336828952507,64.0,67.09465831976976,72.0966413247851,0
2010-03-25,88.72268779446229,-24.533399184764008,-0.00214345873128885,64.0,73.27491501068194,72.20161408596225,0
2010-03-26,79.30475553018442,-29.178957431508614,-0.0010858398659047142,64.0,66.85812198181813,70.69264104649824,0
2010-03-29,93.9996636105356,-5.24513843581998,0.002616541063756639,80.0,66.47899205338982,78.94051213615887,0
2010-03-30,101.84354461901457,-15.352454963682785,0.00427760584994763,80.0,67.00163755847504,77.38198877225527,0
2010-03-31,77.37551967793097,-26.12273422895138,-0.0034973878013927484,80.0,64.97945850988091,65.46063592460142,0
2010-04-05,109.69544025861369,-10.224117541979778,0.0060302797700004795,92.0,66.41026532758946,77.14220725724606,-1
2010-04-06,124.5525270880975,-1.5555324729993398,0.005777631053066168,96.0,71.22069322631756,80.21688895279216,0
2010-04-07,101.95487878712444,-15.951170512081408,-0.0006142635661070539,92.0,63.97682904013838,68.44091261015848,1
2010-04-08,69.26304737330496,-21.426385620416266,-0.006080680971350838,88.0,56.413685557452695,64.25152416926568,0
2010-04-09,96.45471086267324,-0.020621593754603033,0.0057226041580829,92.0,55.43379174069483,72.44149526374215,0
2010-04-12,100.27158067278793,-6.9310250809266964,0.0035743680359079377,96.0,52.52982145313297,72.74546109050749,0
2010-04-13,91.26425420149948,-12.58357667923564,-1.8951641420184018e-05,92.0,46.298850562558044,70.16450764145848,0
2010-04-14,116.90227177723548,-0.0030299472403092346,0.004895972013904348,88.0,47.127940744590305,78.09379439781463,-1
2010-04-15,123.03365555524911,-7.8543851482708575,0.004295806016822334,92.0,54.46299931128364,78.54668673881,0
2010-04-16,52.2242921679669,-52.7898332685306,-0.008504193079561295,92.0,46.626272891440706,49.011372267914524,1
2010-04-19,-13.092266497160912,-72.65770922727242,-0.010863916327420009,84.0,46.8598434906179,42.48356769074197,0
