"Date","Open","High","Low","Close","Adj.Close","Volume","Clase"
"2018-11-21",41893.441406,42216.039063,41456.660156,41499.929688,41499.929688,199105900,0
"2018-11-22",41520.25,41542.71875,41055.808594,41271.121094,41271.121094,61405500,0
"2018-11-23",41342.371094,41557.210938,41084.441406,41144.328125,41144.328125,101392600,0
"2018-11-26",41275.820313,41463.351563,39271.558594,39427.28125,39427.28125,278486700,0
"2018-11-27",39557.898438,40150,39470,39807.28125,39807.28125,230570200,0
"2018-11-28",39939.800781,41040.589844,39901.730469,40989.480469,40989.480469,296334900,0
"2018-11-29",41038.851563,41973.800781,40985.261719,41913.449219,41913.449219,236661100,1
"2018-11-30",41976.339844,41984.578125,41416.148438,41732.78125,41732.78125,407747600,0
"2018-12-03",41976.609375,42947.199219,41844.058594,42081.78125,42081.78125,241424900,0
"2018-12-04",42127.339844,42267.660156,41713.289063,41865.070313,41865.070313,245386100,0
"2018-12-05",41929.941406,41992.359375,41748.421875,41895.269531,41895.269531,55449000,0
"2018-12-06",41641.238281,42035.988281,41175.960938,41987,41987,210015100,0
"2018-12-07",42031.539063,42315.839844,41781.601563,41870.128906,41870.128906,145493500,0
"2018-12-10",41892.679688,41934.539063,41194.578125,41356.039063,41356.039063,161393200,0
"2018-12-11",41512.109375,41665.179688,40799.320313,40897.851563,40897.851563,163015000,0
"2018-12-13",41118.628906,41841.648438,41118.628906,41512.511719,41512.511719,207793600,0
"2018-12-14",41539.550781,41744.738281,41243.789063,41312.171875,41312.171875,136776200,0
"2018-12-17",41307.519531,41596.050781,40278.160156,40340.511719,40340.511719,136795100,0
"2018-12-18",40480.75,41148.398438,40419.199219,40917.570313,40917.570313,185471300,0
"2018-12-19",40950.320313,42032.261719,40950.320313,41388.28125,41388.28125,222583500,0
"2018-12-20",41562.238281,41751.898438,41309.398438,41683.269531,41683.269531,161386700,0
"2018-12-21",41676.140625,41799.390625,41135.140625,41468.558594,41468.558594,432960100,0
"2018-12-24",41421.558594,41698.25,41182.609375,41380.109375,41380.109375,33657800,0
"2018-12-26",41364.160156,41702.859375,41177.800781,41573.609375,41573.609375,79376300,0
"2018-12-27",41444.238281,41584.640625,40978.921875,41417.851563,41417.851563,91005300,0
"2018-12-28",41422.480469,41621.378906,41216.03125,41459.148438,41459.148438,68151300,0
"2018-12-31",41461.691406,41723.691406,41421.070313,41640.269531,41640.269531,65622100,0
"2019-01-02",41550.75,42328.550781,41436.488281,42271.140625,42271.140625,68115200,0
"2019-01-03",42172.261719,42292.390625,41699.78125,42044.320313,42044.320313,113098700,0
"2019-01-04",42024.769531,42661.839844,42024.769531,42455.128906,42455.128906,110987200,-1
"2019-01-07",42489.050781,42896.109375,42313.058594,42834.199219,42834.199219,142739600,1
"2019-01-08",43264.191406,43582.191406,43024.519531,43542.871094,43542.871094,174362500,0
"2019-01-09",43563.71875,44046.769531,43552.609375,43648.070313,43648.070313,222062800,0
"2019-01-10",43669.03125,43792.179688,43481.839844,43668.949219,43668.949219,189110700,0
"2019-01-11",43707.269531,43761.191406,43372.601563,43556.109375,43556.109375,157125500,0
"2019-01-14",43548.558594,43681.328125,43171.019531,43397.980469,43397.980469,118296200,0
"2019-01-15",43387.75,43747.988281,43387.75,43603.621094,43603.621094,180731700,0
"2019-01-16",43640.609375,43984.601563,43602.941406,43819.53125,43819.53125,181390300,0
