"fechaSen","fechaEjec","accion","precioEjec","regla"
"2009-02-27","2009-03-02","Compra",17355.1693726213,"IF Comm.Chan.20.0.015 is (-127,-65.8] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2009-03-10","2009-03-11","Venta por banda superior",17636.8130864363,"IF Dif.Aroon.25 is (-68.5,-48] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2009-03-11","2009-03-12","Compra",18339.14368139,"IF Comm.Chan.20.0.015 is (-65.8,-30.3] THEN  is 1; (supportSize=2; laplace=0.75)"
"2009-03-12","2009-03-13","Venta por banda superior",19217.041091745,"IF Comm.Chan.20.0.015 is (19.4,47.3] THEN  is -1; (supportSize=2; laplace=0.75)"
"2009-03-13","2009-03-17","Compra",19288.8264210238,"IF Comm.Chan.20.0.015 is (80.1, Inf] THEN  is 1; (supportSize=2; laplace=0.75)"
"2009-03-18","2009-03-19","Venta por banda superior",19658.5351757812,"IF MFI.14 is (50.1,54.2] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2009-03-19","2009-03-20","Compra",19535.727290415,"IF Comm.Chan.20.0.015 is (80.1, Inf] THEN  is 1; (supportSize=2; laplace=0.75)"
"2009-03-24","2009-03-25","Venta por banda superior",20338.1667993788,"IF MFI.14 is (50.1,54.2] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2009-03-25","2009-03-26","Compra",20528.4979492187,"IF Comm.Chan.20.0.015 is (80.1, Inf] THEN  is 1; (supportSize=2; laplace=0.75)"
"2009-04-08","2009-04-13","Venta por banda superior",21146.9600610975,"IF Williams.R.14 is (-30.7,-21.4] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2009-04-13","2009-04-14","Compra",21771.4227077075,"IF Comm.Chan.20.0.015 is (80.1, Inf] THEN  is 1; (supportSize=2; laplace=0.75)"
"2009-04-16","2009-04-17","Venta por banda superior",22185.6819436088,"IF Williams.R.14 is (-7.09, Inf] and MFI.14 is (64.9, Inf] THEN  is -1; (supportSize=3; laplace=0.8)"
"2009-04-17","2009-04-20","Compra",21929.8030225862,"IF Comm.Chan.20.0.015 is (80.1, Inf] THEN  is 1; (supportSize=2; laplace=0.75)"
"2009-05-04","2009-05-05","Venta por banda superior",23140.8826832925,"IF Williams.R.14 is (-21.4,-7.09] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2009-05-05","2009-05-06","Compra",23767.350278195,"IF Comm.Chan.20.0.015 is (80.1, Inf] THEN  is 1; (supportSize=2; laplace=0.75)"
"2009-05-18","2009-05-19","Venta por banda superior",24236.7864478163,"IF Williams.R.14 is (-21.4,-7.09] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2009-05-19","2009-05-20","Compra",24625.2093045125,"IF Comm.Chan.20.0.015 is (80.1, Inf] THEN  is 1; (supportSize=2; laplace=0.75)"
"2009-06-09","2009-06-10","Venta por banda superior",25147.0655934488,"IF Williams.R.14 is (-21.4,-7.09] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
