"fechaSen","fechaEjec","accion","precioEjec","regla"
"2008-07-17","2008-07-18","Compra",28227.2622922925,"IF Adj.Close.RSI.14 is (41.5,49.1] and MFI.14 is [-Inf,38.1] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2008-09-19","2008-09-22","Venta por banda inferior",25367.8063035863,"IF Williams.R.14 is (-36,-23.2] and Adj.Close.RSI.14 is (51.3,55.7] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2008-09-22","2008-09-23","Compra",25091.4873270987,"IF Williams.R.14 is (-47.5,-36] and MFI.14 is (38.1,44.6] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2008-10-16","2008-10-16","Venta fin periodo",20638.36461939,"No aplica"
