"fechaSen","fechaEjec","accion","precioEjec","regla","puntaje_regla"
"2016-09-28","2016-09-29","Compra",48119.91580604,"IF MFI.14 is (54.9,59.5] THEN  is 1; (supportSize=4; laplace=0.833333333333333)",-0.0051097610003541
"2016-09-30","2016-10-03","Venta por banda inferior",47225.2912645238,"IF Williams.R.14 is (-62.6,-40.4] THEN  is -1; (supportSize=4; laplace=0.833333333333333)",-0.501792417910507
"2016-10-04","2016-10-05","Compra",48185.6794140625,"IF MFI.14 is (54.9,59.5] THEN  is 1; (supportSize=4; laplace=0.833333333333333)",-0.0118133464917611
"2016-10-05","2016-10-06","Venta por banda inferior",47862.6625926488,"IF Williams.R.14 is (-14.5,-6.99] THEN  is -1; (supportSize=4; laplace=0.833333333333333)",0.125194628214973
"2016-10-06","2016-10-07","Compra",47822.5786132812,"IF MFI.14 is (54.9,59.5] THEN  is 1; (supportSize=4; laplace=0.833333333333333)",-0.00277323105581218
"2016-10-19","2016-10-20","Venta por banda superior",48254.90024439,"IF Comm.Chan.20.0.015 is (109, Inf] THEN  is -1; (supportSize=4; laplace=0.833333333333333)",0.235043589041862
"2016-10-25","2016-10-26","Compra",48044.5775390625,"IF Adj.Close.RSI.14 is (49.1,51.3] THEN  is 1; (supportSize=4; laplace=0.833333333333333)",0.0813554322521781
"2016-10-31","2016-11-01","Venta por banda inferior",47490.48988782,"IF Williams.R.14 is (-62.6,-40.4] THEN  is -1; (supportSize=4; laplace=0.833333333333333)",-0.513325200164487
"2016-11-01","2016-11-03","Compra",47199.9360446712,"IF Comm.Chan.20.0.015 is [-Inf,-76.4] THEN  is 1; (supportSize=4; laplace=0.833333333333333)",-0.0373005098862551
"2016-11-09","2016-11-10","Venta por banda inferior",46550.5370658038,"IF MFI.14 is (43.8,47.3] THEN  is -1; (supportSize=4; laplace=0.833333333333333)",-0.365887861104995
"2016-11-10","2016-11-11","Compra",45353.8303367887,"IF Comm.Chan.20.0.015 is [-Inf,-76.4] THEN  is 1; (supportSize=4; laplace=0.833333333333333)",-0.0531896296321492
"2016-12-01","2016-12-02","Venta por banda inferior",44633.1978956325,"IF Williams.R.14 is (-62.6,-40.4] THEN  is -1; (supportSize=4; laplace=0.833333333333333)",-0.529214319910382
"2016-12-02","2016-12-05","Compra",44932.3221632112,"IF Adj.Close.RSI.14 is [-Inf,53.7] THEN  is 1; (supportSize=4; laplace=0.833333333333333)",-0.110413258741314
"2016-12-07","2016-12-08","Venta por banda superior",45834.1684129613,"IF Williams.R.14 is (-7.4, Inf] THEN  is -1; (supportSize=4; laplace=0.833333333333333)",0.102886876386395
"2016-12-15","2016-12-16","Compra",45632.215971805,"IF Adj.Close.RSI.14 is (49.1,51.3] THEN  is 1; (supportSize=4; laplace=0.833333333333333)",0.0984068168743004
"2017-01-04","2017-01-05","Venta por banda superior",46410.3084375,"IF Williams.R.14 is (-7.4, Inf] THEN  is -1; (supportSize=4; laplace=0.833333333333333)",0.119938261008518
"2017-01-09","2017-01-10","Compra",45842.0948294775,"IF Adj.Close.RSI.14 is [-Inf,53.7] THEN  is 1; (supportSize=4; laplace=0.833333333333333)",-0.0731587180620771
"2017-01-23","2017-01-24","Venta por banda superior",47549.9210161237,"IF Comm.Chan.20.0.015 is (109, Inf] THEN  is -1; (supportSize=4; laplace=0.833333333333333)",0.272298129721099
"2017-01-30","2017-01-31","Compra",47203.4898294775,"IF Adj.Close.RSI.14 is [-Inf,53.7] THEN  is 1; (supportSize=4; laplace=0.833333333333333)",-0.0799032521691164
"2017-01-31","2017-02-01","Venta por banda inferior",46885.1242823513,"IF Williams.R.14 is (-62.6,-40.4] THEN  is -1; (supportSize=4; laplace=0.833333333333333)",-0.535958854017421
