Date,Comm-Chan-20-0.015,Williams-R-14,mid_var_acum,Dif-Aroon-25,MFI-14,Adj Close-RSI-14,Clase
2007-06-27,-165.83728804904774,-76.6160563505247,-0.015768136226433138,32.0,60.97983858542821,32.1397500070385,0
2007-06-28,-99.74122103587572,-64.6444654823976,0.01218044549889119,20.0,60.919769212642,41.17689865498664,0
2007-06-29,-69.4138356609878,-61.518665790496904,0.006477258100787253,20.000000000000004,61.35273068448082,43.44591254358676,0
2007-07-02,-38.17259556001041,-49.78172027103094,0.004495468765603361,20.0,68.35769858055869,51.5439390559604,0
2007-07-03,45.34229594562049,-19.436289942581496,0.015069615275409953,-60.0,68.82514806918674,66.04746320451889,0
2007-07-04,92.35127551918652,-15.78857430227549,0.015641303001620033,-60.0,67.33687116777423,67.40080619187407,0
2007-07-05,73.81318549527151,-10.715964262580114,-0.0030116786626001035,-60.0,59.00505439842816,66.53173462048242,0
2007-07-06,91.28472735406244,-6.271721678331304,0.005808220552019794,32.0,60.31504406547468,70.80268090700478,-1
2007-07-09,66.77437183480653,-20.412413369294324,-0.0015260871493897321,32.0,59.491986202502545,58.82525412591898,0
2007-07-10,13.16611551653106,-35.49878803454978,-0.013014619452195064,32.0,59.89950627654312,48.686501382894185,1
2007-07-11,11.433692393251714,-27.92786181147785,-0.003181200223725367,31.999999999999996,61.13333258759656,53.3429033297546,0
2007-07-12,55.27374763068502,-12.858984004643187,0.01057693652478675,32.0,67.15585372057556,61.38937476610886,0
2007-07-13,75.59259971407539,-7.378631645215129,0.005554587059731997,32.0,71.754823038314,63.99507891660104,-1
2007-07-16,72.92666683490025,-12.647912306169125,0.0013054752218863985,32.0,73.45015650463705,59.537494461993674,0
2007-07-17,41.60636142340434,-32.67805322031588,-0.0066923056401715355,32.0,65.61456855727265,49.98295311288206,1
2007-07-18,11.753630573213284,-41.075540291750066,-0.009164702423305138,32.0,58.01697425477477,47.1688885094989,-1
2007-07-19,38.56385495404672,-28.819091881167942,0.006785105673576153,32.0,58.27586296364289,55.43716781993781,0
2007-07-20,21.135418558456816,-55.27954332890154,-0.0021789097894765463,32.0,49.88781300712223,47.95473157016409,0
2007-07-23,36.566126289828674,-39.32134218990407,0.0033867606017803364,32.00000000000001,49.394822423478715,55.43607331472793,0
2007-07-24,-24.12354592972856,-98.84087039694326,-0.008627501995049802,32.0,42.30536941048922,37.54394468587226,0
2007-07-25,-104.79895126009684,-83.24191698126704,-0.01542128316762337,32.0,40.62751043559654,31.57358253455393,1
2007-07-26,-212.3113202973631,-79.77967332025949,-0.03499634560923248,-56.0,31.223407114350447,20.157290999322353,0
2007-07-27,-171.50787475915018,-72.33377203076742,-0.003578331444638372,-56.0,38.99615475681541,26.74428087569314,0
2007-07-30,-100.97563088241014,-51.56287240576352,0.018602783376716392,-56.0,45.90569586423556,42.115266310509995,-1
2007-07-31,-78.24242012571446,-59.085215070885894,0.011246587837806077,-56.0,37.823256558150376,38.720234365685656,0
2007-08-01,-125.65479261168964,-78.16391979154933,-0.025656193989529563,-56.0,31.300059519422945,31.32930908883649,0
2007-08-02,-97.34187525971792,-67.35130660749081,0.003227547514824014,-56.0,32.80239930220904,38.949716738910205,0
2007-08-03,-115.10889501381014,-89.33861045573246,-0.009037443991681604,-80.0,32.525493517548114,30.736067728748974,1
2007-08-06,-124.19750799778689,-81.59752640429164,-0.020105076184692483,-80.0,37.820042091857296,31.87910656364973,0
2007-08-07,-77.10875803744888,-64.82511726648309,0.01865808496668531,-80.0,43.878078929012005,43.13445962016146,-1
