Date,Comm-Chan-20-0.015,Williams-R-14,mid_var_acum,Dif-Aroon-25,MFI-14,Adj Close-RSI-14,Clase
2016-12-23,-34.699688048200386,-76.980345603366,0.0064258709517377435,56.0,57.94128327119607,43.928175948892566,0
2016-12-26,-42.942729076445545,-84.23753236176138,-0.0011499733718109972,56.0,53.927276111104405,39.64672238654544,0
2016-12-27,-24.26878874032739,-72.63595867253578,0.002067001507336741,20.000000000000007,50.953166746471204,49.26451090878602,0
2016-12-28,6.102546401108582,-62.77731008575794,0.0067527650330128095,20.0,48.41651778061228,56.120695321764934,0
2016-12-29,40.01372106011864,-49.827548896020616,0.007674947256407272,20.0,45.55213391945118,63.58006435141422,0
2016-12-30,20.32404166975108,-59.79478318046574,-0.002340592438650701,20.0,37.38410901301185,55.24020958721321,0
2017-01-02,18.48960814657581,-51.70571638731808,0.00027389718132542207,20.0,42.945994065282505,56.52942803259962,0
2017-01-03,55.915160337830045,-17.125929747848918,0.008201029758367673,20.0,54.44909559577721,65.84230257293443,0
2017-01-04,83.28355135346746,-0.0,0.005658932014520168,20.0,66.24854918360471,73.06265352211722,-1
2017-01-05,91.51885534512049,-2.15464414182692,0.004281224843383669,20.000000000000004,86.33598064249746,74.8122210013733,0
2017-01-06,57.11701215140109,-31.6402294785693,-0.003162167887741818,20.0,82.7430415003277,54.709802874239124,0
2017-01-09,0.12325017290745545,-55.19796790758761,-0.01392199814558237,-20.0,72.63704514392995,43.84809271419866,1
2017-01-10,19.677098768052925,-40.066433393736,-0.00013183457053689285,-20.0,73.84732081652422,51.050513407938546,0
2017-01-11,33.646136638159184,-43.76676371570385,0.001971799737228164,-20.0,74.48399897634734,52.060719922322036,0
2017-01-12,57.15744532501393,-37.08239347086084,0.004744491040559185,-20.000000000000004,75.93513051886802,54.94417696982798,-1
2017-01-13,72.28600546722969,-31.987909319004665,0.0044306584119986345,-20.0,78.54265487173456,57.74149034591708,0
2017-01-16,27.22884991249084,-68.02839025035837,-0.005778238260842672,-16.0,76.43295580086172,45.799509611318605,1
2017-01-17,30.857306653237018,-52.64428699200285,-0.000701894658276192,52.0,78.02451655378277,52.519632768410226,0
2017-01-18,64.38341197015204,-27.997257467454286,0.0056284120577203564,52.0,79.28003150126078,60.28027149753451,0
2017-01-19,59.7147476982341,-34.561660588543184,0.0009316134982610966,52.0,76.72348573177352,57.39721734263218,0
2017-01-20,54.8300592664926,-29.995294601402,-0.0007039308250449405,52.00000000000001,78.33489764233153,58.972211994298995,0
2017-01-23,137.5255076577427,-1.3557502425337469,0.009674264581412741,96.0,78.2530859026667,72.7304154348742,0
2017-01-24,216.3845456958469,-2.42404525488054,0.021715526473140127,96.0,79.13036956534356,81.93574396281441,-1
2017-01-25,193.92294212230132,-10.750172777568908,0.01222170614464213,88.0,79.02780932511354,82.7561168785829,0
2017-01-26,123.1736620601721,-30.774284176345788,-0.008772684701017108,88.0,79.23212360215223,64.86470365811728,0
2017-01-27,84.85216036408502,-39.05856215293352,-0.00804205693642246,88.0,79.73300741276569,60.538673450978244,0
2017-01-30,54.409535495623025,-49.98333537803211,-0.005422950857051134,84.0,73.06876196633894,53.425184425036534,0
2017-01-31,41.469895894254385,-55.91147381216298,-0.0021339869352338114,48.0,65.1940216321608,51.50067285058032,0
2017-02-01,34.01311435379218,-55.62177705665954,-0.0017658099672261949,48.0,65.26106544290731,51.687695727926275,0
2017-02-02,34.75283405900184,-52.689601430812985,0.00016837488360299524,48.0,65.49253292482592,53.76969252695057,0
