"Date","Open","High","Low","Close","Adj.Close","Volume","Clase"
"2007-05-16",29618.580078,30341.25,29611.310547,30341.25,30341.25,160769600,0
"2007-05-17",30341.25,30535.890625,30102.839844,30478.369141,30478.369141,140742900,0
"2007-05-18",30490.310547,30879.140625,30490.310547,30676.339844,30676.339844,125242800,0
"2007-05-21",30677.179688,30894.269531,30677.179688,30708.730469,30708.730469,86548200,0
"2007-05-22",30707.269531,30802.439453,30566.230469,30802.25,30802.25,104796200,0
"2007-05-23",30801.029297,31171.599609,30691.259766,30869.839844,30869.839844,185620600,0
"2007-05-24",30869.839844,30978.009766,30299.470703,30338.580078,30338.580078,105354600,0
"2007-05-25",30338.580078,30700.349609,30338.580078,30700.009766,30700.009766,135084500,0
"2007-05-28",30687.560547,30928.429688,30625.609375,30928.429688,30928.429688,26107000,1
"2007-05-29",30932.160156,31053.339844,30492.589844,30664.730469,30664.730469,180394300,0
"2007-05-30",30575.220703,31383.960938,30324.369141,31380,31380,183613600,0
"2007-05-31",31376.650391,32029.449219,31376.650391,31398.960938,31398.960938,231538800,-1
"2007-06-01",31402.970703,31950.439453,31380.589844,31946.400391,31946.400391,205132500,0
"2007-06-04",31946.400391,32096.210938,31822.269531,32096.210938,32096.210938,81201800,0
"2007-06-05",32096.210938,32274.509766,31816.650391,32271.380859,32271.380859,113046200,0
"2007-06-06",32271.380859,32273.810547,31588.449219,31681.759766,31681.759766,124936200,0
"2007-06-07",31669.550781,31870.859375,30647.240234,31184.490234,31184.490234,155096700,0
"2007-06-08",31184.490234,31479.5,31020.710938,31466.599609,31466.599609,125946600,0
"2007-06-11",31466.599609,31916.759766,31444.990234,31833.439453,31833.439453,97858400,0
"2007-06-12",31831.769531,31885.039063,31448.060547,31608.589844,31608.589844,116788700,1
"2007-06-13",31638.369141,31888.529297,31513.369141,31884.060547,31884.060547,115976400,0
"2007-06-14",31884.060547,32216.609375,31884.060547,32114.089844,32114.089844,145288500,0
"2007-06-15",32129.080078,32564.349609,32124.019531,32128.970703,32128.970703,183445800,0
"2007-06-18",32128.970703,32382.349609,32109.050781,32218.169922,32218.169922,89658600,0
