"fechaSen","fechaEjec","accion","precioEjec","regla","puntaje_regla"
"2014-03-20","2014-03-21","Compra",39925.471015625,"IF Adj.Close.RSI.14 is (63.6,70.3] THEN  is 1; (supportSize=3; laplace=0.8)",0.01286069418277
"2014-03-31","2014-04-01","Venta por banda superior",40438.94028846,"IF Adj.Close.RSI.14 is (70.3, Inf] THEN  is -1; (supportSize=3; laplace=0.8)",0.01286069418277
"2014-04-02","2014-04-03","Compra",40769.9460794775,"IF MFI.14 is (58.7,64.2] THEN  is 1; (supportSize=4; laplace=0.833333333333333)",-0.357058930965363
"2014-04-04","2014-04-07","Venta por banda inferior",40509.8504592338,"IF MFI.14 is (64.2,69.7] THEN  is -1; (supportSize=3; laplace=0.8)",0.0840970986026171
"2014-04-07","2014-04-08","Compra",40875.0969726562,"IF MFI.14 is (58.7,64.2] THEN  is 1; (supportSize=4; laplace=0.833333333333333)",-0.375101059893511
"2014-04-10","2014-04-11","Venta por banda inferior",40137.623203125,"IF Williams.R.14 is (-49.6,-37.4] THEN  is -1; (supportSize=4; laplace=0.833333333333333)",-0.200143467731158
"2014-04-11","2014-04-14","Compra",40583.8707226562,"IF MFI.14 is (58.7,64.2] THEN  is 1; (supportSize=4; laplace=0.833333333333333)",-0.383637865277079
"2014-04-14","2014-04-15","Venta por banda inferior",40237.414116585,"IF Williams.R.14 is (-49.6,-37.4] THEN  is -1; (supportSize=4; laplace=0.833333333333333)",-0.208680273114726
"2014-04-16","2014-04-21","Compra",40928.9265234375,"IF Adj.Close.RSI.14 is (63.6,70.3] THEN  is 1; (supportSize=3; laplace=0.8)",0.0023632963016782
"2014-04-21","2014-04-22","Venta por banda inferior",40499.279296875,"IF Williams.R.14 is (-49.6,-37.4] THEN  is -1; (supportSize=4; laplace=0.833333333333333)",-0.219177670995818
"2014-04-24","2014-04-25","Compra",40302.250459235,"IF MFI.14 is (41.8,46.1] THEN  is 1; (supportSize=4; laplace=0.833333333333333)",-0.0728486426510164
"2014-04-30","2014-05-02","Venta por banda superior",40789.2556645612,"IF Williams.R.14 is (-38,-25.7] THEN  is -1; (supportSize=4; laplace=0.833333333333333)",-0.0480671974585708
"2014-05-02","2014-05-05","Compra",40997.6525981575,"IF MFI.14 is (41.8,46.1] THEN  is 1; (supportSize=4; laplace=0.833333333333333)",-0.0607523429631513
"2014-05-06","2014-05-07","Venta por banda superior",41493.5724904838,"IF Adj.Close.RSI.14 is (70.3, Inf] THEN  is -1; (supportSize=3; laplace=0.8)",0.0249569938706351
"2014-05-15","2014-05-16","Compra",41892.139096805,"IF MFI.14 is (58.7,64.2] THEN  is 1; (supportSize=4; laplace=0.833333333333333)",-0.391116405470496
"2014-05-16","2014-05-19","Venta por banda inferior",41578.8470507813,"IF MFI.14 is (64.2,69.7] THEN  is -1; (supportSize=3; laplace=0.8)",0.0766185584091996
"2014-05-19","2014-05-20","Compra",41939.8420412663,"IF MFI.14 is (58.7,64.2] THEN  is 1; (supportSize=4; laplace=0.833333333333333)",-0.39947105439613
"2014-05-29","2014-05-30","Venta por banda inferior",41589.449385015,"IF Williams.R.14 is (-49.6,-37.4] THEN  is -1; (supportSize=4; laplace=0.833333333333333)",-0.227532319921452
"2014-05-30","2014-06-02","Compra",41768.8609665462,"IF MFI.14 is (36.3,40.8] THEN  is 1; (supportSize=3; laplace=0.8)",0.0748743423261851
"2014-06-06","2014-06-09","Venta por banda superior",42845.3330563913,"IF Adj.Close.RSI.14 is (70.3, Inf] THEN  is -1; (supportSize=3; laplace=0.8)",0.0507291136971075
"2014-06-09","2014-06-10","Compra",43042.6977739387,"IF MFI.14 is (58.7,64.2] THEN  is 1; (supportSize=4; laplace=0.833333333333333)",-0.407961535407665
"2014-06-11","2014-06-12","Venta por banda inferior",42677.2445658038,"IF Adj.Close.RSI.14 is (70.3, Inf] THEN  is -1; (supportSize=3; laplace=0.8)",0.0422386326855717
"2014-06-19","2014-06-20","Compra",43020.3921484375,"IF Adj.Close.RSI.14 is (63.6,70.3] THEN  is 1; (supportSize=3; laplace=0.8)",-0.00605921447640323
"2014-06-25","2014-06-26","Venta por banda inferior",42658.05243189,"IF Williams.R.14 is (-38,-25.7] THEN  is -1; (supportSize=4; laplace=0.833333333333333)",-0.0564897082366522
"2014-07-01","2014-07-02","Compra",43156.3425052587,"IF MFI.14 is (41.8,46.1] THEN  is 1; (supportSize=4; laplace=0.833333333333333)",-0.0444418321303454
"2014-07-14","2014-07-15","Venta por banda superior",43860.244497195,"IF Adj.Close.RSI.14 is (70.3, Inf] THEN  is -1; (supportSize=3; laplace=0.8)",0.0585491435183776
"2014-07-16","2014-07-17","Compra",44070.481528195,"IF MFI.14 is (58.7,64.2] THEN  is 1; (supportSize=4; laplace=0.833333333333333)",-0.40263905681593
"2014-07-25","2014-07-25","Venta fin periodo",44305.0457226563,"No aplica",0
