"fechaSen","fechaEjec","accion","precioEjec","regla","puntaje_regla"
"2011-04-29","2011-05-02","Compra",36914.6874366487,"IF Williams.R.14 is (-51.5,-39.7] THEN  is 1; (supportSize=3; laplace=0.8)",-0.0224673833874941
"2011-05-02","2011-05-03","Venta por banda inferior",36153.2107622175,"IF MFI.14 is (46.1,50.3] THEN  is -1; (supportSize=3; laplace=0.8)",-0.0206280135985984
"2011-05-03","2011-05-04","Compra",35799.987715345,"IF MFI.14 is (36.3,40.8] THEN  is 1; (supportSize=3; laplace=0.8)",0.102352349450166
"2011-05-25","2011-05-26","Venta por banda inferior",35506.43526843,"IF Williams.R.14 is (-38,-25.7] THEN  is -1; (supportSize=4; laplace=0.833333333333333)",0.0229083537031582
"2011-05-31","2011-06-01","Compra",35738.9546536963,"IF MFI.14 is (58.7,64.2] THEN  is 1; (supportSize=4; laplace=0.833333333333333)",-0.204110544287307
"2011-06-01","2011-06-02","Venta por banda inferior",35209.92060096,"IF MFI.14 is (64.2,69.7] THEN  is -1; (supportSize=3; laplace=0.8)",0.10456986927062
"2011-06-02","2011-06-03","Compra",35362.0792678287,"IF Williams.R.14 is (-51.5,-39.7] THEN  is 1; (supportSize=3; laplace=0.8)",-0.0410134641707827
"2011-06-06","2011-06-07","Venta por banda inferior",34706.2512890625,"IF MFI.14 is (64.2,69.7] THEN  is -1; (supportSize=3; laplace=0.8)",0.0860237884873309
"2011-06-09","2011-06-10","Compra",35122.6619045475,"IF Williams.R.14 is (-51.5,-39.7] THEN  is 1; (supportSize=3; laplace=0.8)",-0.0474106458761623
"2011-06-10","2011-06-13","Venta por banda inferior",34897.9758543675,"IF MFI.14 is (64.2,69.7] THEN  is -1; (supportSize=3; laplace=0.8)",0.0796266067819513
"2011-06-15","2011-06-16","Compra",35420.5904149137,"IF MFI.14 is (58.7,64.2] THEN  is 1; (supportSize=4; laplace=0.833333333333333)",-0.218010942388348
"2011-06-17","2011-06-20","Venta por banda inferior",34928.2301071725,"IF MFI.14 is (46.1,50.3] THEN  is -1; (supportSize=3; laplace=0.8)",-0.0345284116996388
"2011-06-20","2011-06-21","Compra",35359.2519045475,"IF MFI.14 is (41.8,46.1] THEN  is 1; (supportSize=4; laplace=0.833333333333333)",-0.00671508994398884
"2011-06-22","2011-06-23","Venta por banda inferior",35121.8113476563,"IF MFI.14 is (46.1,50.3] THEN  is -1; (supportSize=3; laplace=0.8)",-0.0412435016436277
"2011-06-30","2011-07-01","Compra",36737.6541601562,"IF MFI.14 is (58.7,64.2] THEN  is 1; (supportSize=4; laplace=0.833333333333333)",-0.229068849890049
"2011-07-07","2011-07-08","Venta por banda inferior",36331.4125786237,"IF MFI.14 is (64.2,69.7] THEN  is -1; (supportSize=3; laplace=0.8)",0.06856869928025
"2011-07-08","2011-07-11","Compra",36425.416528195,"IF MFI.14 is (58.7,64.2] THEN  is 1; (supportSize=4; laplace=0.833333333333333)",-0.235526170577664
"2011-07-11","2011-07-12","Venta por banda inferior",36190.2059324925,"IF Williams.R.14 is (-38,-25.7] THEN  is -1; (supportSize=4; laplace=0.833333333333333)",0.0164510330155435
"2011-07-13","2011-07-14","Compra",36368.287734375,"IF Williams.R.14 is (-51.5,-39.7] THEN  is 1; (supportSize=3; laplace=0.8)",-0.0561554562277066
"2011-07-14","2011-07-15","Venta por banda inferior",36050.2539553275,"IF MFI.14 is (46.1,50.3] THEN  is -1; (supportSize=3; laplace=0.8)",-0.049988311995172
"2011-07-15","2011-07-18","Compra",36056.1147170475,"IF MFI.14 is (41.8,46.1] THEN  is 1; (supportSize=4; laplace=0.833333333333333)",-0.0781450546646746
"2011-08-11","2011-08-12","Venta por banda inferior",33480.6277148438,"IF Williams.R.14 is (-64.8,-53] THEN  is -1; (supportSize=3; laplace=0.8)",-0.0714299647206857
"2011-08-12","2011-08-15","Compra",33714.4744335938,"IF MFI.14 is (41.8,46.1] THEN  is 1; (supportSize=4; laplace=0.833333333333333)",-0.0879508837470756
"2011-08-17","2011-08-18","Venta por banda inferior",33383.876059695,"IF MFI.14 is (46.1,50.3] THEN  is -1; (supportSize=3; laplace=0.8)",-0.059794141077573
"2011-08-18","2011-08-19","Compra",33219.9110303987,"IF MFI.14 is (36.3,40.8] THEN  is 1; (supportSize=3; laplace=0.8)",0.126819128658916
"2011-08-22","2011-08-23","Venta por banda superior",34032.6952589138,"IF MFI.14 is (46.1,50.3] THEN  is -1; (supportSize=3; laplace=0.8)",-0.0353273618688225
"2011-08-24","2011-08-25","Compra",34409.1384036962,"IF MFI.14 is (58.7,64.2] THEN  is 1; (supportSize=4; laplace=0.833333333333333)",-0.25756920285731
"2011-08-25","2011-08-26","Venta por banda inferior",33650.6566551487,"IF Williams.R.14 is (-38,-25.7] THEN  is -1; (supportSize=4; laplace=0.833333333333333)",-0.00559199926410303
"2011-08-26","2011-08-29","Compra",34636.2594774137,"IF MFI.14 is (58.7,64.2] THEN  is 1; (supportSize=4; laplace=0.833333333333333)",-0.23688761490258
"2011-08-30","2011-08-31","Venta por banda superior",35352.5923242187,"IF MFI.14 is (64.2,69.7] THEN  is -1; (supportSize=3; laplace=0.8)",0.0892502872349804
